date,n,topk,gross_return,benchmark_return,active_return,net_return,net_active_return,turnover,cost,max_industry_weight,size_exposure
2023-01-03,40,30,0.0062861901552355185,0.006168675270062455,0.0001175148851730633,0.005786190155235519,-0.00038248511482693627,0.5,0.0005,0.26666666666666666,0.16933620594447518
2023-01-04,40,30,0.00571862908518459,0.0063945878236824575,-0.0006759587384978678,0.005618629085184589,-0.0007759587384978681,0.1,0.0001,0.3,0.10170103309700806
2023-01-05,40,30,0.009378182952399835,0.009605209181020835,-0.00022702622862100057,0.009344849619066502,-0.0002603595619543337,0.03333333333333333,3.3333333333333335e-05,0.3,0.08297855207019822
2023-01-06,40,30,0.005893725883100569,0.00608008140339477,-0.00018635552029420098,0.005860392549767236,-0.0002196888536275341,0.03333333333333333,3.3333333333333335e-05,0.3,0.05273435798538628
2023-01-09,40,30,0.0048569714705940185,0.005087218743960816,-0.00023024727336679734,0.004790304803927352,-0.0002969139400334636,0.06666666666666667,6.666666666666667e-05,0.26666666666666666,0.11410188414254208
2023-01-10,40,30,-0.0005375097230091575,-1.6881912967489087e-05,-0.0005206278100416684,-0.0005708430563424908,-0.0005539611433750017,0.03333333333333333,3.3333333333333335e-05,0.2333333333333333,0.02830918912621172
2023-01-11,40,30,-0.00392258625543775,-0.0037644281126863453,-0.00015815814275140514,-0.003989252922104417,-0.0002248248094180714,0.06666666666666667,6.666666666666667e-05,0.26666666666666666,0.007268440901199824
2023-01-12,40,30,-0.00011363570820803527,-0.0006518681970145402,0.000538232488806505,-0.0001469690415413686,0.0005048991554731716,0.03333333333333333,3.3333333333333335e-05,0.26666666666666666,0.05929604006679057
2023-01-13,40,30,2.013579554256776e-05,0.0013931925510944493,-0.0013730567555518816,-4.653087112409891e-05,-0.0014397234222185483,0.06666666666666667,6.666666666666667e-05,0.2333333333333333,-0.026084112200127407
2023-01-17,40,30,0.0016960564654758474,0.0020583248300680155,-0.0003622683645921681,0.0016293897988091807,-0.0004289350312588348,0.06666666666666667,6.666666666666667e-05,0.2333333333333333,0.01541085916892726
2023-01-18,40,30,0.004605518597360933,0.005619156958010211,-0.0010136383606492785,0.0045388519306942664,-0.0010803050273159448,0.06666666666666667,6.666666666666667e-05,0.2333333333333333,0.02417991882455084
2023-01-19,40,30,0.008674250740295415,0.00881931590604049,-0.00014506516574507543,0.008607584073628749,-0.0002117318324117417,0.06666666666666667,6.666666666666667e-05,0.26666666666666666,0.09043845852712096
2023-01-20,40,30,0.003677648993557279,0.004660152985292912,-0.0009825039917356333,0.003644315660223946,-0.0010158373250689664,0.03333333333333333,3.3333333333333335e-05,0.26666666666666666,0.03361650331926924
2023-01-23,40,30,-0.0015553424114427357,-0.0010605111396785744,-0.0004948312717641614,-0.001588675744776069,-0.0005281646050974947,0.03333333333333333,3.3333333333333335e-05,0.26666666666666666,0.01902114417458023
2023-01-24,40,30,0.0018320664344004967,0.0012026367029241735,0.0006294297314763232,0.0016987331010671633,0.0004960963981429898,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.10066686234324251
2023-01-25,40,30,0.003468925957339853,0.004087911241980951,-0.0006189852846410983,0.0034022592906731864,-0.000685651951307765,0.06666666666666667,6.666666666666667e-05,0.2333333333333333,-0.057821083607169754
2023-01-26,40,30,0.0038931762364788126,0.005810592300947633,-0.0019174160644688204,0.0038598429031454795,-0.0019507493978021535,0.03333333333333333,3.3333333333333335e-05,0.2333333333333333,-0.0475645252354191
2023-01-27,40,30,0.0024022070067326587,0.003663044669484896,-0.0012608376627522375,0.0024022070067326587,-0.0012608376627522375,0.0,0.0,0.2333333333333333,-0.049039771250072306
2023-01-30,40,30,0.0038920081273032744,0.005156875046504199,-0.0012648669192009245,0.0038253414606366077,-0.0013315335858675912,0.06666666666666667,6.666666666666667e-05,0.26666666666666666,-0.028276780134405044
