date,n,ic,rankic,icir,rankicir
2024-01-02,300,0.44664202,0.48309004,,
2024-01-03,300,0.32288049,0.42168324,,
2024-01-04,300,0.25820215,0.34544017,,
2024-01-05,300,0.28407005,0.22695079,,
2024-01-08,300,-0.05596123,0.00844669,,
2024-01-09,300,0.32734388,0.23263852,,
SUMMARY,1800,0.26386290,0.28637491,1.70530749,1.84753637
