date,n,topk,gross_return,benchmark_return,active_return,net_return,net_active_return,turnover,cost,max_industry_weight,size_exposure
2023-01-03,39,30,0.007413187473698013,0.00821538720174238,-0.0008021997280443678,0.0069131874736980126,-0.0013021997280443683,0.5,0.0005,0.26666666666666666,-0.032403661038081566
2023-01-04,39,30,0.003308521467553257,0.0045588761782011855,-0.0012503547106479285,0.0031418548008865905,-0.001417021377314595,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.10624240334566437
2023-01-05,39,30,0.003955603861829119,0.004385782371508789,-0.0004301785096796707,0.003788937195162452,-0.0005968451763463372,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.14617018135954396
2023-01-06,39,30,0.0072640957161447615,0.008238818002468312,-0.0009747222863235507,0.007064095716144762,-0.0011747222863235504,0.2,0.0002,0.2333333333333333,-0.11096897533085581
2023-01-09,39,30,0.005378704723008525,0.0056391256081426335,-0.0002604208851341083,0.005212038056341859,-0.0004270875518007748,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.08136793949618237
2023-01-10,39,30,0.0026579452132566095,0.0024825048025390183,0.00017544041071759124,0.002524611879923276,4.210707738425785e-05,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.08640424000743252
2023-01-11,39,30,0.002705335008205297,0.0030209750025004603,-0.0003156399942951635,0.0025386683415386303,-0.00048230666096183,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.08799894126564212
2023-01-12,39,30,0.0013962933402867478,0.0015182626552062092,-0.00012196931491946137,0.0012629600069534144,-0.00025530264825279476,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.11845201068760502
2023-01-13,39,30,0.002421609226392373,0.002771655976465298,-0.0003500467500729249,0.0022549425597257066,-0.0005167134167395914,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.04911406070582203
2023-01-16,39,30,0.008190182099646974,0.007273301838545731,0.0009168802611012423,0.007990182099646973,0.0007168802611012418,0.2,0.0002,0.2333333333333333,-0.1928460584161833
2023-01-17,39,30,0.012032302267227034,0.011127039250105263,0.0009052630171217709,0.011832302267227033,0.0007052630171217704,0.2,0.0002,0.26666666666666666,-0.028512316059849496
2023-01-18,39,30,0.006612658665970684,0.005610473219510356,0.0010021854464603288,0.006445991999304018,0.0008355187797936623,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.1083066628277436
2023-01-19,39,30,0.004149148094654212,0.0033449539224207495,0.0008041941722334621,0.004015814761320878,0.0006708608389001287,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.12164260479622868
2023-01-20,39,30,0.004494753370688254,0.00338186497902,0.001112888391668254,0.004328086704021588,0.0009462217250015875,0.16666666666666666,0.00016666666666666666,0.19999999999999998,-0.1333732575185138
2023-01-26,39,30,-0.0023053238866126554,-0.0017462226470204227,-0.0005591012395922328,-0.0024053238866126553,-0.0006591012395922326,0.1,0.0001,0.19999999999999998,-0.10271575667062649
2023-01-27,39,30,-0.005142275426939388,-0.005910390558497943,0.0007681151315585546,-0.005308942093606055,0.0006014484648918881,0.16666666666666666,0.00016666666666666666,0.2333333333333333,-0.11353013253592081
2023-01-30,39,30,-0.007566975126991071,-0.006549137425594914,-0.001017837701396157,-0.007833641793657737,-0.001284504368062823,0.26666666666666666,0.0002666666666666667,0.2333333333333333,-0.06859045118556395
2023-01-31,39,30,-0.0035381165794558856,-0.004281146934395086,0.0007430303549392004,-0.003771449912789219,0.0005096970216058672,0.23333333333333334,0.00023333333333333333,0.19999999999999998,-0.06582012139925197
2023-02-01,39,30,-0.00643229816002929,-0.00707967946584689,0.0006473813058176002,-0.006665631493362623,0.0004140479724842666,0.23333333333333334,0.00023333333333333333,0.26666666666666666,-0.14397492953457203
2023-02-02,39,30,-0.003166824682724881,-0.0038998620864806655,0.0007330374037557846,-0.003366824682724881,0.0005330374037557845,0.2,0.0002,0.2333333333333333,-0.028008875155911994
2023-02-03,39,30,-0.003780550774383118,-0.004652184686034537,0.0008716339116514185,-0.003847217441049785,0.0008049672449847519,0.06666666666666667,6.666666666666667e-05,0.2333333333333333,-0.016488492719489045
2023-02-06,39,30,-9.187634907576718e-05,-0.0004928090456735406,0.0004009326965977734,-0.0002252096824091005,0.00026759936326444005,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.052894440724195135
2023-02-07,39,30,-0.001105270965794163,-0.000602561078089008,-0.000502709887705155,-0.0012386042991274963,-0.0006360432210384884,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.08493371529002758
2023-02-08,39,30,-0.0027600306574373625,-0.0036943767502973014,0.0009343460928599389,-0.002893363990770696,0.0008010127595266055,0.13333333333333333,0.00013333333333333334,0.26666666666666666,-0.13861324941509423
2023-02-09,39,30,-0.006044810130095743,-0.005747561028081069,-0.0002972491020146739,-0.006178143463429076,-0.0004305824353480073,0.13333333333333333,0.00013333333333333334,0.26666666666666666,-0.14938623034439757
2023-02-10,39,30,-0.00497946032296674,-0.004572833311873195,-0.00040662701109354504,-0.00517946032296674,-0.0006066270110935447,0.2,0.0002,0.2333333333333333,-0.25440288655054744
2023-02-13,39,30,-0.0020082323816610673,-0.0027209475456154405,0.0007127151639543731,-0.0021415657149944007,0.0005793818306210397,0.13333333333333333,0.00013333333333333334,0.2333333333333333,-0.19086067394037443
2023-02-14,39,30,-0.004756271780197257,-0.004594542566472263,-0.00016172921372499365,-0.004956271780197257,-0.0003617292137249933,0.2,0.0002,0.2333333333333333,-0.11120953075111473
2023-02-15,39,30,-0.002717139410252439,-0.0036172560248847003,0.0009001166146322612,-0.0029171394102524392,0.0007001166146322611,0.2,0.0002,0.2333333333333333,-0.1215406924819824
2023-02-16,39,30,-0.006063715401792009,-0.00566843220964066,-0.00039528319215134926,-0.006263715401792009,-0.0005952831921513489,0.2,0.0002,0.26666666666666666,-0.033203908659306336
