date,n_available,gross_return,turnover,cost,net_return
2025-01-03,5,-0.021362634109121224,1.0,0.001,-0.022362634109121225
2025-01-06,5,0.015983167742078662,0.0,0.0,0.015983167742078662
2025-01-07,5,0.015163782589994712,0.0,0.0,0.015163782589994712
2025-01-08,5,-0.025532646399168368,0.0,0.0,-0.025532646399168368
2025-01-09,5,0.01620953630676829,0.0,0.0,0.01620953630676829
2025-01-10,5,-0.018428065241323077,0.0,0.0,-0.018428065241323077
2025-01-13,5,0.0008129045556201309,0.0,0.0,0.0008129045556201309
2025-01-14,5,0.03438752115433865,0.0,0.0,0.03438752115433865
2025-01-15,5,-0.005062633062508204,0.0,0.0,-0.005062633062508204
2025-01-16,5,0.0025823244347742413,0.0,0.0,0.0025823244347742413
2025-01-17,5,0.007904505413750873,0.0,0.0,0.007904505413750873
2025-01-20,5,0.01164478321566178,0.0,0.0,0.01164478321566178
2025-01-21,5,0.005395207626095311,0.0,0.0,0.005395207626095311
2025-01-22,5,-0.00035085236982281833,0.0,0.0,-0.00035085236982281833
2025-01-23,5,-0.011033061189322546,0.0,0.0,-0.011033061189322546
2025-01-24,5,0.0107755605235754,0.0,0.0,0.0107755605235754
2025-01-27,5,-0.007538452648773841,0.0,0.0,-0.007538452648773841
2025-02-05,5,-0.008883038355680384,0.0,0.0,-0.008883038355680384
2025-02-06,5,0.006841146394956943,0.0,0.0,0.006841146394956943
2025-02-07,5,0.004399506155413535,0.0,0.0,0.004399506155413535
2025-02-10,5,-0.001073430597428504,0.0,0.0,-0.001073430597428504
2025-02-11,5,-0.0019060873381355537,0.0,0.0,-0.0019060873381355537
2025-02-12,5,0.004065673668148984,0.0,0.0,0.004065673668148984
2025-02-13,5,-0.014415606627137412,0.0,0.0,-0.014415606627137412
2025-02-14,5,-0.0010434758038552427,0.0,0.0,-0.0010434758038552427
2025-02-17,5,-0.0026709165345418784,0.0,0.0,-0.0026709165345418784
2025-02-18,5,-0.0009418063927534969,0.0,0.0,-0.0009418063927534969
2025-02-19,5,0.017250119599127346,0.0,0.0,0.017250119599127346
2025-02-20,5,0.024105244934029813,0.0,0.0,0.024105244934029813
2025-02-21,5,-0.003950196370231774,0.0,0.0,-0.003950196370231774
2025-02-24,5,0.007847741007867781,0.0,0.0,0.007847741007867781
2025-02-25,5,0.003701096825125161,0.0,0.0,0.003701096825125161
2025-02-26,5,0.02086588488057508,0.0,0.0,0.02086588488057508
2025-02-27,5,-0.007848215205349285,0.0,0.0,-0.007848215205349285
2025-02-28,5,-0.019446207851478724,0.0,0.0,-0.019446207851478724
2025-03-03,5,0.010691198099564736,0.0,0.0,0.010691198099564736
2025-03-04,5,0.00970104495457802,0.0,0.0,0.00970104495457802
2025-03-05,5,0.0011343360197669128,0.0,0.0,0.0011343360197669128
2025-03-06,5,0.010514362042150505,0.0,0.0,0.010514362042150505
2025-03-07,5,0.033396692975344464,0.0,0.0,0.033396692975344464
2025-03-10,5,0.029287544785195907,0.0,0.0,0.029287544785195907
2025-03-11,5,0.007463315339067145,0.0,0.0,0.007463315339067145
2025-03-12,5,-0.006873942369059782,0.0,0.0,-0.006873942369059782
2025-03-13,5,-0.008109348754802048,0.0,0.0,-0.008109348754802048
2025-03-14,5,0.008088502508068852,0.0,0.0,0.008088502508068852
2025-03-17,5,0.0006954035479914466,0.0,0.0,0.0006954035479914466
2025-03-18,5,0.0003108222892627799,0.0,0.0,0.0003108222892627799
2025-03-19,5,0.0072978883604972065,0.0,0.0,0.0072978883604972065
2025-03-20,5,-0.01656062825592717,0.0,0.0,-0.01656062825592717
2025-03-21,5,-0.026554642178851527,0.0,0.0,-0.026554642178851527
2025-03-24,5,-0.004317727574724306,0.0,0.0,-0.004317727574724306
2025-03-25,5,-0.002892600739682205,0.0,0.0,-0.002892600739682205
2025-03-26,5,0.0017298519165006355,0.0,0.0,0.0017298519165006355
2025-03-27,5,-0.008235531399131557,0.0,0.0,-0.008235531399131557
2025-03-28,5,-0.008864710041390177,0.0,0.0,-0.008864710041390177
2025-03-31,5,-0.004491646281448358,0.0,0.0,-0.004491646281448358
2025-04-01,5,0.010548985048111859,0.0,0.0,0.010548985048111859
2025-04-02,5,0.003480816927466268,0.0,0.0,0.003480816927466268
2025-04-03,5,-0.01361890039922815,0.0,0.0,-0.01361890039922815
2025-04-07,5,-0.08389948682890332,0.0,0.0,-0.08389948682890332
2025-04-08,5,0.010540506234628632,0.0,0.0,0.010540506234628632
2025-04-09,5,0.016892786758598843,0.0,0.0,0.016892786758598843
2025-04-10,5,0.013711525824514115,0.0,0.0,0.013711525824514115
2025-04-11,5,0.004640126118022092,0.0,0.0,0.004640126118022092
2025-04-14,5,0.021154211600709426,0.0,0.0,0.021154211600709426
2025-04-15,5,-0.009491902590771595,0.0,0.0,-0.009491902590771595
2025-04-16,5,-0.009325402565005868,0.0,0.0,-0.009325402565005868
2025-04-17,5,0.002322893887853561,0.0,0.0,0.002322893887853561
2025-04-18,5,0.002976190755435737,0.0,0.0,0.002976190755435737
2025-04-21,5,0.01706316156102634,0.0,0.0,0.01706316156102634
2025-04-22,5,0.008592435263589594,0.0,0.0,0.008592435263589594
2025-04-23,5,0.002844233579042532,0.0,0.0,0.002844233579042532
2025-04-24,5,-0.005794185362315951,0.0,0.0,-0.005794185362315951
2025-04-25,5,0.00446542152587368,0.0,0.0,0.00446542152587368
2025-04-28,5,-0.007344192489015899,0.0,0.0,-0.007344192489015899
2025-04-29,5,0.0019014672122650955,0.0,0.0,0.0019014672122650955
2025-04-30,5,-0.002513245389262719,0.0,0.0,-0.002513245389262719
2025-05-06,5,0.04231427388971154,0.0,0.0,0.04231427388971154
2025-05-07,5,0.0004835341912981628,0.0,0.0,0.0004835341912981628
2025-05-08,5,0.002333712182347236,0.0,0.0,0.002333712182347236
2025-05-09,5,-0.0072452447315486165,0.0,0.0,-0.0072452447315486165
2025-05-12,5,0.00952767753388024,0.0,0.0,0.00952767753388024
2025-05-13,5,-0.008147438956200181,0.0,0.0,-0.008147438956200181
2025-05-14,5,0.001651108329100781,0.0,0.0,0.001651108329100781
2025-05-15,5,-0.010020819361713484,0.0,0.0,-0.010020819361713484
2025-05-16,5,0.0020454221772016725,0.0,0.0,0.0020454221772016725
2025-05-19,5,0.00230823733478176,0.0,0.0,0.00230823733478176
2025-05-20,5,-0.0023378512019437635,0.0,0.0,-0.0023378512019437635
2025-05-21,5,-0.007465721937486558,0.0,0.0,-0.007465721937486558
2025-05-22,5,-0.010644521538651586,0.0,0.0,-0.010644521538651586
2025-05-23,5,0.0001615719321145459,0.0,0.0,0.0001615719321145459
2025-05-26,5,0.004747052523662143,0.0,0.0,0.004747052523662143
2025-05-27,5,-0.01438390436353545,0.0,0.0,-0.01438390436353545
2025-05-28,5,0.008638663257367373,0.0,0.0,0.008638663257367373
2025-05-29,5,0.017010505980705214,0.0,0.0,0.017010505980705214
2025-05-30,5,-0.012650013238149715,0.0,0.0,-0.012650013238149715
2025-06-03,5,0.011517287754867534,0.0,0.0,0.011517287754867534
2025-06-04,5,0.00882006736365839,0.0,0.0,0.00882006736365839
2025-06-05,5,-0.0006036528311593959,0.0,0.0,-0.0006036528311593959
2025-06-06,5,0.01007429593248974,0.0,0.0,0.01007429593248974
2025-06-09,5,0.008252967557243807,0.0,0.0,0.008252967557243807
2025-06-10,5,-0.008767584888803892,0.0,0.0,-0.008767584888803892
2025-06-11,5,0.015272791559940258,0.0,0.0,0.015272791559940258
2025-06-12,5,-0.0014433842099725869,0.0,0.0,-0.0014433842099725869
2025-06-13,5,-0.005813242548123698,0.0,0.0,-0.005813242548123698
2025-06-16,5,0.0032629064677595966,0.0,0.0,0.0032629064677595966
2025-06-17,5,0.0013137779132477156,0.0,0.0,0.0013137779132477156
2025-06-18,5,-0.005120842315680574,0.0,0.0,-0.005120842315680574
2025-06-19,5,-0.014875394072098414,0.0,0.0,-0.014875394072098414
2025-06-20,5,-0.006953043895308375,0.0,0.0,-0.006953043895308375
2025-06-23,5,0.0017661470428741444,0.0,0.0,0.0017661470428741444
2025-06-24,5,0.017194040915790732,0.0,0.0,0.017194040915790732
2025-06-25,5,0.015413816411097781,0.0,0.0,0.015413816411097781
2025-06-26,5,-0.00792196325802048,0.0,0.0,-0.00792196325802048
2025-06-27,5,0.0034451048258631765,0.0,0.0,0.0034451048258631765
2025-06-30,5,0.0216939594446639,0.0,0.0,0.0216939594446639
2025-07-01,5,0.0026170587598257633,0.0,0.0,0.0026170587598257633
2025-07-02,5,-0.0049394704836783765,0.0,0.0,-0.0049394704836783765
2025-07-03,5,-0.004355229399199412,0.0,0.0,-0.004355229399199412
2025-07-04,5,-0.007652511651774008,0.0,0.0,-0.007652511651774008
2025-07-07,5,0.0007612532675152828,0.0,0.0,0.0007612532675152828
2025-07-08,5,0.007966470510639524,0.0,0.0,0.007966470510639524
2025-07-09,5,-0.016479537179875735,0.0,0.0,-0.016479537179875735
2025-07-10,5,-0.005224312102468764,0.0,0.0,-0.005224312102468764
2025-07-11,5,0.01365339053464858,0.0,0.0,0.01365339053464858
2025-07-14,5,0.0026132893354146925,0.0,0.0,0.0026132893354146925
2025-07-15,5,-0.005631912377588177,0.0,0.0,-0.005631912377588177
2025-07-16,5,0.005442136800134056,0.0,0.0,0.005442136800134056
2025-07-17,5,0.0005189846183324187,0.0,0.0,0.0005189846183324187
2025-07-18,5,0.013894219915538918,0.0,0.0,0.013894219915538918
2025-07-21,5,0.03982827957569488,0.0,0.0,0.03982827957569488
2025-07-22,5,0.038892469207467674,0.0,0.0,0.038892469207467674
2025-07-23,5,-0.025710356352676645,0.0,0.0,-0.025710356352676645
2025-07-24,5,0.015837417927774912,0.0,0.0,0.015837417927774912
2025-07-25,5,-0.004674697663215021,0.0,0.0,-0.004674697663215021
2025-07-28,5,-0.001509301376704264,0.0,0.0,-0.001509301376704264
2025-07-29,5,-0.00023260346181839254,0.0,0.0,-0.00023260346181839254
2025-07-30,5,-0.019358761488287503,0.0,0.0,-0.019358761488287503
2025-07-31,5,-0.012454325686960277,0.0,0.0,-0.012454325686960277
2025-08-01,5,9.363025050774798e-05,0.0,0.0,9.363025050774798e-05
2025-08-04,5,0.017514376195558335,0.0,0.0,0.017514376195558335
2025-08-05,5,-0.0004781301883868716,0.0,0.0,-0.0004781301883868716
2025-08-06,5,0.006980031031503087,0.0,0.0,0.006980031031503087
2025-08-07,5,0.0036855006421577796,0.0,0.0,0.0036855006421577796
2025-08-08,5,0.006030752806105477,0.0,0.0,0.006030752806105477
2025-08-11,5,-1.2532915350660367e-05,0.0,0.0,-1.2532915350660367e-05
2025-08-12,5,0.0008162854412073761,0.0,0.0,0.0008162854412073761
2025-08-13,5,0.018333907421452533,0.0,0.0,0.018333907421452533
2025-08-14,5,-0.013657128351766601,0.0,0.0,-0.013657128351766601
2025-08-15,5,0.02840348335407583,0.0,0.0,0.02840348335407583
2025-08-18,5,0.01633572282979785,0.0,0.0,0.01633572282979785
2025-08-19,5,0.012656312644562018,0.0,0.0,0.012656312644562018
2025-08-20,5,0.010273107421774208,0.0,0.0,0.010273107421774208
2025-08-21,5,0.0006688217493921345,0.0,0.0,0.0006688217493921345
2025-08-22,5,0.014617817015742229,0.0,0.0,0.014617817015742229
2025-08-25,5,0.029361189235128028,0.0,0.0,0.029361189235128028
2025-08-26,5,-0.005126618858702403,0.0,0.0,-0.005126618858702403
2025-08-27,5,-0.0005389662992920874,0.0,0.0,-0.0005389662992920874
2025-08-28,5,0.013272135923836314,0.0,0.0,0.013272135923836314
2025-08-29,5,0.02378564147136162,0.0,0.0,0.02378564147136162
2025-09-01,5,0.014136379705033165,0.0,0.0,0.014136379705033165
2025-09-02,5,-0.031747020825041175,0.0,0.0,-0.031747020825041175
2025-09-03,5,-0.020513384172304593,0.0,0.0,-0.020513384172304593
2025-09-04,5,-0.024202373331948236,0.0,0.0,-0.024202373331948236
2025-09-05,5,0.027612724376358068,0.0,0.0,0.027612724376358068
2025-09-08,5,0.023053624991421495,0.0,0.0,0.023053624991421495
2025-09-09,5,-0.0020218767034550166,0.0,0.0,-0.0020218767034550166
2025-09-10,5,-0.010011996866980778,0.0,0.0,-0.010011996866980778
2025-09-11,5,0.016514472998075246,0.0,0.0,0.016514472998075246
2025-09-12,5,0.01797360830163721,0.0,0.0,0.01797360830163721
2025-09-15,5,-0.01897461484502392,0.0,0.0,-0.01897461484502392
2025-09-16,5,0.005202487438588222,0.0,0.0,0.005202487438588222
2025-09-17,5,0.008583221654466478,0.0,0.0,0.008583221654466478
2025-09-18,5,-0.023120039193814557,0.0,0.0,-0.023120039193814557
2025-09-19,5,-0.000667866790146654,0.0,0.0,-0.000667866790146654
2025-09-22,5,0.005489097711471125,0.0,0.0,0.005489097711471125
2025-09-23,5,-0.015587177317498969,0.0,0.0,-0.015587177317498969
2025-09-24,5,0.019302651351888044,0.0,0.0,0.019302651351888044
2025-09-25,5,0.007723199536193004,0.0,0.0,0.007723199536193004
2025-09-26,5,-0.007509253772793345,0.0,0.0,-0.007509253772793345
2025-09-29,5,0.028929772088993076,0.0,0.0,0.028929772088993076
2025-09-30,5,0.006567839442612589,0.0,0.0,0.006567839442612589
2025-10-09,5,0.0643102852780566,0.0,0.0,0.0643102852780566
2025-10-10,5,-0.0021434798288104463,0.0,0.0,-0.0021434798288104463
2025-10-13,5,0.021854091437205358,0.0,0.0,0.021854091437205358
2025-10-14,5,-0.0024681513760918426,0.0,0.0,-0.0024681513760918426
2025-10-15,5,0.013305555651205236,0.0,0.0,0.013305555651205236
2025-10-16,5,-0.0062155441963424925,0.0,0.0,-0.0062155441963424925
2025-10-17,5,-0.037042940026441706,0.0,0.0,-0.037042940026441706
2025-10-20,5,0.01960310572060353,0.0,0.0,0.01960310572060353
2025-10-21,5,0.009575522790589286,0.0,0.0,0.009575522790589286
2025-10-22,5,-0.011328281911129733,0.0,0.0,-0.011328281911129733
2025-10-23,5,-0.010373052604661547,0.0,0.0,-0.010373052604661547
2025-10-24,5,0.015151622444339341,0.0,0.0,0.015151622444339341
2025-10-27,5,0.04253104465046116,0.0,0.0,0.04253104465046116
2025-10-28,5,0.011526279120929983,0.0,0.0,0.011526279120929983
2025-10-29,5,0.028290389040874598,0.0,0.0,0.028290389040874598
2025-10-30,5,-0.027954224225496604,0.0,0.0,-0.027954224225496604
2025-10-31,5,-0.0021016378553347257,0.0,0.0,-0.0021016378553347257
2025-11-03,5,-0.012958886837847383,0.0,0.0,-0.012958886837847383
2025-11-04,5,-0.011526587397915478,0.0,0.0,-0.011526587397915478
2025-11-05,5,0.005452442569402138,0.0,0.0,0.005452442569402138
2025-11-06,5,0.019360165362140934,0.0,0.0,0.019360165362140934
2025-11-07,5,0.0008768140230672294,0.0,0.0,0.0008768140230672294
2025-11-10,5,0.006449684443686499,0.0,0.0,0.006449684443686499
2025-11-11,5,0.002898839443307355,0.0,0.0,0.002898839443307355
2025-11-12,5,-0.008186023310640844,0.0,0.0,-0.008186023310640844
2025-11-13,5,0.015864847020811857,0.0,0.0,0.015864847020811857
2025-11-14,5,-0.02603149701867178,0.0,0.0,-0.02603149701867178
2025-11-17,5,-0.0039031197691090425,0.0,0.0,-0.0039031197691090425
2025-11-18,5,-0.015755144240898543,0.0,0.0,-0.015755144240898543
2025-11-19,5,-0.00248167445499754,0.0,0.0,-0.00248167445499754
2025-11-20,5,-0.0032508507761295656,0.0,0.0,-0.0032508507761295656
2025-11-21,5,-0.04212307584113597,0.0,0.0,-0.04212307584113597
2025-11-24,5,0.012406128269572792,0.0,0.0,0.012406128269572792
2025-11-25,5,0.009467424227094989,0.0,0.0,0.009467424227094989
2025-11-26,5,0.0003757035877344661,0.0,0.0,0.0003757035877344661
2025-11-27,5,-0.0023090859430351606,0.0,0.0,-0.0023090859430351606
2025-11-28,5,0.025552120296760395,0.0,0.0,0.025552120296760395
2025-12-01,5,0.008264907489401762,0.0,0.0,0.008264907489401762
2025-12-02,5,-0.00894435893352905,0.0,0.0,-0.00894435893352905
2025-12-03,5,0.018440747538943092,0.0,0.0,0.018440747538943092
2025-12-04,5,-0.0038084710677877666,0.0,0.0,-0.0038084710677877666
2025-12-05,5,0.018091654167851745,0.0,0.0,0.018091654167851745
