date,n_available,gross_return,turnover,cost,net_return
2025-06-03,47,0.010956412885042077,0.0,0.0,0.010956412885042077
2025-06-04,47,0.011548524161488523,0.0,0.0,0.011548524161488523
2025-06-05,47,0.00909165572282428,0.0,0.0,0.00909165572282428
2025-06-06,47,0.006238916152462486,0.0,0.0,0.006238916152462486
2025-06-09,47,0.006692082583388608,0.0,0.0,0.006692082583388608
2025-06-10,47,-0.015470787195467671,0.0,0.0,-0.015470787195467671
2025-06-11,47,0.010691936286510311,0.0,0.0,0.010691936286510311
2025-06-12,47,-0.0015147688595512395,0.0,0.0,-0.0015147688595512395
2025-06-13,47,-0.00972621345480358,0.0,0.0,-0.00972621345480358
2025-06-16,47,0.006249088410374696,0.0,0.0,0.006249088410374696
2025-06-17,47,-5.563980848728398e-05,0.0,0.0,-5.563980848728398e-05
2025-06-18,47,0.004095194470269852,0.0,0.0,0.004095194470269852
2025-06-19,47,-0.010679367834315778,0.0,0.0,-0.010679367834315778
2025-06-20,47,-0.004810018162385357,0.0,0.0,-0.004810018162385357
2025-06-23,47,0.012140414343566849,0.0,0.0,0.012140414343566849
2025-06-24,47,0.017543498941141565,0.0,0.0,0.017543498941141565
2025-06-25,47,0.014087580218712351,0.0,0.0,0.014087580218712351
2025-06-26,47,-0.006612853720500401,0.0,0.0,-0.006612853720500401
2025-06-27,47,0.005715928276201955,0.0,0.0,0.005715928276201955
2025-06-30,47,0.016043903246131204,0.0,0.0,0.016043903246131204
2025-07-01,47,0.0021742050890925925,0.0,0.0,0.0021742050890925925
2025-07-02,47,-0.006651152384754614,0.0,0.0,-0.006651152384754614
2025-07-03,47,0.011130061403664165,0.0,0.0,0.011130061403664165
2025-07-04,47,-0.010196217339985963,0.0,0.0,-0.010196217339985963
2025-07-07,47,0.00020770368143758718,0.0,0.0,0.00020770368143758718
2025-07-08,47,0.01655976426366009,0.0,0.0,0.01655976426366009
2025-07-09,47,-0.01106170382526812,0.0,0.0,-0.01106170382526812
2025-07-10,47,0.0016157999875617646,0.0,0.0,0.0016157999875617646
2025-07-11,47,0.006349631578913674,0.0,0.0,0.006349631578913674
2025-07-14,47,0.0051594614048323705,0.0,0.0,0.0051594614048323705
2025-07-15,47,-0.0022362393448792273,0.0,0.0,-0.0022362393448792273
2025-07-16,47,0.0023770540784163433,0.0,0.0,0.0023770540784163433
2025-07-17,47,0.014250377965863181,0.0,0.0,0.014250377965863181
2025-07-18,47,0.0014763408425710063,0.0,0.0,0.0014763408425710063
2025-07-21,47,0.016522634498768715,0.0,0.0,0.016522634498768715
2025-07-22,47,0.008082675220633183,0.0,0.0,0.008082675220633183
2025-07-23,47,-0.004433023249308196,0.0,0.0,-0.004433023249308196
2025-07-24,47,0.012509240780129808,0.0,0.0,0.012509240780129808
2025-07-25,47,0.004273452773864744,0.0,0.0,0.004273452773864744
2025-07-28,47,0.009180890419685369,0.0,0.0,0.009180890419685369
2025-07-29,47,0.004117568718775917,0.0,0.0,0.004117568718775917
2025-07-30,47,-0.011962956930094668,0.0,0.0,-0.011962956930094668
2025-07-31,47,-0.01391263250705914,0.0,0.0,-0.01391263250705914
2025-08-01,47,-0.006787223468858556,0.0,0.0,-0.006787223468858556
2025-08-04,47,0.009940639399522552,0.0,0.0,0.009940639399522552
2025-08-05,47,0.00593478790894757,0.0,0.0,0.00593478790894757
2025-08-06,47,0.014015327243578478,0.0,0.0,0.014015327243578478
2025-08-07,47,0.005240488329449328,0.0,0.0,0.005240488329449328
2025-08-08,47,-0.0008431420108830392,0.0,0.0,-0.0008431420108830392
2025-08-11,47,0.017447693729645868,0.0,0.0,0.017447693729645868
2025-08-12,47,0.003610193483804843,0.0,0.0,0.003610193483804843
2025-08-13,47,0.019232101113393244,0.0,0.0,0.019232101113393244
2025-08-14,47,-0.019443290901302448,0.0,0.0,-0.019443290901302448
2025-08-15,47,0.02484002070137904,0.0,0.0,0.02484002070137904
2025-08-18,47,0.019623206842538987,0.0,0.0,0.019623206842538987
2025-08-19,47,-0.0004431745598560139,0.0,0.0,-0.0004431745598560139
2025-08-20,47,0.010778319235380706,0.0,0.0,0.010778319235380706
2025-08-21,47,-0.003925361728805092,0.0,0.0,-0.003925361728805092
2025-08-22,47,0.02372613840826574,0.0,0.0,0.02372613840826574
2025-08-25,47,0.017977154223235384,0.0,0.0,0.017977154223235384
2025-08-26,47,0.0017447444921395527,0.0,0.0,0.0017447444921395527
2025-08-27,47,-0.0052735377755155615,0.0,0.0,-0.0052735377755155615
2025-08-28,47,0.022946735936023574,0.0,0.0,0.022946735936023574
2025-08-29,47,0.005881765071663357,0.0,0.0,0.005881765071663357
2025-09-01,47,0.01299770107585181,0.0,0.0,0.01299770107585181
2025-09-02,47,-0.030917853881732668,0.0,0.0,-0.030917853881732668
2025-09-03,47,-0.015981322392650845,0.0,0.0,-0.015981322392650845
2025-09-04,47,-0.028596653069379252,0.0,0.0,-0.028596653069379252
2025-09-05,47,0.03694346539607689,0.0,0.0,0.03694346539607689
2025-09-08,47,0.011987355612214713,0.0,0.0,0.011987355612214713
2025-09-09,47,-0.01632157249364151,0.0,0.0,-0.01632157249364151
2025-09-10,47,0.0034295666415070647,0.0,0.0,0.0034295666415070647
2025-09-11,47,0.03271709071616845,0.0,0.0,0.03271709071616845
2025-09-12,47,0.013843383037377687,0.0,0.0,0.013843383037377687
2025-09-15,47,-0.010006586552440338,0.0,0.0,-0.010006586552440338
2025-09-16,47,0.007799583772922542,0.0,0.0,0.007799583772922542
2025-09-17,47,0.012130367915176176,0.0,0.0,0.012130367915176176
2025-09-18,47,-0.010485069441856735,0.0,0.0,-0.010485069441856735
2025-09-19,47,0.002180759339238322,0.0,0.0,0.002180759339238322
2025-09-22,47,0.01131202694260563,0.0,0.0,0.01131202694260563
2025-09-23,47,-0.010012794103482155,0.0,0.0,-0.010012794103482155
2025-09-24,47,0.031410370781472075,0.0,0.0,0.031410370781472075
2025-09-25,47,0.001395278289221754,0.0,0.0,0.001395278289221754
2025-09-26,47,-0.012329239497233559,0.0,0.0,-0.012329239497233559
2025-09-29,47,0.018607953194742403,0.0,0.0,0.018607953194742403
2025-09-30,47,0.017281277320551534,0.0,0.0,0.017281277320551534
2025-10-09,47,0.02129851515866483,0.0,0.0,0.02129851515866483
2025-10-10,47,-0.022014551939666803,0.0,0.0,-0.022014551939666803
2025-10-13,47,0.005937060015555457,0.0,0.0,0.005937060015555457
2025-10-14,47,-0.022720376096722693,0.0,0.0,-0.022720376096722693
2025-10-15,47,0.01433305796036963,0.0,0.0,0.01433305796036963
2025-10-16,47,-0.0025487890083089803,0.0,0.0,-0.0025487890083089803
2025-10-17,47,-0.034021278144458454,0.0,0.0,-0.034021278144458454
2025-10-20,47,0.008851550679840637,0.0,0.0,0.008851550679840637
2025-10-21,47,0.025068441122133522,0.0,0.0,0.025068441122133522
2025-10-22,47,-0.007992769536567156,0.0,0.0,-0.007992769536567156
2025-10-23,47,-0.002033682325395089,0.0,0.0,-0.002033682325395089
2025-10-24,47,0.03353521180543076,0.0,0.0,0.03353521180543076
2025-10-27,47,0.018566496925834352,0.0,0.0,0.018566496925834352
2025-10-28,47,0.001759321151971007,0.0,0.0,0.001759321151971007
2025-10-29,47,0.02333751309935485,0.0,0.0,0.02333751309935485
2025-10-30,47,-0.008734768674377677,0.0,0.0,-0.008734768674377677
2025-10-31,47,-0.009812963769155263,0.0,0.0,-0.009812963769155263
2025-11-03,47,0.0012310576351594593,0.0,0.0,0.0012310576351594593
2025-11-04,47,-0.01610679207959045,0.0,0.0,-0.01610679207959045
2025-11-05,47,0.0031418250318037675,0.0,0.0,0.0031418250318037675
2025-11-06,47,0.02016902106202288,0.0,0.0,0.02016902106202288
2025-11-07,47,-0.0015240480121942895,0.0,0.0,-0.0015240480121942895
2025-11-10,47,0.010186930743006981,0.0,0.0,0.010186930743006981
2025-11-11,47,-0.006701433936440914,0.0,0.0,-0.006701433936440914
2025-11-12,47,-0.005405130835856114,0.0,0.0,-0.005405130835856114
2025-11-13,47,0.016634106478450504,0.0,0.0,0.016634106478450504
2025-11-14,47,-0.02768192042380038,0.0,0.0,-0.02768192042380038
2025-11-17,47,0.0028641550338445506,0.0,0.0,0.0028641550338445506
2025-11-18,47,-0.015224667034131228,0.0,0.0,-0.015224667034131228
2025-11-19,47,-0.007355990192315336,0.0,0.0,-0.007355990192315336
2025-11-20,47,-0.009403853641026878,0.0,0.0,-0.009403853641026878
2025-11-21,47,-0.050712729639933354,0.0,0.0,-0.050712729639933354
2025-11-24,47,0.014675970962130238,0.0,0.0,0.014675970962130238
2025-11-25,46,0.014343541379705968,0.021276595744680847,2.127659574468085e-05,0.014322264783961286
2025-11-26,46,-0.00148159895373803,0.0,0.0,-0.00148159895373803
2025-11-27,46,0.0012915820355085008,0.0,0.0,0.0012915820355085008
2025-11-28,46,0.01620683304909577,0.0,0.0,0.01620683304909577
2025-12-01,46,0.01159328325498983,0.0,0.0,0.01159328325498983
2025-12-02,46,-0.01019060327088088,0.0,0.0,-0.01019060327088088
2025-12-03,46,-0.0020644506860542813,0.0,0.0,-0.0020644506860542813
2025-12-04,46,-0.0026286628427799317,0.0,0.0,-0.0026286628427799317
2025-12-05,46,0.017937091038537877,0.0,0.0,0.017937091038537877
2025-12-08,46,0.022616866565349832,0.0,0.0,0.022616866565349832
2025-12-09,46,-0.007755020061950994,0.0,0.0,-0.007755020061950994
2025-12-10,47,-0.0012787768804005365,0.021276595744680847,2.127659574468085e-05,-0.0013000534761452172
2025-12-11,47,-0.011433440413122463,0.0,0.0,-0.011433440413122463
2025-12-12,47,0.010736565844822372,0.0,0.0,0.010736565844822372
2025-12-15,47,-0.0016711861392515151,0.0,0.0,-0.0016711861392515151
2025-12-16,47,-0.017055113410081132,0.0,0.0,-0.017055113410081132
2025-12-17,47,0.024995569054723773,0.0,0.0,0.024995569054723773
2025-12-18,47,-0.0012556636811870089,0.0,0.0,-0.0012556636811870089
2025-12-19,47,0.005976293097078719,0.0,0.0,0.005976293097078719
2025-12-22,47,0.020994779910780505,0.0,0.0,0.020994779910780505
2025-12-23,47,0.013125308672596295,0.0,0.0,0.013125308672596295
2025-12-24,47,0.019712988564270593,0.0,0.0,0.019712988564270593
2025-12-25,47,0.00628596522152117,0.0,0.0,0.00628596522152117
2025-12-26,47,0.0008677109833033692,0.0,0.0,0.0008677109833033692
2025-12-29,47,-0.005761719245261169,0.0,0.0,-0.005761719245261169
2025-12-30,47,-4.0032259223214534e-05,0.0,0.0,-4.0032259223214534e-05
2025-12-31,48,0.00018322961780724983,0.02083333333333335,2.083333333333335e-05,0.0001623962844739165
2026-01-05,48,0.035780994959003797,0.0,0.0,0.035780994959003797
2026-01-06,48,0.02215409990676991,0.0,0.0,0.02215409990676991
2026-01-07,48,0.0202786861015323,0.0,0.0,0.0202786861015323
2026-01-08,48,0.001756848475099664,0.0,0.0,0.001756848475099664
2026-01-09,48,0.018934155918170593,0.0,0.0,0.018934155918170593
2026-01-12,48,0.0112225882786915,0.0,0.0,0.0112225882786915
2026-01-13,48,-0.019838702813436516,0.0,0.0,-0.019838702813436516
2026-01-14,48,0.01756752272462399,0.0,0.0,0.01756752272462399
2026-01-15,48,0.014234345256700228,0.0,0.0,0.014234345256700228
2026-01-16,48,0.01477834032679727,0.0,0.0,0.01477834032679727
2026-01-19,48,0.011841680776231123,0.0,0.0,0.011841680776231123
2026-01-20,48,-0.003384141091155662,0.0,0.0,-0.003384141091155662
2026-01-21,48,0.016737906317511618,0.0,0.0,0.016737906317511618
2026-01-22,48,0.002784086082832158,0.0,0.0,0.002784086082832158
2026-01-23,48,0.022797161935379284,0.0,0.0,0.022797161935379284
2026-01-26,48,0.0033258860536034504,0.0,0.0,0.0033258860536034504
2026-01-27,48,0.01537223925909799,0.0,0.0,0.01537223925909799
2026-01-28,48,0.013621944168105455,0.0,0.0,0.013621944168105455
2026-01-29,48,-0.023872673285799884,0.0,0.0,-0.023872673285799884
2026-01-30,47,-0.006794769352171471,0.02083333333333335,2.083333333333335e-05,-0.006815602685504804
2026-02-02,47,-0.043008571765703,0.0,0.0,-0.043008571765703
2026-02-03,47,0.03467313801319411,0.0,0.0,0.03467313801319411
2026-02-04,47,-0.0052340324161520005,0.0,0.0,-0.0052340324161520005
2026-02-05,47,-0.021289515061623167,0.0,0.0,-0.021289515061623167
2026-02-06,47,0.003949832030633371,0.0,0.0,0.003949832030633371
2026-02-09,48,0.022875296382345135,0.02083333333333335,2.083333333333335e-05,0.0228544630490118
