date,chosen_adapter_weight,reason,lagged_proxy_ic,lagged_adapter_ic,market_ret_20,market_vol_20,history_days
2024-08-19,0.250000,risk_regime_adapter_helped,0.03851372,-0.00975569,-0.00276984,0.00847115,40
2024-08-20,0.250000,risk_regime_adapter_helped,0.02845896,-0.00313820,-0.00226010,0.00851946,40
2024-08-21,0.250000,risk_regime_adapter_helped,0.02323924,0.00196474,-0.00155396,0.00742250,40
2024-08-22,0.400000,exposure_penalty,0.01874151,0.00718238,-0.00140443,0.00735497,40
2024-08-23,0.400000,exposure_penalty,0.01623683,0.01253932,-0.00125598,0.00730000,40
2024-08-26,0.400000,exposure_penalty,0.01343485,0.01656970,-0.00119128,0.00734259,40
2024-08-27,0.400000,exposure_penalty,0.01381534,0.02058157,-0.00096380,0.00727758,40
2024-08-28,0.400000,exposure_penalty,0.01117757,0.02715235,-0.00093295,0.00725617,40
2024-08-29,0.400000,exposure_penalty,0.00723661,0.03083455,-0.00229678,0.00515676,40
2024-08-30,0.400000,exposure_penalty,-0.00357257,0.03875674,-0.00209943,0.00506184,40
2024-09-02,0.400000,exposure_penalty,-0.01280884,0.05038879,-0.00092204,0.00573471,40
2024-09-03,0.400000,exposure_penalty,-0.02507041,0.06009815,-0.00116462,0.00628054,40
2024-09-04,0.400000,exposure_penalty,-0.04416247,0.07542942,-0.00103061,0.00633018,40
2024-09-05,0.400000,exposure_penalty,-0.05876635,0.08904912,-0.00133311,0.00643862,40
2024-09-06,0.400000,exposure_penalty,-0.06140896,0.09380461,-0.00126879,0.00646233,40
2024-09-09,0.400000,exposure_penalty,-0.05864277,0.09353173,-0.00150501,0.00661973,40
2024-09-10,0.400000,exposure_penalty,-0.05919599,0.09801308,-0.00201261,0.00699603,40
2024-09-11,0.400000,exposure_penalty,-0.05415835,0.09740725,-0.00209688,0.00695040,40
2024-09-12,0.400000,exposure_penalty,-0.04679988,0.09561562,-0.00187032,0.00684219,40
2024-09-13,0.400000,exposure_penalty,-0.04172996,0.09401418,-0.00257890,0.00630040,40
2024-09-18,0.400000,exposure_penalty,-0.03634777,0.09073530,-0.00284245,0.00625099,40
2024-09-19,0.400000,exposure_penalty,-0.02191792,0.08262188,-0.00282566,0.00626813,40
2024-09-20,0.400000,exposure_penalty,-0.01292342,0.07993658,-0.00206966,0.00659486,40
2024-09-23,0.400000,exposure_penalty,-0.01270000,0.08432252,-0.00182516,0.00663446,40
2024-09-24,0.400000,exposure_penalty,-0.00867688,0.08935088,-0.00151425,0.00673770,40
2024-09-25,0.400000,exposure_penalty,-0.00865640,0.08855979,0.00043915,0.01184842,40
2024-09-26,0.400000,exposure_penalty,-0.01922045,0.09023582,0.00122398,0.01224741,40
2024-09-27,0.400000,exposure_penalty,-0.02575970,0.08612463,0.00362166,0.01503694,40
2024-09-30,0.400000,exposure_penalty,-0.01893515,0.06775957,0.00614006,0.01731086,40
2024-10-08,0.400000,exposure_penalty,-0.01087973,0.04019862,0.01051547,0.02421169,40
2024-10-09,0.400000,exposure_penalty,-0.00164823,0.02456201,0.01281285,0.02644811,40
2024-10-10,0.400000,exposure_penalty,0.01274537,0.02571108,0.01013653,0.03154524,40
2024-10-11,0.400000,exposure_penalty,0.02439721,0.02737654,0.01053599,0.03149754,40
2024-10-14,0.400000,exposure_penalty,0.02866548,0.02835842,0.00947725,0.03239533,40
2024-10-15,0.400000,exposure_penalty,0.03024900,0.02655706,0.01034537,0.03240845,40
2024-10-16,0.400000,exposure_penalty,0.02479519,0.02235601,0.00942105,0.03317609,40
2024-10-17,0.400000,exposure_penalty,0.01901295,0.01945751,0.00969867,0.03301953,40
2024-10-18,0.400000,exposure_penalty,0.01916104,0.01715664,0.00908885,0.03328833,40
2024-10-21,0.400000,exposure_penalty,0.02459486,0.01485003,0.01104784,0.03366924,40
2024-10-22,0.400000,exposure_penalty,0.02985126,0.01357848,0.01138905,0.03354648,40
2024-10-23,0.250000,risk_regime_adapter_helped,0.03509336,0.01217517,0.01188440,0.03338584,40
2024-10-24,0.250000,risk_regime_adapter_helped,0.04113251,0.01174138,0.01189320,0.03338371,40
2024-10-25,0.250000,risk_regime_adapter_helped,0.04517554,0.01077061,0.01094017,0.03375434,40
2024-10-28,0.250000,risk_regime_adapter_helped,0.04711713,0.01229584,0.01121282,0.03369952,40
2024-10-29,0.250000,risk_regime_adapter_helped,0.04743694,0.01313964,0.01112761,0.03372066,40
2024-10-30,0.250000,risk_regime_adapter_helped,0.04665665,0.01290526,0.00846379,0.03317302,40
2024-10-31,0.250000,risk_regime_adapter_helped,0.04602760,0.01375731,0.00727510,0.03334998,40
2024-11-01,0.250000,risk_regime_adapter_helped,0.04772441,0.01530882,0.00518199,0.03238765,40
2024-11-04,0.250000,risk_regime_adapter_helped,0.04335757,0.01670941,0.00293546,0.03110363,40
2024-11-05,0.250000,risk_regime_adapter_helped,0.04227118,0.01449520,-0.00060224,0.02501633,40
2024-11-06,0.250000,exposure_penalty,0.04726635,0.00925018,-0.00230192,0.02184241,40
2024-11-07,0.250000,exposure_penalty,0.05217917,0.00731123,0.00097293,0.01530012,40
2024-11-08,0.250000,exposure_penalty,0.05848850,0.00234176,0.00195306,0.01646674,40
2024-11-11,0.250000,exposure_penalty,0.06708472,-0.00444424,0.00283428,0.01528719,40
2024-11-12,0.250000,exposure_penalty,0.07617050,-0.01082569,0.00221015,0.01485994,40
2024-11-13,0.250000,exposure_penalty,0.07880787,-0.01283996,0.00299050,0.01369063,40
2024-11-14,0.250000,exposure_penalty,0.08309856,-0.01618357,0.00361471,0.01353519,40
2024-11-15,0.250000,exposure_penalty,0.08354001,-0.01586856,0.00331377,0.01392516,40
2024-11-18,0.250000,exposure_penalty,0.08072505,-0.01398129,0.00062919,0.01242750,40
2024-11-19,0.250000,exposure_penalty,0.07172224,-0.00950993,0.00026984,0.01247093,40
2024-11-20,0.250000,exposure_penalty,0.06611629,-0.00589342,0.00031851,0.01249406,40
2024-11-21,0.250000,risk_regime_adapter_helped,0.05943871,-0.00258943,0.00023520,0.01247544,40
2024-11-22,0.250000,risk_regime_adapter_helped,0.05653699,-0.00090820,0.00083786,0.01219804,40
2024-11-25,0.250000,risk_regime_adapter_helped,0.05535145,-0.00105779,-0.00106237,0.01392467,40
2024-11-26,0.250000,risk_regime_adapter_helped,0.05653465,-0.00271120,-0.00138788,0.01392641,40
2024-11-27,0.250000,risk_regime_adapter_helped,0.05617685,-0.00240789,-0.00099229,0.01378881,40
2024-11-28,0.250000,risk_regime_adapter_helped,0.05968430,-0.00262974,0.00032669,0.01421772,40
2024-11-29,0.250000,risk_regime_adapter_helped,0.06330403,-0.00259151,-0.00013520,0.01435691,40
2024-12-02,0.250000,risk_regime_adapter_helped,0.06989329,-0.00119509,0.00044642,0.01457398,40
2024-12-03,0.250000,risk_regime_adapter_helped,0.07560026,0.00507004,0.00013918,0.01434648,40
2024-12-04,0.250000,risk_regime_adapter_helped,0.08283170,0.01319900,-0.00107197,0.01314307,40
2024-12-05,0.400000,exposure_penalty,0.07466438,0.01377086,-0.00109108,0.01314907,40
2024-12-06,0.400000,exposure_penalty,0.06415593,0.01333289,-0.00271366,0.01102151,40
2024-12-09,0.400000,exposure_penalty,0.05284346,0.01386437,-0.00155406,0.01140250,40
2024-12-10,0.400000,exposure_penalty,0.04706713,0.01822296,-0.00196671,0.01124825,40
2024-12-11,0.400000,exposure_penalty,0.05837530,0.02529507,-0.00105098,0.01122211,40
2024-12-12,0.400000,exposure_penalty,0.07145362,0.02919605,-0.00144389,0.01109984,40
2024-12-13,0.400000,exposure_penalty,0.07297244,0.03190397,-0.00007972,0.01073325,40
2024-12-16,0.400000,exposure_penalty,0.06525505,0.03110720,-0.00038666,0.01130050,40
2024-12-17,0.400000,exposure_penalty,0.05685635,0.02786591,-0.00042550,0.01131640,40
2024-12-18,0.400000,exposure_penalty,0.04806120,0.02698439,-0.00063077,0.01122193,40
2024-12-19,0.400000,exposure_penalty,0.04032571,0.02095594,-0.00048929,0.01127485,40
2024-12-20,0.400000,exposure_penalty,0.03601339,0.01733987,-0.00048819,0.01127499,40
2024-12-23,0.400000,exposure_penalty,0.03721576,0.01222305,0.00083639,0.00892617,40
2024-12-24,0.400000,exposure_penalty,0.04204404,0.00777462,0.00113832,0.00884041,40
