date,selected_method,net_return,benchmark_return,net_active_return,turnover,cost,max_industry_weight,size_exposure,switch,weight_lingxi,weight_lingxi_pitnorm,weight_lingxi_pitnorm_gate_return_floor
2023-02-08,lingxi_pitnorm,-0.006003538770925027,-0.0036943767502973014,-0.0023091620206277257,0.2,0.0002,0.4,0.46545316852434837,0.0,0.0,1.0,0.0
2023-02-09,lingxi_pitnorm,-0.004909822277381202,-0.005747561028081069,0.000837738750699867,0.2,0.0002,0.4,0.5914377182537294,0.0,0.0,1.0,0.0
2023-02-10,lingxi_pitnorm,-0.004029387979000025,-0.004572833311873195,0.00054344533287317,0.30000000000000004,0.00030000000000000003,0.4,0.6594354201364432,0.0,0.0,1.0,0.0
2023-02-13,lingxi_pitnorm,-0.0029000287755529385,-0.0027209475456154405,-0.00017908122993749807,0.2,0.0002,0.4,0.06024399074411235,0.0,0.0,1.0,0.0
2023-02-14,lingxi_pitnorm,-0.003801359139618367,-0.004594542566472263,0.0007931834268538962,0.30000000000000004,0.00030000000000000003,0.30000000000000004,-0.06603458694333852,0.0,0.0,1.0,0.0
2023-02-15,lingxi_pitnorm,-0.004086496575481859,-0.0036172560248847003,-0.00046924055059715825,0.2,0.0002,0.30000000000000004,0.02718206009525659,0.0,0.0,1.0,0.0
2023-02-16,lingxi_pitnorm,-0.006729538886211058,-0.00566843220964066,-0.0010611066765703978,0.1,0.0001,0.4,0.07352639010774809,0.0,0.0,1.0,0.0
2023-02-17,lingxi_pitnorm,-0.004995277576846617,-0.0057621008783224304,0.0007668233014758137,0.2,0.0002,0.30000000000000004,0.3650593347118196,0.0,0.0,1.0,0.0
2023-02-20,lingxi_pitnorm,-0.008737935425160133,-0.008427389733517823,-0.00031054569164231,0.0,0.0,0.30000000000000004,0.26498417360379634,0.0,0.0,1.0,0.0
2023-02-21,lingxi_pitnorm,-0.007844902544591015,-0.008116466719159544,0.0002715641745685282,0.2,0.0002,0.30000000000000004,0.6676726407635414,0.0,0.0,1.0,0.0
2023-02-22,lingxi_pitnorm,0.0045981221293872965,0.0015104557188989052,0.0030876664104883913,0.2,0.0002,0.30000000000000004,0.23040499510732104,0.0,0.0,1.0,0.0
2023-02-23,lingxi_pitnorm,0.0017877855564920851,0.0021420676189824487,-0.0003542820624903636,0.2,0.0002,0.4,0.26179715396484937,0.0,0.0,1.0,0.0
2023-02-24,lingxi_pitnorm,0.008398137100796047,0.006082345739011787,0.00231579136178426,0.2,0.0002,0.30000000000000004,0.15778892595810134,0.0,0.0,1.0,0.0
2023-02-27,lingxi_pitnorm,0.010817942364085018,0.0082381035722946,0.002579838791790417,0.2,0.0002,0.4,0.6732129256799588,0.0,0.0,1.0,0.0
2023-02-28,lingxi_pitnorm,0.008201347386406498,0.008971179453324239,-0.0007698320669177403,0.2,0.0002,0.30000000000000004,0.09345205201307749,0.0,0.0,1.0,0.0
2023-03-01,lingxi_pitnorm,-0.004307712164681812,-0.0035537126878155876,-0.000753999476866224,0.1,0.0001,0.30000000000000004,0.36086236877230604,0.0,0.0,1.0,0.0
2023-03-02,lingxi_pitnorm,-0.0012988205225497951,-0.003683305659225912,0.002384485136676117,0.1,0.0001,0.2,0.07985634709577383,0.0,0.0,1.0,0.0
2023-03-03,lingxi_pitnorm,-0.009127159979350107,-0.010830317207282145,0.0017031572279320381,0.1,0.0001,0.30000000000000004,0.32871691957018356,0.0,0.0,1.0,0.0
2023-03-06,lingxi_pitnorm,-0.0075548371590097975,-0.008386571412390287,0.00083173425338049,0.1,0.0001,0.30000000000000004,0.3288263267598843,0.0,0.0,1.0,0.0
2023-03-07,lingxi_pitnorm,-0.0069015252385351816,-0.011446229719058657,0.004544704480523475,0.2,0.0002,0.30000000000000004,0.15636364127742652,0.0,0.0,1.0,0.0
2023-03-08,lingxi_pitnorm,-0.0023139027145970114,-0.0047824446181857294,0.002468541903588718,0.2,0.0002,0.30000000000000004,0.005370389977731094,0.0,0.0,1.0,0.0
2023-03-09,lingxi_pitnorm,-0.005634946296192182,-0.006445780464779437,0.0008108341685872551,0.2,0.0002,0.30000000000000004,0.12198898647400824,0.0,0.0,1.0,0.0
2023-03-10,lingxi_pitnorm,0.005173444887428509,0.002177502450692692,0.0029959424367358174,0.0,0.0,0.30000000000000004,0.0017360020992036596,0.0,0.0,1.0,0.0
2023-03-13,lingxi_pitnorm,-0.004960532856039848,-0.006470684610059826,0.0015101517540199788,0.1,0.0001,0.2,0.1581660335065571,0.0,0.0,1.0,0.0
2023-03-14,lingxi_pitnorm,0.0002564814119985682,6.682054892318117e-05,0.00018966086307538703,0.1,0.0001,0.30000000000000004,0.08852716557920814,0.0,0.0,1.0,0.0
2023-03-15,lingxi_pitnorm,0.0005795830319975837,0.0007148937304376497,-0.000135310698440066,0.0,0.0,0.30000000000000004,0.09401622011618471,0.0,0.0,1.0,0.0
2023-03-16,lingxi_pitnorm,0.00737551131262891,0.00631987931221754,0.0010556320004113705,0.1,0.0001,0.30000000000000004,-0.029499154468162203,0.0,0.0,1.0,0.0
2023-03-17,lingxi_pitnorm,-0.00043208984320612697,0.0016419316145539584,-0.0020740214577600856,0.2,0.0002,0.30000000000000004,0.03129364480371066,0.0,0.0,1.0,0.0
2023-03-20,lingxi_pitnorm,0.0026165208451196433,0.004248050906354975,-0.0016315300612353319,0.1,0.0001,0.2,0.0070102086108150274,0.0,0.0,1.0,0.0
2023-03-21,lingxi_pitnorm,0.0020738305485670555,0.003277126120541331,-0.0012032955719742753,0.1,0.0001,0.30000000000000004,-0.071125359373724,0.0,0.0,1.0,0.0
2023-03-22,lingxi_pitnorm,0.002004548453318771,0.002517288372284959,-0.0005127399189661878,0.1,0.0001,0.30000000000000004,0.05902816959745394,0.0,0.0,1.0,0.0
2023-03-23,lingxi_pitnorm,0.0008066528879636016,0.0008231771528402626,-1.6524264876661044e-05,0.1,0.0001,0.30000000000000004,0.1499134005303837,0.0,0.0,1.0,0.0
2023-03-24,lingxi_pitnorm,0.0013837158558403662,0.003059145835333216,-0.0016754299794928497,0.0,0.0,0.30000000000000004,0.20687504284802927,0.0,0.0,1.0,0.0
2023-03-27,lingxi_pitnorm,0.002025130828954429,0.006363873893716458,-0.00433874306476203,0.2,0.0002,0.30000000000000004,0.11767962938155563,0.0,0.0,1.0,0.0
2023-03-28,lingxi_pitnorm,0.002123741932322363,0.0034985493192935765,-0.0013748073869712133,0.2,0.0002,0.30000000000000004,-0.015549190821083414,0.0,0.0,1.0,0.0
2023-03-29,lingxi_pitnorm,-0.00011343643508598502,0.0013380337955078256,-0.0014514702305938106,0.1,0.0001,0.30000000000000004,-0.01424814711450395,0.0,0.0,1.0,0.0
2023-03-30,lingxi_pitnorm,-7.571446672154797e-05,0.00263824940961511,-0.002713963876336658,0.2,0.0002,0.2,0.013035296753724168,0.0,0.0,1.0,0.0
2023-03-31,lingxi_pitnorm,0.002111035394037686,0.0014200357214071333,0.0006909996726305527,0.1,0.0001,0.30000000000000004,-0.022545618244997456,0.0,0.0,1.0,0.0
2023-04-03,lingxi_pitnorm,0.0019940836472186474,0.0019395998269579541,5.448382026069327e-05,0.2,0.0002,0.30000000000000004,-6.233252758391927e-06,0.0,0.0,1.0,0.0
2023-04-04,lingxi_pitnorm,0.005001973707074107,0.0038790537766449362,0.0011229199304291712,0.30000000000000004,0.00030000000000000003,0.30000000000000004,-0.09632365345604299,0.0,0.0,1.0,0.0
2023-04-06,lingxi_pitnorm,0.008874526873033216,0.007246127123807367,0.0016283997492258489,0.1,0.0001,0.30000000000000004,-0.09646495927610488,0.0,0.0,1.0,0.0
2023-04-11,lingxi_pitnorm,0.00393177449992813,0.003648492823087761,0.00028328167684036915,0.2,0.0002,0.4,0.05106828277908093,0.0,0.0,1.0,0.0
2023-04-12,lingxi_pitnorm,0.0034703505387586177,0.0019314441983048305,0.0015389063404537872,0.2,0.0002,0.30000000000000004,-0.018304333660516647,0.0,0.0,1.0,0.0
2023-04-13,lingxi_pitnorm,0.0031830701109396365,0.000720418565117773,0.0024626515458218636,0.1,0.0001,0.4,0.044255194922026675,0.0,0.0,1.0,0.0
2023-04-14,lingxi_pitnorm,0.0007003920657235208,-0.002533207371272844,0.0032335994369963646,0.1,0.0001,0.30000000000000004,0.24494464275771932,0.0,0.0,1.0,0.0
2023-04-17,lingxi_pitnorm,-0.004575746830472303,-0.006989863765697536,0.002414116935225233,0.1,0.0001,0.30000000000000004,0.5118663796931173,0.0,0.0,1.0,0.0
2023-04-18,lingxi_pitnorm,-0.007164891873596357,-0.009207692313737931,0.0020428004401415742,0.1,0.0001,0.30000000000000004,0.129502689766273,0.0,0.0,1.0,0.0
2023-04-19,lingxi_pitnorm,-0.004813405507186942,-0.005290145822664369,0.00047674031547742697,0.30000000000000004,0.00030000000000000003,0.4,0.033800848525324056,0.0,0.0,1.0,0.0
2023-04-20,lingxi_pitnorm,-0.003971942696725483,-0.004465875751133707,0.0004939330544082238,0.2,0.0002,0.30000000000000004,-0.24482813117941404,0.0,0.0,1.0,0.0
2023-04-21,lingxi_pitnorm,-0.0012962710735243642,-0.000999737459681274,-0.00029653361384309016,0.1,0.0001,0.30000000000000004,0.008968844302987833,0.0,0.0,1.0,0.0
2023-04-24,lingxi_pitnorm,0.0008971424222926052,-0.00042277991782792323,0.0013199223401205284,0.2,0.0002,0.30000000000000004,0.007656410569094163,0.0,0.0,1.0,0.0
2023-04-25,lingxi_pitnorm,-0.0007874207960239119,0.0005504020502636795,-0.0013378228462875915,0.2,0.0002,0.4,0.06341883962084083,0.0,0.0,1.0,0.0
2023-04-26,lingxi_pitnorm,0.0012726672907751736,0.0023784441885382774,-0.0011057768977631038,0.1,0.0001,0.4,-0.08761193618200736,0.0,0.0,1.0,0.0
2023-04-27,lingxi_pitnorm,0.0014152736447318804,0.0032114618580401854,-0.001796188213308305,0.2,0.0002,0.30000000000000004,-0.20930044311131724,0.0,0.0,1.0,0.0
2023-04-28,lingxi_pitnorm,0.003042708837925053,0.0047188267135897955,-0.0016761178756647425,0.30000000000000004,0.00030000000000000003,0.30000000000000004,0.22677949694686106,0.0,0.0,1.0,0.0
2023-05-02,lingxi_pitnorm,-0.0010723273258831023,0.0015660746313940603,-0.0026384019572771623,0.1,0.0001,0.30000000000000004,0.2018955770533033,0.0,0.0,1.0,0.0
2023-05-03,lingxi_pitnorm,0.0015246279645917717,0.003011973210606886,-0.0014873452460151143,0.2,0.0002,0.30000000000000004,0.10878888644226237,0.0,0.0,1.0,0.0
2023-05-04,lingxi_pitnorm,-0.0009574141311274829,0.0003585797171643261,-0.0013159938482918089,0.30000000000000004,0.00030000000000000003,0.30000000000000004,0.21692635622883927,0.0,0.0,1.0,0.0
2023-05-05,lingxi_pitnorm,-0.005140674771160416,-0.002988897181324549,-0.0021517775898358673,0.0,0.0,0.30000000000000004,0.2759841367005471,0.0,0.0,1.0,0.0
2023-05-08,lingxi_pitnorm,-0.004663713825435813,-0.002607614295749674,-0.002056099529686139,0.1,0.0001,0.30000000000000004,0.18542415533928036,0.0,0.0,1.0,0.0
2023-05-09,lingxi_pitnorm,0.00013099789553604925,0.0011034870990399713,-0.000972489203503922,0.2,0.0002,0.4,0.0009837001142933843,0.0,0.0,1.0,0.0
2023-05-10,lingxi_pitnorm,-0.005590717553417159,-0.002850107659311476,-0.002740609894105683,0.2,0.0002,0.30000000000000004,-0.10165383141169215,0.0,0.0,1.0,0.0
2023-05-11,lingxi_pitnorm,-0.0018717628448531864,-0.002073213192600353,0.00020145034774716672,0.1,0.0001,0.30000000000000004,-0.0053526833150883135,0.0,0.0,1.0,0.0
2023-05-12,lingxi_pitnorm,-0.002289418679273829,-0.0020805964211572476,-0.0002088222581165815,0.2,0.0002,0.4,0.07919054882866661,0.0,0.0,1.0,0.0
2023-05-15,lingxi_pitnorm,-0.00443437619507049,-0.003183788374230656,-0.0012505878208398345,0.2,0.0002,0.4,0.002777936397869496,0.0,0.0,1.0,0.0
2023-05-16,lingxi_pitnorm,-0.006738672562199065,-0.0055026987972156185,-0.0012359737649834468,0.2,0.0002,0.4,0.08847614514218449,0.0,0.0,1.0,0.0
2023-05-17,lingxi_pitnorm,-0.003508069147201002,-0.003646357042147122,0.00013828789494611977,0.1,0.0001,0.4,-0.07429104066309478,0.0,0.0,1.0,0.0
2023-05-18,lingxi_pitnorm,-0.010823798067850013,-0.008466943696985942,-0.0023568543708640706,0.2,0.0002,0.30000000000000004,0.10452244718771553,0.0,0.0,1.0,0.0
2023-05-19,lingxi_pitnorm,-0.01031541811121591,-0.0086921148468753,-0.0016233032643406097,0.1,0.0001,0.4,0.20829685075966609,0.0,0.0,1.0,0.0
2023-05-22,lingxi_pitnorm,-0.011102274811379105,-0.010309207201859447,-0.0007930676095196584,0.1,0.0001,0.4,0.1987877444714634,0.0,0.0,1.0,0.0
2023-05-23,lingxi_pitnorm,-0.010043699286936172,-0.01149667116982927,0.001452971882893098,0.1,0.0001,0.30000000000000004,0.10965646293496079,0.0,0.0,1.0,0.0
2023-05-24,lingxi_pitnorm,-0.007685207611671701,-0.00920709762412198,0.00152189001245028,0.1,0.0001,0.4,0.04112028542511936,0.0,0.0,1.0,0.0
2023-05-25,lingxi_pitnorm,0.003987947963222507,0.0015180524754231344,0.0024698954877993727,0.2,0.0002,0.4,0.28937817338497496,0.0,0.0,1.0,0.0
2023-05-29,lingxi_pitnorm,0.006024572105464597,0.0047966123397572,0.0012279597657073966,0.2,0.0002,0.4,-0.1697405890350865,0.0,0.0,1.0,0.0
2023-05-30,lingxi_pitnorm,0.00687101832331957,0.004871567983047705,0.001999450340271865,0.1,0.0001,0.4,-0.3334809130920995,0.0,0.0,1.0,0.0
2023-05-31,lingxi_pitnorm,0.009857057548565291,0.010486193011553274,-0.0006291354629879824,0.2,0.0002,0.30000000000000004,-0.11165209578360447,0.0,0.0,1.0,0.0
2023-06-01,lingxi_pitnorm,0.010486941479927545,0.011287712622981389,-0.0008007711430538435,0.1,0.0001,0.30000000000000004,-0.11738131287882325,0.0,0.0,1.0,0.0
2023-06-02,lingxi_pitnorm,0.0045103675217666875,0.004998376169122666,-0.00048800864735597856,0.30000000000000004,0.00030000000000000003,0.4,0.10975225747062822,0.0,0.0,1.0,0.0
2023-06-05,lingxi_pitnorm,0.0027538022096601925,0.003334979877633159,-0.0005811776679729664,0.2,0.0002,0.30000000000000004,0.11717562547519123,0.0,0.0,1.0,0.0
2023-06-06,lingxi_pitnorm,0.0034558172491849742,0.0032984110923614243,0.00015740615682354993,0.2,0.0002,0.2,0.08203699046532975,0.0,0.0,1.0,0.0
2023-06-07,lingxi_pitnorm,0.0014219607635517196,0.0007659878346549713,0.0006559729288967483,0.1,0.0001,0.30000000000000004,0.09187281758690347,0.0,0.0,1.0,0.0
2023-06-08,lingxi_pitnorm,0.005529132849450595,0.004764196897531486,0.0007649359519191091,0.1,0.0001,0.30000000000000004,0.20054031006617734,0.0,0.0,1.0,0.0
2023-06-09,lingxi_pitnorm,0.006504584130782062,0.005042265857940464,0.001462318272841598,0.1,0.0001,0.30000000000000004,0.4053323795222141,0.0,0.0,1.0,0.0
2023-06-12,lingxi_pitnorm,0.006669822151292341,0.004434617975698404,0.002235204175593937,0.1,0.0001,0.30000000000000004,0.05125521170678837,0.0,0.0,1.0,0.0
2023-06-13,lingxi_pitnorm,0.0007556919957345976,0.001046354304543033,-0.00029066230880843533,0.0,0.0,0.30000000000000004,-0.02926834607065487,0.0,0.0,1.0,0.0
2023-06-14,lingxi_pitnorm,-0.0037719241340684116,-0.0016536921303129215,-0.00211823200375549,0.1,0.0001,0.30000000000000004,-0.09965970594983986,0.0,0.0,1.0,0.0
2023-06-15,lingxi_pitnorm,-0.010728650532962153,-0.009125775953137082,-0.0016028745798250706,0.1,0.0001,0.30000000000000004,0.13457886254921902,0.0,0.0,1.0,0.0
2023-06-16,lingxi_pitnorm,-0.013898377072727446,-0.011210536997583766,-0.00268784007514368,0.1,0.0001,0.30000000000000004,0.17854029203900623,0.0,0.0,1.0,0.0
2023-06-19,lingxi_pitnorm,-0.009807969803420658,-0.007444758754112009,-0.002363211049308649,0.2,0.0002,0.30000000000000004,0.45024458192741434,0.0,0.0,1.0,0.0
2023-06-20,lingxi_pitnorm,-0.004261686679873142,-0.004018318869956272,-0.0002433678099168701,0.30000000000000004,0.00030000000000000003,0.4,0.32611912844887314,0.0,0.0,1.0,0.0
2023-06-21,lingxi_pitnorm,-0.005292165654796412,-0.003675378160724739,-0.001616787494071673,0.2,0.0002,0.30000000000000004,0.2588879032558786,0.0,0.0,1.0,0.0
2023-06-23,lingxi_pitnorm,-0.0007113560418340658,0.0009371973261648204,-0.0016485533679988862,0.1,0.0001,0.30000000000000004,0.3620213186181864,0.0,0.0,1.0,0.0
2023-06-26,lingxi_pitnorm,0.002934255180013816,0.005889281103949844,-0.002955025923936028,0.2,0.0002,0.2,0.22464303213465442,0.0,0.0,1.0,0.0
2023-06-27,lingxi_pitnorm,0.0023325994376422244,0.00401858240407379,-0.0016859829664315653,0.1,0.0001,0.30000000000000004,0.03463280048018191,0.0,0.0,1.0,0.0
2023-06-28,lingxi_pitnorm,-0.001211383244840043,0.0005687693765228812,-0.0017801526213629241,0.1,0.0001,0.30000000000000004,-0.04690578502176379,0.0,0.0,1.0,0.0
2023-06-29,lingxi_pitnorm,-0.0030725633440819066,-0.0007856350333464745,-0.002286928310735432,0.0,0.0,0.30000000000000004,-0.0028694563589404254,0.0,0.0,1.0,0.0
2023-06-30,lingxi_pitnorm,-0.006966094756209629,-0.00424239091417712,-0.002723703842032509,0.1,0.0001,0.2,-0.09317489640847398,0.0,0.0,1.0,0.0
2023-07-03,lingxi_pitnorm,-0.009922771461426474,-0.00814395849774239,-0.0017788129636840833,0.1,0.0001,0.2,-0.18674947643459916,0.0,0.0,1.0,0.0
2023-07-04,lingxi_pitnorm,-0.007694068465711687,-0.007109674249988695,-0.0005843942157229918,0.1,0.0001,0.30000000000000004,-0.19503990452972886,0.0,0.0,1.0,0.0
2023-07-05,lingxi_pitnorm,-0.004437975745345344,-0.0030276163830625373,-0.0014103593622828065,0.0,0.0,0.30000000000000004,-0.2731355038486498,0.0,0.0,1.0,0.0
2023-07-06,lingxi_pitnorm,0.004441417780411451,0.0061625124603152046,-0.0017210946799037534,0.1,0.0001,0.30000000000000004,-0.02508287773612139,0.0,0.0,1.0,0.0
2023-07-07,lingxi_pitnorm,0.0074635432337856935,0.010031739724446766,-0.0025681964906610726,0.0,0.0,0.30000000000000004,-0.12132037333670098,0.0,0.0,1.0,0.0
2023-07-10,lingxi_pitnorm,0.004386037965445844,0.006217035210637514,-0.00183099724519167,0.1,0.0001,0.30000000000000004,0.05671312929998251,0.0,0.0,1.0,0.0
2023-07-11,lingxi_pitnorm,0.002591001797604935,0.00304364945776505,-0.000452647660160115,0.2,0.0002,0.4,-0.08593331289634776,0.0,0.0,1.0,0.0
2023-07-12,lingxi_pitnorm,0.0010365173821467245,0.0018202845559032153,-0.0007837671737564909,0.1,0.0001,0.4,0.20671348950268253,0.0,0.0,1.0,0.0
2023-07-13,lingxi_pitnorm,-0.0005530366530408392,-0.0015481032683489144,0.000995066615308075,0.1,0.0001,0.4,-0.06741654010187403,0.0,0.0,1.0,0.0
2023-07-14,lingxi_pitnorm,-0.0056285531553904216,-0.006363011199521424,0.0007344580441310021,0.1,0.0001,0.4,-0.11295940615556432,0.0,0.0,1.0,0.0
2023-07-18,lingxi_pitnorm,0.00409443458080289,0.003889834264073644,0.00020460031672924622,0.30000000000000004,0.00030000000000000003,0.4,0.1928505843374424,0.0,0.0,1.0,0.0
2023-07-19,lingxi_pitnorm,0.004776979640158088,0.004552265181125838,0.0002247144590322497,0.30000000000000004,0.00030000000000000003,0.30000000000000004,0.27242567559514796,0.0,0.0,1.0,0.0
2023-07-20,lingxi_pitnorm,0.008097522636491399,0.008182314908497525,-8.479227200612616e-05,0.2,0.0002,0.4,0.3027684001378077,0.0,0.0,1.0,0.0
2023-07-21,lingxi_pitnorm,0.009400116618345148,0.010039547843886812,-0.0006394312255416645,0.1,0.0001,0.30000000000000004,0.20065372326880393,0.0,0.0,1.0,0.0
2023-07-24,lingxi_pitnorm,0.017088894098859473,0.015111924466011395,0.001976969632848078,0.1,0.0001,0.4,0.257013526449942,0.0,0.0,1.0,0.0
2023-07-25,lingxi_pitnorm,0.007228330286024325,0.006543871563523053,0.0006844587225012721,0.2,0.0002,0.30000000000000004,0.2732785701785758,0.0,0.0,1.0,0.0
2023-07-26,lingxi_pitnorm,0.0032044621626421007,0.0021380424755699625,0.0010664196870721382,0.2,0.0002,0.30000000000000004,0.20739457152396312,0.0,0.0,1.0,0.0
2023-07-27,lingxi_pitnorm,-0.0015798602824966545,-0.0013194762963279478,-0.0002603839861687067,0.0,0.0,0.30000000000000004,0.2900844364023598,0.0,0.0,1.0,0.0
2023-07-28,lingxi_pitnorm,-0.0015402948787734338,-0.0031265643387523344,0.0015862694599789006,0.1,0.0001,0.30000000000000004,0.3524126913041954,0.0,0.0,1.0,0.0
2023-07-31,lingxi_pitnorm,-0.00420266555319719,-0.004008286797882128,-0.00019437875531506162,0.1,0.0001,0.4,0.5190966912064923,0.0,0.0,1.0,0.0
2023-08-01,lingxi_pitnorm,-0.006494763932884178,-0.006776064685142702,0.0002813007522585245,0.1,0.0001,0.30000000000000004,0.31083291889929043,0.0,0.0,1.0,0.0
2023-08-02,lingxi_pitnorm,-0.0024723182830180246,-0.0021104545064846744,-0.00036186377653335024,0.2,0.0002,0.4,0.22411923844749282,0.0,0.0,1.0,0.0
2023-08-03,lingxi_pitnorm,-0.001173879143992813,-0.002175737307012376,0.0010018581630195631,0.2,0.0002,0.2,0.2719808179160914,0.0,0.0,1.0,0.0
2023-08-04,lingxi_pitnorm,-0.00573763489930532,-0.005185383061841692,-0.0005522518374636272,0.1,0.0001,0.30000000000000004,0.047600778850700465,0.0,0.0,1.0,0.0
2023-08-07,lingxi_pitnorm,-0.00817014540568122,-0.008371128040992914,0.00020098263531169447,0.2,0.0002,0.30000000000000004,0.37262622715052984,0.0,0.0,1.0,0.0
2023-08-08,lingxi_pitnorm,-0.006945492636451688,-0.006592911169266689,-0.00035258146718499927,0.2,0.0002,0.30000000000000004,0.23791266110939446,0.0,0.0,1.0,0.0
2023-08-09,lingxi_pitnorm,-0.01043008811410624,-0.009525951630568897,-0.0009041364835373437,0.2,0.0002,0.4,0.5445496151870763,0.0,0.0,1.0,0.0
2023-08-10,lingxi_pitnorm,-0.009035035739388712,-0.00940485437269705,0.00036981863330833725,0.2,0.0002,0.4,0.4643320485171003,0.0,0.0,1.0,0.0
2023-08-11,lingxi_pitnorm,-0.013223799674261003,-0.011469289215085186,-0.0017545104591758162,0.30000000000000004,0.00030000000000000003,0.4,0.2015686397564025,0.0,0.0,1.0,0.0
2023-08-14,lingxi_pitnorm,-0.013075187806213136,-0.011701415761312648,-0.0013737720449004884,0.30000000000000004,0.00030000000000000003,0.30000000000000004,0.4115229132320479,0.0,0.0,1.0,0.0
2023-08-15,lingxi_pitnorm,-0.009633370151762658,-0.008470572003687615,-0.0011627981480750432,0.2,0.0002,0.30000000000000004,0.47478237385059785,0.0,0.0,1.0,0.0
2023-08-16,lingxi_pitnorm,-0.006309331206687256,-0.005409051107336758,-0.0009002800993504981,0.0,0.0,0.30000000000000004,0.33837759471748186,0.0,0.0,1.0,0.0
2023-08-17,lingxi_pitnorm,-0.0005851327980196918,-0.0020271801776170035,0.0014420473795973116,0.1,0.0001,0.4,0.5206285027784432,0.0,0.0,1.0,0.0
