date,n,topk,gross_return,benchmark_return,active_return,net_return,net_active_return,turnover,cost,max_industry_weight,size_exposure
2023-01-03,70,10,0.00022028837727502637,0.0021274322071788906,-0.0019071438299038642,-0.00027971162272497367,-0.0024071438299038644,0.5,0.0005,0.30000000000000004,0.18413039968233136
2023-01-04,70,10,0.010078920886211063,0.0020433175331675676,0.008035603353043496,0.009378920886211062,0.007335603353043494,0.7000000000000001,0.0007000000000000001,0.2,0.30629485053931305
2023-01-05,70,10,0.010362129513210524,0.0006696081002318308,0.009692521412978694,0.009862129513210523,0.009192521412978693,0.5,0.0005,0.2,0.37877549116838694
2023-01-06,70,10,0.010071157322922866,0.0025837080767830804,0.007487449246139786,0.009971157322922867,0.007387449246139786,0.1,0.0001,0.2,0.2545713974008983
2023-01-09,70,10,0.008040954854147724,0.004626266607835525,0.003414688246312199,0.007840954854147724,0.0032146882463121983,0.2,0.0002,0.2,0.21611865587012247
2023-01-10,70,10,0.007586547626850812,0.004436995328535533,0.0031495522983152786,0.007286547626850812,0.0028495522983152787,0.30000000000000004,0.00030000000000000003,0.2,0.3638537208234993
2023-01-11,70,10,0.004333898375304028,0.004653170266326256,-0.00031927189102222767,0.004133898375304029,-0.0005192718910222273,0.2,0.0002,0.2,0.4794987325887199
2023-01-12,70,10,0.0054386797520717,0.005715527580966308,-0.00027684782889460767,0.0053386797520717,-0.00037684782889460793,0.1,0.0001,0.2,0.32176501617214015
2023-01-13,70,10,0.004518328858204203,0.005869294701199091,-0.0013509658429948874,0.004318328858204204,-0.001550965842994887,0.2,0.0002,0.2,0.2808136469918381
2023-01-16,70,10,0.000998188525869408,0.0029687276694826863,-0.0019705391436132783,0.0005981885258694081,-0.002370539143613278,0.4,0.0004,0.2,0.36913444696100584
2023-01-17,70,10,-3.186656535342447e-05,0.002522834288451436,-0.0025547008538048606,-0.0003318665653534245,-0.0028547008538048605,0.30000000000000004,0.00030000000000000003,0.2,0.08960819438435053
2023-01-18,70,10,0.00435130614590399,0.004074999794845657,0.00027630635105833305,0.004151306145903991,7.630635105833339e-05,0.2,0.0002,0.30000000000000004,-0.1350777047252265
2023-01-19,70,10,0.000877667336829464,0.0029151972308353474,-0.0020375298940058834,0.000777667336829464,-0.002137529894005883,0.1,0.0001,0.30000000000000004,-0.19545294278297654
2023-01-20,70,10,-0.001867032047020103,-0.0007762685782311191,-0.0010907634687889838,-0.002267032047020103,-0.001490763468788984,0.4,0.0004,0.2,-0.20344616219269085
2023-01-30,70,10,-0.0017837441944658261,-0.0026608246662949376,0.0008770804718291115,-0.002083744194465826,0.0005770804718291116,0.30000000000000004,0.00030000000000000003,0.2,-0.4123373996030324
2023-01-31,70,10,0.0026741392232397286,-0.0017509090780434618,0.00442504830128319,0.0022741392232397285,0.00402504830128319,0.4,0.0004,0.1,-0.4319539915834625
2023-02-01,70,10,-0.004296639726940778,-0.004240576828101203,-5.606289883957477e-05,-0.004496639726940778,-0.00025606289883957443,0.2,0.0002,0.1,-0.3606413065077909
2023-02-02,70,10,-0.002196489930370029,-0.0022230227030327404,2.6532772662711274e-05,-0.002696489930370029,-0.00047346722733728874,0.5,0.0005,0.1,-0.14698993034107488
2023-02-03,70,10,-0.00207984948833432,-0.0007611972980260519,-0.001318652190308268,-0.00247984948833432,-0.0017186521903082683,0.4,0.0004,0.2,0.30140997887531995
2023-02-06,70,10,0.00028074158968433683,0.003298441684671166,-0.0030177000949868295,-1.92584103156632e-05,-0.0033177000949868294,0.30000000000000004,0.00030000000000000003,0.2,-0.136706909836823
2023-02-07,70,10,0.0036751172251127825,0.0037271520634376367,-5.203483832485426e-05,0.0033751172251127825,-0.0003520348383248542,0.30000000000000004,0.00030000000000000003,0.1,-0.1295182665966763
2023-02-08,69,10,0.004562194946853249,0.0038693373093387634,0.0006928576375144855,0.004262194946853249,0.0003928576375144856,0.30000000000000004,0.00030000000000000003,0.1,0.10315786437095298
2023-02-09,69,10,-0.0012340835219026847,-0.00010018478748978058,-0.0011338987344129041,-0.0016340835219026846,-0.001533898734412904,0.4,0.0004,0.30000000000000004,0.2880274423411677
2023-02-10,69,10,-0.0012328334959211796,-0.001479102531062836,0.0002462690351416564,-0.0017328334959211796,-0.0002537309648583436,0.5,0.0005,0.2,-0.1614246670455337
2023-02-13,69,10,-0.0007321002518081032,0.0012110215381111824,-0.0019431217899192857,-0.0011321002518081033,-0.0023431217899192855,0.4,0.0004,0.30000000000000004,0.18588193388365326
2023-02-14,69,10,0.00215967890932675,0.0020278127305683206,0.00013186617875842951,0.0017596789093267502,-0.00026813382124157045,0.4,0.0004,0.1,-0.037753596712398974
2023-02-15,69,10,0.0002497517372901092,0.0016140833383368938,-0.0013643316010467845,-0.0001502482627098908,-0.0017643316010467845,0.4,0.0004,0.30000000000000004,-0.3251923840647084
2023-02-16,69,10,0.002232888079791422,0.0030730088022019575,-0.0008401207224105357,0.001832888079791422,-0.0012401207224105356,0.4,0.0004,0.1,-0.18909211624545108
2023-02-17,70,10,0.0024132546373966824,0.003362031657166567,-0.0009487770197698846,0.0019132546373966824,-0.0014487770197698846,0.5,0.0005,0.1,-0.1259526610263464
2023-02-20,70,10,-0.003314451636994349,-0.0013946090111625366,-0.0019198426258318125,-0.0037144516369943493,-0.0023198426258318125,0.4,0.0004,0.1,-0.27805072072088066
2023-02-21,70,10,-0.003406452960160904,-0.0016607004546893706,-0.0017457525054715333,-0.003906452960160903,-0.002245752505471533,0.5,0.0005,0.2,-0.19238240008779428
2023-02-22,70,10,0.0014785689309200166,0.002135011695118981,-0.0006564427641989644,0.0011785689309200165,-0.0009564427641989646,0.30000000000000004,0.00030000000000000003,0.2,-0.5980856542177335
2023-02-23,70,10,0.00027063689874306184,0.0026729522389394612,-0.002402315340196399,-2.9363101256938188e-05,-0.0027023153401963995,0.30000000000000004,0.00030000000000000003,0.2,-0.37207787502028467
2023-02-24,70,10,0.006259587619899361,0.005190028083238619,0.0010695595366607413,0.0058595876198993604,0.0006695595366607411,0.4,0.0004,0.1,-0.4848661839828381
2023-02-27,70,10,0.0076373936177374065,0.004904065421157209,0.0027333281965801976,0.007137393617737407,0.002233328196580198,0.5,0.0005,0.1,-0.5473765950950185
2023-02-28,70,10,0.00017134020459085077,0.0006820383150675232,-0.0005106981104766725,-2.8659795409149242e-05,-0.0007106981104766725,0.2,0.0002,0.1,-0.4666832271114352
2023-03-01,70,10,-0.00021292900788870252,-0.001990845987607814,0.0017779169797191114,-0.0006129290078887025,0.0013779169797191113,0.4,0.0004,0.1,-0.4763690506596667
2023-03-02,70,10,0.0016196382729750567,-0.0032539692822624506,0.004873607555237507,0.0013196382729750568,0.004573607555237507,0.30000000000000004,0.00030000000000000003,0.1,-0.15863001769572804
2023-03-03,70,10,-0.006227622458035697,-0.007282889032475866,0.0010552665744401682,-0.006427622458035697,0.0008552665744401685,0.2,0.0002,0.2,-0.28656467767969573
2023-03-06,70,10,-0.002831524451550991,-0.004187864873817365,0.0013563404222663744,-0.003031524451550991,0.0011563404222663743,0.2,0.0002,0.2,-0.33941208313091487
2023-03-07,70,10,0.0002933881832931018,-0.002603373390831324,0.002896761574124426,9.338818329310177e-05,0.0026967615741244257,0.2,0.0002,0.1,-0.32669977714133935
2023-03-08,70,10,-0.00210215124439183,-0.0018190245550351383,-0.0002831266893566918,-0.00220215124439183,-0.00038312668935669165,0.1,0.0001,0.2,-0.3986761591115382
2023-03-09,70,10,-0.0036114330190365937,-0.0028280772868666615,-0.0007833557321699322,-0.0040114330190365935,-0.001183355732169932,0.4,0.0004,0.1,-0.13307949803388297
2023-03-10,70,10,0.004011948795083617,0.0008968175086272193,0.0031151312864563982,0.0037119487950836175,0.0028151312864563983,0.30000000000000004,0.00030000000000000003,0.1,-0.1680211717115938
2023-03-13,70,10,-0.0024815082139070643,-0.0029813668970860327,0.0004998586831789684,-0.002781508213907064,0.0001998586831789685,0.30000000000000004,0.00030000000000000003,0.1,0.0027177509986522352
2023-03-14,71,10,-0.0033168766195100876,-0.0008857402824790746,-0.002431136337031013,-0.0036168766195100875,-0.002731136337031013,0.30000000000000004,0.00030000000000000003,0.2,-0.1209854652158242
2023-03-15,71,10,-0.005212409350355751,-0.0013626538933848716,-0.0038497554569708794,-0.005612409350355751,-0.0042497554569708796,0.4,0.0004,0.2,-0.046624671544595486
2023-03-16,71,10,0.0007101505085336091,0.0021460707863713156,-0.0014359202778377067,0.000610150508533609,-0.0015359202778377065,0.1,0.0001,0.2,-0.08870158101139936
2023-03-17,71,10,-0.0010157037632979237,0.00044399549816796823,-0.001459699261465892,-0.0012157037632979238,-0.001659699261465892,0.2,0.0002,0.1,-0.13279070905317525
2023-03-20,71,10,-0.0007012698467489043,0.0014398550208776094,-0.0021411248676265135,-0.0010012698467489044,-0.002441124867626514,0.30000000000000004,0.00030000000000000003,0.1,-0.2662631537070048
2023-03-21,71,10,0.006553557140219298,0.0010235782065924153,0.005529978933626882,0.006253557140219298,0.005229978933626882,0.30000000000000004,0.00030000000000000003,0.1,-0.45307059688027707
2023-03-22,71,10,0.004524397325622509,0.0003349208958764069,0.0041894764297461026,0.004224397325622509,0.0038894764297461026,0.30000000000000004,0.00030000000000000003,0.2,-0.37269179656744456
2023-03-23,71,10,0.001296386666614422,0.0010041769909694938,0.0002922096756449281,0.0010963866666144218,9.220967564492802e-05,0.2,0.0002,0.2,-0.22721063979807177
2023-03-24,71,10,0.007246093068006329,0.0030797103681414195,0.00416638269986491,0.007146093068006329,0.004066382699864909,0.1,0.0001,0.30000000000000004,-0.23836897211798558
2023-03-27,71,10,0.012478300423949215,0.004139073557182051,0.008339226866767163,0.012278300423949215,0.008139226866767164,0.2,0.0002,0.30000000000000004,-0.051739088421150825
2023-03-28,71,10,0.009628260379480036,0.004510902170649784,0.0051173582088302515,0.009328260379480036,0.004817358208830252,0.30000000000000004,0.00030000000000000003,0.1,-0.1169156520161323
2023-03-29,71,10,0.012502782221373843,0.005327661991013237,0.007175120230360607,0.012202782221373843,0.006875120230360607,0.30000000000000004,0.00030000000000000003,0.30000000000000004,-0.12890929426040287
2023-03-30,73,10,0.011795586678739731,0.004385731950286065,0.007409854728453667,0.01159558667873973,0.007209854728453666,0.2,0.0002,0.2,-0.13388169923800852
2023-03-31,74,10,0.006777290116581509,0.0026642220421387,0.004113068074442809,0.006477290116581509,0.0038130680744428093,0.30000000000000004,0.00030000000000000003,0.2,-0.26299643129285677
2023-04-03,74,10,0.007280991156223901,0.0031026796753366526,0.004178311480887248,0.0071809911562239,0.004078311480887248,0.1,0.0001,0.2,-0.2026611059918384
2023-04-04,74,10,0.007693903599728746,0.0024349562954427595,0.005258947304285987,0.007493903599728746,0.0050589473042859864,0.2,0.0002,0.30000000000000004,-0.20336825671595093
2023-04-06,74,10,0.006183981714365998,0.0017283072879863619,0.004455674426379636,0.005983981714365998,0.004255674426379636,0.2,0.0002,0.2,-0.3392488531779172
2023-04-07,74,10,0.007864074589583466,0.001471891584222133,0.006392183005361333,0.0077640745895834655,0.006292183005361333,0.1,0.0001,0.2,-0.27885300272401814
2023-04-10,74,10,0.01252689645830092,0.0039584042311764265,0.008568492227124493,0.01232689645830092,0.008368492227124495,0.2,0.0002,0.2,-0.40649531021122165
2023-04-11,74,10,0.006796442211496385,0.0034200139980325337,0.0033764282134638515,0.006696442211496385,0.0032764282134638513,0.1,0.0001,0.30000000000000004,-0.36560790775411434
2023-04-12,74,10,0.00238974575516266,0.001112392344209042,0.0012773534109536179,0.0021897457551626597,0.0010773534109536178,0.2,0.0002,0.2,-0.31454387322752986
2023-04-13,74,10,-0.0015414447290520617,0.0001936846790290756,-0.0017351294080811372,-0.0017414447290520618,-0.0019351294080811373,0.2,0.0002,0.2,-0.35479379315218296
2023-04-14,74,10,-0.004303502314523846,-0.0037219806798492205,-0.0005815216346746256,-0.004603502314523846,-0.0008815216346746255,0.30000000000000004,0.00030000000000000003,0.2,-0.1840164637122932
2023-04-17,74,10,-0.008837891054478917,-0.00822000432983676,-0.0006178867246421568,-0.009037891054478917,-0.0008178867246421574,0.2,0.0002,0.2,-0.12793862078848406
2023-04-18,75,10,-0.006741316436253093,-0.008537952152118238,0.0017966357158651445,-0.007041316436253093,0.0014966357158651446,0.30000000000000004,0.00030000000000000003,0.2,-0.29502773320387554
2023-04-19,75,10,-0.0012871203977920897,-0.006335775838124778,0.005048655440332688,-0.0015871203977920897,0.004748655440332688,0.30000000000000004,0.00030000000000000003,0.2,-0.24114213561554898
2023-04-20,75,10,0.005559121295937887,-0.004106910878091672,0.00966603217402956,0.005059121295937887,0.00916603217402956,0.5,0.0005,0.2,-0.2552072665661935
2023-04-21,75,10,0.011796832219158237,0.0003000477964919034,0.011496784422666334,0.011596832219158236,0.011296784422666333,0.2,0.0002,0.2,-0.250167603001179
2023-04-24,74,10,0.012490075058531273,0.0036177508880054386,0.008872324170525834,0.012390075058531274,0.008772324170525835,0.1,0.0001,0.2,-0.2957510367237628
2023-04-25,74,10,0.008870463984202978,0.0035835630017494206,0.0052869009824535575,0.008770463984202979,0.005186900982453558,0.1,0.0001,0.2,-0.18379941947104506
2023-04-26,74,10,0.0066009953111504415,0.006193536660732622,0.00040745865041781973,0.006400995311150442,0.00020745865041782007,0.2,0.0002,0.2,-0.1489514142784465
2023-04-27,74,10,0.002454596467840513,0.0035608301588253887,-0.0011062336909848755,0.0023545964678405133,-0.0012062336909848754,0.1,0.0001,0.2,-0.24790100392591619
2023-04-28,74,10,0.0011288049884039775,0.0012622406579876821,-0.00013343566958370456,0.0009288049884039776,-0.00033343566958370454,0.2,0.0002,0.2,-0.16298421860854262
2023-05-04,74,10,-0.005990739216059841,-0.0011692866031172556,-0.004821452612942586,-0.006290739216059841,-0.005121452612942586,0.30000000000000004,0.00030000000000000003,0.2,-0.14945790711003681
2023-05-05,74,10,-0.0060615210339905225,-0.00281542395839799,-0.0032460970755925325,-0.006361521033990522,-0.0035460970755925325,0.30000000000000004,0.00030000000000000003,0.2,-0.30662372610466626
2023-05-08,74,10,-0.00964579852074245,-0.0035000713813420556,-0.006145727139400394,-0.00994579852074245,-0.006445727139400394,0.30000000000000004,0.00030000000000000003,0.2,0.14134498063972245
2023-05-09,74,10,-0.01046452424043908,-0.0028082743775569596,-0.00765624986288212,-0.010864524240439079,-0.00805624986288212,0.4,0.0004,0.2,0.026927561710699877
2023-05-10,74,10,-0.0036785480552593494,-0.0017400868454368833,-0.001938461209822466,-0.00417854805525935,-0.0024384612098224665,0.5,0.0005,0.1,-0.28165809762078986
2023-05-11,74,10,-0.0015489773108500683,-0.0009850954149049742,-0.0005638818959450942,-0.0020489773108500683,-0.0010638818959450942,0.5,0.0005,0.2,0.04501798709909721
2023-05-12,74,10,-0.0018021681065875338,0.0004976640015213207,-0.0022998321081088543,-0.0021021681065875337,-0.002599832108108854,0.30000000000000004,0.00030000000000000003,0.2,0.0769197826270478
2023-05-15,74,10,-0.0027143972757645908,-0.0005591447460715199,-0.002155252529693071,-0.002914397275764591,-0.002355252529693071,0.2,0.0002,0.2,-0.023855163865150075
2023-05-16,74,10,-0.005824292908411639,-0.0028641367742107374,-0.002960156134200902,-0.00592429290841164,-0.003060156134200902,0.1,0.0001,0.2,-0.23007544188632423
2023-05-17,74,10,-0.011899866543922019,-0.004920517323677999,-0.00697934922024402,-0.012199866543922019,-0.00727934922024402,0.30000000000000004,0.00030000000000000003,0.2,0.017075621392987017
2023-05-18,74,10,-0.010572914018387078,-0.004634599918043459,-0.005938314100343619,-0.010872914018387077,-0.006238314100343619,0.30000000000000004,0.00030000000000000003,0.2,-0.1264364986430202
2023-05-19,74,10,-0.004072419224815273,-0.002720719249250566,-0.0013516999755647072,-0.004272419224815273,-0.0015516999755647068,0.2,0.0002,0.2,-0.21293075217714197
2023-05-22,74,10,0.0008586054471628014,-0.003763795516644697,0.004622400963807499,0.0003586054471628014,0.004122400963807498,0.5,0.0005,0.2,-0.32388691951194026
2023-05-23,74,10,0.001558489106504053,-0.0014614076913355175,0.0030198967978395707,0.001158489106504053,0.0026198967978395705,0.4,0.0004,0.2,-0.31506889982632735
2023-05-24,74,10,0.003958482904577498,0.00020286018326496767,0.0037556227213125307,0.003758482904577498,0.00355562272131253,0.2,0.0002,0.2,-0.3758349872378055
2023-05-25,74,10,0.0018623583703886858,-0.0006406114699526192,0.002502969840341305,0.0015623583703886857,0.0022029698403413047,0.30000000000000004,0.00030000000000000003,0.2,-0.29847610883396847
2023-05-26,74,10,-0.0002717329992331252,0.00032390056480400577,-0.000595633564037131,-0.00047173299923312516,-0.0007956335640371309,0.2,0.0002,0.2,-0.4307522838583502
2023-05-29,74,10,-0.0004404558242082612,-0.00026284301654664455,-0.00017761280766161663,-0.0005404558242082612,-0.0002776128076616167,0.1,0.0001,0.2,-0.44954354101759364
2023-05-30,74,10,-0.007078952378986936,-0.0014888421748886235,-0.005590110204098313,-0.007378952378986936,-0.0058901102040983125,0.30000000000000004,0.00030000000000000003,0.2,-0.22515554593806897
2023-05-31,74,10,-0.0017164191709783405,-0.0008891859344963829,-0.0008272332364819576,-0.0021164191709783405,-0.0012272332364819576,0.4,0.0004,0.30000000000000004,0.12944022815588951
2023-06-01,74,10,0.0016292069902988037,0.0012812731496651656,0.00034793384063363814,0.0014292069902988036,0.00014793384063363805,0.2,0.0002,0.2,0.002988742073288364
2023-06-02,74,10,0.001717520874398797,0.00035825312771331556,0.0013592677466854814,0.001417520874398797,0.0010592677466854815,0.30000000000000004,0.00030000000000000003,0.2,0.09423200567693968
2023-06-05,74,10,0.001920187597586287,0.0002746171080939504,0.0016455704894923365,0.001520187597586287,0.0012455704894923365,0.4,0.0004,0.2,-0.09370345900323684
2023-06-06,74,10,0.0037023607260994163,0.0023087954291904087,0.0013935652969090076,0.0034023607260994164,0.0010935652969090077,0.30000000000000004,0.00030000000000000003,0.2,-0.1309537484065455
2023-06-07,74,10,0.0014331372699539213,0.0030034909747674336,-0.0015703537048135123,0.0010331372699539214,-0.0019703537048135124,0.4,0.0004,0.2,0.027692048458607843
2023-06-08,74,10,0.0019490932240237902,0.0038161316960060054,-0.0018670384719822151,0.0016490932240237903,-0.002167038471982215,0.30000000000000004,0.00030000000000000003,0.2,-0.2505842992556495
2023-06-09,74,10,-0.00023883815785451733,0.0036450624460441796,-0.0038839006038986967,-0.0006388381578545173,-0.004283900603898697,0.4,0.0004,0.30000000000000004,-0.2125139512839027
2023-06-12,74,10,0.006483824815366593,0.003753152006208244,0.002730672809158349,0.005983824815366592,0.0022306728091583483,0.5,0.0005,0.2,-0.41745853479743467
2023-06-13,74,10,0.00913285327253698,0.003004910739059948,0.0061279425334770325,0.009032853272536981,0.006027942533477033,0.1,0.0001,0.2,-0.35964050856581053
2023-06-14,74,10,0.0032733010179517704,0.0005486014080936987,0.0027246996098580717,0.0030733010179517703,0.0025246996098580716,0.2,0.0002,0.2,-0.2573245387681897
2023-06-15,74,10,-0.003986032887808204,-0.0034070784050026746,-0.0005789544828055295,-0.004086032887808204,-0.0006789544828055298,0.1,0.0001,0.1,-0.12824203378024102
2023-06-16,74,10,-0.0010714191457044464,-0.002384255987781433,0.0013128368420769867,-0.0013714191457044464,0.0010128368420769867,0.30000000000000004,0.00030000000000000003,0.2,-0.29919044974040254
2023-06-19,74,10,-0.002323584195406976,-0.0016565616239113813,-0.0006670225714955945,-0.002723584195406976,-0.0010670225714955947,0.4,0.0004,0.30000000000000004,-0.38932577133321544
2023-06-20,74,10,-0.002029677877441043,-0.001678496166816076,-0.0003511817106249672,-0.002129677877441043,-0.000451181710624967,0.1,0.0001,0.30000000000000004,-0.3900197386397313
2023-06-21,74,10,0.00028343189553523994,0.0010247922879293547,-0.0007413603923941147,0.00018343189553523994,-0.0008413603923941148,0.1,0.0001,0.2,-0.4389615674840126
2023-06-26,74,10,0.0020107773642202465,0.00503695044538599,-0.003026173081165744,0.0019107773642202464,-0.0031261730811657437,0.1,0.0001,0.30000000000000004,-0.3956315006585722
2023-06-27,74,10,0.0007341289568045651,0.002507394839132207,-0.001773265882327642,0.000634128956804565,-0.0018732658823276418,0.1,0.0001,0.2,-0.16115693001906628
2023-06-28,74,10,-0.0019027452346139606,0.0012070199200168755,-0.0031097651546308364,-0.0022027452346139605,-0.0034097651546308363,0.30000000000000004,0.00030000000000000003,0.2,0.00573293291904875
2023-06-29,74,10,0.000817403495346738,0.0004849040013960777,0.0003324994939506603,0.0007174034953467379,0.00023249949395066027,0.1,0.0001,0.2,-0.12325576397968341
2023-06-30,74,10,-0.0016086826377811048,-0.0004954495775172559,-0.001113233060263849,-0.0018086826377811049,-0.001313233060263849,0.2,0.0002,0.2,-0.3270554818401017
2023-07-03,74,10,-0.003842353296322922,-0.0016989449502688575,-0.0021434083460540646,-0.004042353296322922,-0.0023434083460540647,0.2,0.0002,0.2,-0.3241233779172106
2023-07-04,74,10,-0.0010327655086233678,-0.00036016693653712106,-0.0006725985720862467,-0.0011327655086233678,-0.0007725985720862467,0.1,0.0001,0.2,-0.2922967486937491
2023-07-05,74,10,-0.003045247372455391,-0.0004848303127766902,-0.0025604170596787005,-0.0033452473724553907,-0.0028604170596787004,0.30000000000000004,0.00030000000000000003,0.2,-0.310210316271494
2023-07-06,74,10,0.0028338957303193643,0.0031997818520103014,-0.000365886121690937,0.002433895730319364,-0.0007658861216909372,0.4,0.0004,0.1,-0.2841340659811902
2023-07-07,74,10,0.004081914478300581,0.003543477018669152,0.0005384374596314294,0.003981914478300581,0.0004384374596314291,0.1,0.0001,0.1,-0.3141710214000373
2023-07-10,74,10,0.002504938579923923,0.0021547402857044675,0.00035019829421945557,0.002304938579923923,0.00015019829421945548,0.2,0.0002,0.2,-0.12317896524647054
2023-07-11,74,10,0.003178544951313198,0.0010804353043263046,0.0020981096469868937,0.002878544951313198,0.0017981096469868935,0.30000000000000004,0.00030000000000000003,0.2,-0.15816075081235859
2023-07-12,74,10,0.001246259004494228,0.0021874414514553974,-0.0009411824469611695,0.0008462590044942279,-0.0013411824469611695,0.4,0.0004,0.30000000000000004,0.14203050510144877
2023-07-13,74,10,-0.001096157560854636,-0.0017204940289361735,0.0006243364680815376,-0.001296157560854636,0.0004243364680815375,0.2,0.0002,0.2,0.26122719869168876
2023-07-14,74,10,-0.005653712609238031,-0.0020693350660535023,-0.0035843775431845283,-0.005953712609238031,-0.0038843775431845282,0.30000000000000004,0.00030000000000000003,0.2,0.2877509768500808
