date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-01-03,306,0.04621164,0.06029401,,,timefilter,5,20
2023-01-04,306,0.00642976,0.00921625,,,timefilter,5,20
2023-01-05,306,-0.08060745,-0.03395161,,,timefilter,5,20
2023-01-06,306,-0.02020670,-0.00642277,,,timefilter,5,20
2023-01-09,306,0.07162087,0.07611314,,,timefilter,5,20
2023-01-10,306,0.02764999,-0.00859266,,,timefilter,5,20
2023-01-11,306,0.10111367,0.08745204,,,timefilter,5,20
2023-01-12,306,0.17235444,0.18360517,,,timefilter,5,20
2023-01-13,306,0.06489574,0.05967017,,,timefilter,5,20
2023-01-16,306,0.05428832,0.06660806,,,timefilter,5,20
2023-01-17,306,-0.08108482,-0.04565225,,,timefilter,5,20
2023-01-18,306,0.07130303,0.14976076,,,timefilter,5,20
2023-01-19,306,0.02216507,0.04398461,,,timefilter,5,20
2023-01-20,306,0.06716404,0.05119317,,,timefilter,5,20
2023-01-30,306,0.05284084,-0.00446561,,,timefilter,5,20
2023-01-31,306,0.06163179,0.00833881,,,timefilter,5,20
2023-02-01,306,0.17675500,0.18459079,,,timefilter,5,20
2023-02-02,307,0.11549902,0.08340247,,,timefilter,5,20
2023-02-03,307,0.03267266,-0.01918566,,,timefilter,5,20
2023-02-06,307,0.14201892,0.05045035,,,timefilter,5,20
2023-02-07,307,0.14780789,0.15663452,,,timefilter,5,20
2023-02-08,306,0.01281267,-0.02731199,,,timefilter,5,20
2023-02-09,306,0.04951442,0.03832558,,,timefilter,5,20
2023-02-10,306,-0.11762624,-0.08578680,,,timefilter,5,20
2023-02-13,306,-0.10239537,-0.12902128,,,timefilter,5,20
2023-02-14,306,-0.15049512,-0.15991370,,,timefilter,5,20
2023-02-15,306,-0.12998078,-0.18048283,,,timefilter,5,20
2023-02-16,306,-0.18055141,-0.14389501,,,timefilter,5,20
2023-02-17,307,0.06180074,-0.03052886,,,timefilter,5,20
