date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-01-03,306,-0.09002118,-0.13953127,,,ddg_da,1,20
2023-01-04,306,0.15755859,0.17265903,,,ddg_da,1,20
2023-01-05,306,-0.00200690,0.03778734,,,ddg_da,1,20
2023-01-06,306,0.02121598,0.06100486,,,ddg_da,1,20
2023-01-09,306,0.19908043,0.28514131,,,ddg_da,1,20
2023-01-10,306,-0.12079167,-0.19066657,,,ddg_da,1,20
2023-01-11,306,0.09113491,0.15766239,,,ddg_da,1,20
2023-01-12,306,0.13080283,0.10309435,,,ddg_da,1,20
2023-01-13,306,0.03041543,0.05708846,,,ddg_da,1,20
2023-01-16,306,0.34229159,0.33012351,,,ddg_da,1,20
2023-01-17,306,-0.03945047,-0.12697053,,,ddg_da,1,20
2023-01-18,306,0.21403949,0.22811918,,,ddg_da,1,20
2023-01-19,306,-0.01814989,0.03430257,,,ddg_da,1,20
2023-01-20,306,0.09991542,0.14316782,,,ddg_da,1,20
2023-01-30,306,-0.17978640,-0.23828533,,,ddg_da,1,20
2023-01-31,306,0.01300708,-0.00407280,,,ddg_da,1,20
2023-02-01,306,0.17083858,0.17232272,,,ddg_da,1,20
2023-02-02,307,0.06296084,0.11573205,,,ddg_da,1,20
2023-02-03,307,0.11632965,0.10108436,,,ddg_da,1,20
2023-02-06,307,-0.06654241,-0.08460990,,,ddg_da,1,20
2023-02-07,307,0.03458325,0.02674159,,,ddg_da,1,20
2023-02-08,306,0.15859377,0.03829212,,,ddg_da,1,20
2023-02-09,306,-0.02150426,-0.05872280,,,ddg_da,1,20
2023-02-10,306,0.14278140,0.09138940,,,ddg_da,1,20
2023-02-13,306,-0.09722605,-0.13285253,,,ddg_da,1,20
2023-02-14,306,-0.00939653,-0.04173489,,,ddg_da,1,20
2023-02-15,306,-0.19993289,-0.22902088,,,ddg_da,1,20
2023-02-16,306,-0.13848669,-0.04322620,,,ddg_da,1,20
2023-02-17,307,-0.08642348,-0.18829385,,,ddg_da,1,20
2023-02-20,307,-0.00508336,-0.09838367,,,ddg_da,1,20
2023-02-21,307,0.23512243,0.11573947,,,ddg_da,1,20
2023-02-22,307,-0.17517513,-0.13734209,,,ddg_da,1,20
2023-02-23,307,0.17662424,0.05536434,,,ddg_da,1,20
2023-02-24,307,-0.02793608,-0.00441469,,,ddg_da,1,20
2023-02-27,307,-0.16771337,-0.17582513,,,ddg_da,1,20
2023-02-28,307,0.16068143,0.02912274,,,ddg_da,1,20
2023-03-01,307,0.04586173,0.04709624,,,ddg_da,1,20
2023-03-02,307,0.04910853,0.05933626,,,ddg_da,1,20
2023-03-03,307,0.02348830,-0.05190439,,,ddg_da,1,20
2023-03-06,307,0.09858114,0.13138770,,,ddg_da,1,20
2023-03-07,308,-0.01018940,-0.09174723,,,ddg_da,1,20
2023-03-08,308,-0.00684123,0.08627114,,,ddg_da,1,20
2023-03-09,308,-0.00609000,-0.01592070,,,ddg_da,1,20
2023-03-10,308,-0.21097735,-0.09759995,,,ddg_da,1,20
2023-03-13,308,-0.02470063,-0.03344611,,,ddg_da,1,20
2023-03-14,309,-0.14162636,-0.17580033,,,ddg_da,1,20
2023-03-15,309,-0.04191828,-0.07470728,,,ddg_da,1,20
2023-03-16,309,0.01734137,-0.16536679,,,ddg_da,1,20
2023-03-17,309,0.09614442,0.04031839,,,ddg_da,1,20
2023-03-20,309,0.03811055,0.08332049,,,ddg_da,1,20
2023-03-21,309,-0.07531049,-0.16965333,,,ddg_da,1,20
2023-03-22,309,0.12018010,-0.04268900,,,ddg_da,1,20
2023-03-23,309,0.13112453,0.18274527,,,ddg_da,1,20
2023-03-24,309,0.21499237,0.18680723,,,ddg_da,1,20
2023-03-27,309,-0.23488360,-0.23963103,,,ddg_da,1,20
2023-03-28,309,0.21049623,0.09282250,,,ddg_da,1,20
2023-03-29,309,0.01468385,-0.00103677,,,ddg_da,1,20
2023-03-30,310,0.10990112,-0.02526058,,,ddg_da,1,20
2023-03-31,311,0.23930310,0.23443703,,,ddg_da,1,20
2023-04-03,311,-0.11839537,-0.19204937,,,ddg_da,1,20
2023-04-04,311,0.18112865,0.11317672,,,ddg_da,1,20
2023-04-06,311,0.18304230,0.13834493,,,ddg_da,1,20
2023-04-07,311,-0.19294577,-0.16061851,,,ddg_da,1,20
2023-04-10,311,-0.02717596,-0.11666657,,,ddg_da,1,20
2023-04-11,311,-0.07069277,-0.14307106,,,ddg_da,1,20
2023-04-12,311,-0.15349545,-0.09641744,,,ddg_da,1,20
2023-04-13,311,-0.13157015,-0.11935746,,,ddg_da,1,20
2023-04-14,311,-0.10262059,-0.18558647,,,ddg_da,1,20
2023-04-17,311,0.03626937,-0.07617669,,,ddg_da,1,20
2023-04-18,312,-0.08008421,-0.15748174,,,ddg_da,1,20
2023-04-19,312,0.14898197,-0.05229332,,,ddg_da,1,20
2023-04-20,312,-0.11367836,-0.08800563,,,ddg_da,1,20
2023-04-21,311,-0.11761119,-0.13688269,,,ddg_da,1,20
2023-04-24,311,-0.11421607,-0.16173825,,,ddg_da,1,20
2023-04-25,311,0.20455012,0.24340920,,,ddg_da,1,20
2023-04-26,312,-0.09441860,-0.09862136,,,ddg_da,1,20
2023-04-27,311,-0.04659977,-0.15532711,,,ddg_da,1,20
2023-04-28,310,-0.22646501,-0.24351283,,,ddg_da,1,20
2023-05-04,309,0.16757128,0.16301240,,,ddg_da,1,20
2023-05-05,309,-0.20982186,-0.13211666,,,ddg_da,1,20
2023-05-08,309,0.10279985,-0.01968715,,,ddg_da,1,20
2023-05-09,309,-0.04004922,0.04564242,,,ddg_da,1,20
2023-05-10,309,-0.00495922,-0.06815109,,,ddg_da,1,20
2023-05-11,309,0.09306096,0.12757844,,,ddg_da,1,20
2023-05-12,309,0.05152146,0.03511499,,,ddg_da,1,20
2023-05-15,309,0.01399229,-0.03808230,,,ddg_da,1,20
2023-05-16,309,0.14845947,0.14484385,,,ddg_da,1,20
2023-05-17,309,0.05943360,0.10901089,,,ddg_da,1,20
2023-05-18,309,0.06093005,0.10094240,,,ddg_da,1,20
2023-05-19,309,-0.02700796,-0.15445355,,,ddg_da,1,20
2023-05-22,309,0.12125572,0.11329288,,,ddg_da,1,20
2023-05-23,309,0.21531021,0.27572147,,,ddg_da,1,20
2023-05-24,309,0.03719754,0.01574724,,,ddg_da,1,20
2023-05-25,309,-0.03571453,-0.12671210,,,ddg_da,1,20
2023-05-26,309,-0.03512523,-0.10781886,,,ddg_da,1,20
2023-05-29,310,0.08888471,0.02208924,,,ddg_da,1,20
2023-05-30,310,-0.03390650,-0.12497686,,,ddg_da,1,20
2023-05-31,310,-0.02495642,-0.03742169,,,ddg_da,1,20
2023-06-01,310,0.04565018,0.17293784,,,ddg_da,1,20
2023-06-02,310,-0.13851199,-0.18086884,,,ddg_da,1,20
2023-06-05,310,-0.15061493,-0.11544088,,,ddg_da,1,20
2023-06-06,310,-0.17364453,-0.27168889,,,ddg_da,1,20
2023-06-07,310,-0.17552110,-0.18507507,,,ddg_da,1,20
2023-06-08,310,0.15280320,0.11843476,,,ddg_da,1,20
2023-06-09,310,0.12124249,0.08217210,,,ddg_da,1,20
2023-06-12,310,0.02395422,-0.03840339,,,ddg_da,1,20
2023-06-13,310,0.17180236,0.08740325,,,ddg_da,1,20
2023-06-14,310,0.06670652,0.16532198,,,ddg_da,1,20
2023-06-15,309,-0.00140332,0.06855084,,,ddg_da,1,20
2023-06-16,308,0.12697163,0.08842568,,,ddg_da,1,20
2023-06-19,308,0.23575384,0.19207265,,,ddg_da,1,20
2023-06-20,308,-0.24545960,-0.21665415,,,ddg_da,1,20
2023-06-21,308,-0.09312125,-0.15177903,,,ddg_da,1,20
2023-06-26,309,0.00685210,-0.07622865,,,ddg_da,1,20
2023-06-27,310,0.07765667,0.03402799,,,ddg_da,1,20
2023-06-28,310,0.10594562,0.06521746,,,ddg_da,1,20
2023-06-29,310,0.03082072,-0.00853469,,,ddg_da,1,20
2023-06-30,310,-0.06602457,-0.06434755,,,ddg_da,1,20
2023-07-03,310,0.15570042,0.12517283,,,ddg_da,1,20
2023-07-04,310,-0.12668062,-0.16095866,,,ddg_da,1,20
2023-07-05,310,-0.04896946,0.00954163,,,ddg_da,1,20
2023-07-06,310,-0.12748893,-0.06116953,,,ddg_da,1,20
2023-07-07,310,-0.04179176,0.00179516,,,ddg_da,1,20
2023-07-10,310,-0.18850841,-0.17830997,,,ddg_da,1,20
2023-07-11,310,0.03168140,0.02603809,,,ddg_da,1,20
2023-07-12,310,-0.04770894,-0.04725190,,,ddg_da,1,20
2023-07-13,310,0.02965066,0.05629695,,,ddg_da,1,20
2023-07-14,310,0.13169293,0.03749715,,,ddg_da,1,20
2023-07-17,311,-0.00152767,0.00859478,,,ddg_da,1,20
2023-07-18,311,-0.20111019,-0.24477840,,,ddg_da,1,20
2023-07-19,311,-0.04578420,-0.03964406,,,ddg_da,1,20
2023-07-20,311,0.10825072,0.06099094,,,ddg_da,1,20
2023-07-21,311,-0.04956165,0.00101512,,,ddg_da,1,20
2023-07-24,311,-0.08983127,-0.08865072,,,ddg_da,1,20
2023-07-25,311,0.00768631,-0.02117002,,,ddg_da,1,20
2023-07-26,311,-0.17506502,-0.09787522,,,ddg_da,1,20
2023-07-27,311,-0.07845961,-0.09820079,,,ddg_da,1,20
2023-07-28,311,-0.07762912,-0.10661682,,,ddg_da,1,20
2023-07-31,311,0.06384189,0.05660876,,,ddg_da,1,20
2023-08-01,311,0.22694870,0.26483645,,,ddg_da,1,20
2023-08-02,311,0.39174680,0.13591406,,,ddg_da,1,20
2023-08-03,311,-0.05491926,-0.20584635,,,ddg_da,1,20
2023-08-04,311,-0.01247932,-0.02265856,,,ddg_da,1,20
2023-08-07,311,-0.34386816,0.07823763,,,ddg_da,1,20
2023-08-08,311,-0.10258098,-0.14958159,,,ddg_da,1,20
2023-08-09,311,0.13565425,0.00438960,,,ddg_da,1,20
2023-08-10,311,-0.33593692,-0.09547327,,,ddg_da,1,20
2023-08-11,311,0.19262524,0.13092598,,,ddg_da,1,20
2023-08-14,311,0.03251961,-0.28497640,,,ddg_da,1,20
2023-08-15,311,0.07126240,-0.15769100,,,ddg_da,1,20
2023-08-16,311,0.11985132,0.12159834,,,ddg_da,1,20
2023-08-17,311,-0.26381350,-0.22690837,,,ddg_da,1,20
2023-08-18,311,0.06324878,-0.00026849,,,ddg_da,1,20
2023-08-21,311,-0.03152722,-0.05582650,,,ddg_da,1,20
2023-08-22,311,-0.34672827,-0.34296801,,,ddg_da,1,20
2023-08-23,311,-0.07135231,0.13296132,,,ddg_da,1,20
2023-08-24,311,0.07470934,0.01400486,,,ddg_da,1,20
2023-08-25,311,-0.15330712,-0.22499781,,,ddg_da,1,20
2023-08-28,311,0.07129609,0.07612004,,,ddg_da,1,20
2023-08-29,311,-0.04401778,0.17390968,,,ddg_da,1,20
2023-08-30,311,-0.00222040,0.01866309,,,ddg_da,1,20
2023-08-31,311,0.00036477,-0.00388766,,,ddg_da,1,20
2023-09-01,311,0.12497829,0.07119814,,,ddg_da,1,20
2023-09-04,311,0.03372543,0.03561160,,,ddg_da,1,20
2023-09-05,311,0.02822371,0.05632399,,,ddg_da,1,20
2023-09-06,311,-0.12141070,-0.20075948,,,ddg_da,1,20
2023-09-07,311,-0.03183633,-0.03630341,,,ddg_da,1,20
2023-09-08,311,-0.05914771,-0.01392587,,,ddg_da,1,20
2023-09-11,312,-0.09045233,-0.07855968,,,ddg_da,1,20
2023-09-12,312,-0.22036433,-0.29574179,,,ddg_da,1,20
2023-09-13,312,-0.27578362,-0.39716344,,,ddg_da,1,20
2023-09-14,312,-0.04034029,0.01411599,,,ddg_da,1,20
2023-09-15,312,0.10912732,-0.01913151,,,ddg_da,1,20
2023-09-18,312,-0.17488685,-0.28487173,,,ddg_da,1,20
2023-09-19,312,-0.18612784,-0.15710603,,,ddg_da,1,20
2023-09-20,312,-0.10379685,-0.19677572,,,ddg_da,1,20
2023-09-21,312,0.04055597,-0.09445337,,,ddg_da,1,20
2023-09-22,312,-0.10524359,-0.11290374,,,ddg_da,1,20
2023-09-25,312,0.05825511,0.07072905,,,ddg_da,1,20
2023-09-26,312,0.22485217,0.26265778,,,ddg_da,1,20
2023-09-27,312,-0.08623764,-0.11023308,,,ddg_da,1,20
2023-09-28,312,-0.03424794,-0.02920933,,,ddg_da,1,20
2023-10-09,312,-0.01778667,-0.01940148,,,ddg_da,1,20
2023-10-10,312,0.11259423,0.18850854,,,ddg_da,1,20
2023-10-11,312,-0.13343794,-0.25902311,,,ddg_da,1,20
2023-10-12,312,-0.11131749,-0.13015191,,,ddg_da,1,20
2023-10-13,312,-0.16048936,-0.27010898,,,ddg_da,1,20
2023-10-16,312,-0.10360427,-0.10708551,,,ddg_da,1,20
2023-10-17,312,0.01720794,-0.10943204,,,ddg_da,1,20
