date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-01-03,306,-0.01682640,-0.04324229,,,alsp_tf,1,20
2023-01-04,306,0.06440482,0.08797189,,,alsp_tf,1,20
2023-01-05,306,0.07784146,0.09883814,,,alsp_tf,1,20
2023-01-06,306,0.02089234,0.10078980,,,alsp_tf,1,20
2023-01-09,306,0.18127220,0.23954462,,,alsp_tf,1,20
2023-01-10,306,-0.14548359,-0.23509971,,,alsp_tf,1,20
2023-01-11,306,0.08092904,0.08432211,,,alsp_tf,1,20
2023-01-12,306,0.15971219,0.05450599,,,alsp_tf,1,20
2023-01-13,306,0.05380641,0.11205750,,,alsp_tf,1,20
2023-01-16,306,0.22010479,0.29070708,,,alsp_tf,1,20
2023-01-17,306,-0.07406483,-0.18813163,,,alsp_tf,1,20
2023-01-18,306,0.22003582,0.21419712,,,alsp_tf,1,20
2023-01-19,306,0.13432610,0.09881376,,,alsp_tf,1,20
2023-01-20,306,0.12821507,0.14978403,,,alsp_tf,1,20
2023-01-30,306,-0.13801406,-0.15681954,,,alsp_tf,1,20
2023-01-31,306,0.01661239,-0.02220867,,,alsp_tf,1,20
2023-02-01,306,0.02846728,0.00285405,,,alsp_tf,1,20
2023-02-02,307,0.11310001,0.07191935,,,alsp_tf,1,20
2023-02-03,307,0.02725041,0.00015262,,,alsp_tf,1,20
2023-02-06,307,0.08100449,0.01843354,,,alsp_tf,1,20
2023-02-07,307,0.04563684,0.07288456,,,alsp_tf,1,20
2023-02-08,306,0.11768383,0.00480301,,,alsp_tf,1,20
2023-02-09,306,-0.10406932,-0.14470188,,,alsp_tf,1,20
2023-02-10,306,0.05377710,-0.03727491,,,alsp_tf,1,20
2023-02-13,306,0.00204686,-0.00650417,,,alsp_tf,1,20
2023-02-14,306,-0.02952952,-0.08938745,,,alsp_tf,1,20
2023-02-15,306,-0.12230844,-0.23004888,,,alsp_tf,1,20
2023-02-16,306,-0.12112062,-0.09464481,,,alsp_tf,1,20
2023-02-17,307,0.02811932,0.00267338,,,alsp_tf,1,20
2023-02-20,307,-0.15436431,-0.13129138,,,alsp_tf,1,20
2023-02-21,307,0.13766447,0.05923527,,,alsp_tf,1,20
2023-02-22,307,-0.01429812,0.02069026,,,alsp_tf,1,20
2023-02-23,307,0.07392797,0.07123048,,,alsp_tf,1,20
2023-02-24,307,0.05043960,-0.04501449,,,alsp_tf,1,20
2023-02-27,307,-0.16563164,-0.22442193,,,alsp_tf,1,20
2023-02-28,307,0.07885221,0.03713114,,,alsp_tf,1,20
2023-03-01,307,-0.02452665,-0.09687294,,,alsp_tf,1,20
2023-03-02,307,0.11801250,0.07683231,,,alsp_tf,1,20
2023-03-03,307,-0.03935674,-0.06013983,,,alsp_tf,1,20
2023-03-06,307,0.06301807,-0.00781859,,,alsp_tf,1,20
2023-03-07,308,0.06919641,0.03895609,,,alsp_tf,1,20
2023-03-08,308,-0.04321650,-0.02758858,,,alsp_tf,1,20
2023-03-09,308,-0.12117059,-0.09169847,,,alsp_tf,1,20
2023-03-10,308,0.03346469,0.02489326,,,alsp_tf,1,20
2023-03-13,308,0.02253847,0.02531653,,,alsp_tf,1,20
2023-03-14,309,-0.06868249,-0.13090723,,,alsp_tf,1,20
2023-03-15,309,0.06332316,0.03013940,,,alsp_tf,1,20
2023-03-16,309,0.05760213,-0.00522065,,,alsp_tf,1,20
2023-03-17,309,0.00570101,0.00114252,,,alsp_tf,1,20
2023-03-20,309,0.09863715,0.07866247,,,alsp_tf,1,20
2023-03-21,309,0.08101630,-0.02731925,,,alsp_tf,1,20
2023-03-22,309,0.11442511,-0.01153301,,,alsp_tf,1,20
