date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-06-12,310,-0.01406011,0.00115790,,,master,1,20
2023-06-13,310,0.10839391,-0.00041994,,,master,1,20
2023-06-14,310,0.08667211,0.07438815,,,master,1,20
2023-06-15,309,0.04765690,0.03671913,,,master,1,20
2023-06-16,308,0.14799181,0.05984608,,,master,1,20
2023-06-19,308,-0.01865604,0.05260214,,,master,1,20
2023-06-20,308,-0.25128229,-0.04656697,,,master,1,20
2023-06-21,308,-0.41502000,-0.30655540,,,master,1,20
2023-06-26,309,0.04009912,-0.07502756,,,master,1,20
2023-06-27,310,0.16491626,0.09808837,,,master,1,20
2023-06-28,310,0.14005394,0.03732987,,,master,1,20
2023-06-29,310,0.09012198,0.01650060,,,master,1,20
2023-06-30,310,-0.17003800,-0.18761439,,,master,1,20
2023-07-03,310,0.19004228,0.16616107,,,master,1,20
2023-07-04,310,-0.03544935,0.05315393,,,master,1,20
2023-07-05,310,0.03479689,0.06598253,,,master,1,20
2023-07-06,310,-0.10861468,-0.00995252,,,master,1,20
2023-07-07,310,0.02671444,0.04900317,,,master,1,20
2023-07-10,310,-0.05419646,-0.09200670,,,master,1,20
2023-07-11,310,0.14140704,0.11915406,,,master,1,20
2023-07-12,310,0.04689795,0.03867243,,,master,1,20
2023-07-13,310,-0.00342230,0.06447195,,,master,1,20
2023-07-14,310,0.03175930,-0.03544543,,,master,1,20
2023-07-17,311,-0.06893479,-0.05103570,,,master,1,20
2023-07-18,311,-0.12359864,-0.20199549,,,master,1,20
2023-07-19,311,0.02178242,-0.10828882,,,master,1,20
2023-07-20,311,0.10850687,0.04823620,,,master,1,20
2023-07-21,311,-0.07437934,-0.17184771,,,master,1,20
2023-07-24,311,-0.05375813,-0.02997218,,,master,1,20
2023-07-25,311,-0.00296253,-0.10778118,,,master,1,20
2023-07-26,311,-0.18996848,-0.12835394,,,master,1,20
2023-07-27,311,0.01381361,-0.00785627,,,master,1,20
2023-07-28,311,0.02372881,0.02735274,,,master,1,20
2023-07-31,311,0.00489219,-0.03128361,,,master,1,20
2023-08-01,311,0.20325278,0.26878997,,,master,1,20
2023-08-02,311,0.27855940,0.02544384,,,master,1,20
2023-08-03,311,0.09818251,-0.14473693,,,master,1,20
2023-08-04,311,-0.19935041,-0.07614717,,,master,1,20
2023-08-07,311,-0.31399104,0.10181163,,,master,1,20
2023-08-08,311,-0.19881048,-0.07678325,,,master,1,20
2023-08-09,311,-0.16764782,-0.12041387,,,master,1,20
2023-08-10,311,-0.28258351,-0.05642649,,,master,1,20
2023-08-11,311,0.15440429,0.12491074,,,master,1,20
2023-08-14,311,-0.04356161,-0.35474467,,,master,1,20
2023-08-15,311,0.19841709,-0.01358158,,,master,1,20
2023-08-16,311,0.06119328,0.10846583,,,master,1,20
2023-08-17,311,-0.20638238,-0.13326644,,,master,1,20
2023-08-18,311,0.00602987,-0.02284476,,,master,1,20
2023-08-21,311,0.01445566,-0.03907033,,,master,1,20
2023-08-22,311,-0.09717021,-0.05060741,,,master,1,20
2023-08-23,311,-0.08598510,0.08683316,,,master,1,20
2023-08-24,311,0.23092136,0.20181199,,,master,1,20
2023-08-25,311,-0.10098012,-0.15231942,,,master,1,20
2023-08-28,311,0.01258557,-0.00867135,,,master,1,20
2023-08-29,311,-0.09838598,-0.00518699,,,master,1,20
2023-08-30,311,-0.09982444,-0.02650677,,,master,1,20
