date,n,ic,rankic,icir,rankicir,model,horizon,lookback
2023-01-03,306,0.03195442,0.00168133,,,ci_sthpan,5,20
2023-01-04,306,-0.03029624,-0.06316959,,,ci_sthpan,5,20
2023-01-05,306,-0.11230567,-0.12218262,,,ci_sthpan,5,20
2023-01-06,306,-0.02315399,-0.05011081,,,ci_sthpan,5,20
2023-01-09,306,0.00578090,-0.04381168,,,ci_sthpan,5,20
2023-01-10,306,-0.03636974,-0.09170100,,,ci_sthpan,5,20
2023-01-11,306,0.06198557,0.05802278,,,ci_sthpan,5,20
2023-01-12,306,0.21656583,0.23737552,,,ci_sthpan,5,20
2023-01-13,306,0.20513842,0.21665837,,,ci_sthpan,5,20
2023-01-16,306,0.10858206,0.20451658,,,ci_sthpan,5,20
2023-01-17,306,-0.06684552,-0.07221264,,,ci_sthpan,5,20
2023-01-18,306,0.02683323,0.07576293,,,ci_sthpan,5,20
2023-01-19,306,0.02259909,0.03799471,,,ci_sthpan,5,20
2023-01-20,306,0.02305894,0.06112997,,,ci_sthpan,5,20
2023-01-30,306,0.05117999,0.09508332,,,ci_sthpan,5,20
2023-01-31,306,0.09820848,0.14399955,,,ci_sthpan,5,20
2023-02-01,306,0.16893247,0.14956701,,,ci_sthpan,5,20
2023-02-02,307,0.14520306,0.18034813,,,ci_sthpan,5,20
2023-02-03,307,0.08570535,0.09469904,,,ci_sthpan,5,20
2023-02-06,307,0.10892717,0.10325728,,,ci_sthpan,5,20
2023-02-07,307,0.24940563,0.19988196,,,ci_sthpan,5,20
2023-02-08,306,0.19883242,0.23393576,,,ci_sthpan,5,20
2023-02-09,306,0.12865308,0.09915305,,,ci_sthpan,5,20
2023-02-10,306,-0.01344642,-0.05638226,,,ci_sthpan,5,20
2023-02-13,306,-0.15952913,-0.23501924,,,ci_sthpan,5,20
2023-02-14,306,-0.18377537,-0.22785040,,,ci_sthpan,5,20
2023-02-15,306,-0.14223192,-0.26110209,,,ci_sthpan,5,20
2023-02-16,306,-0.23801404,-0.40414191,,,ci_sthpan,5,20
2023-02-17,307,-0.06835878,-0.21673827,,,ci_sthpan,5,20
2023-02-20,307,0.05772120,0.06698303,,,ci_sthpan,5,20
2023-02-21,307,-0.01386080,-0.06902505,,,ci_sthpan,5,20
2023-02-22,307,-0.06997942,-0.13654254,,,ci_sthpan,5,20
2023-02-23,307,0.03989722,-0.00107438,,,ci_sthpan,5,20
2023-02-24,307,-0.03450574,-0.09344561,,,ci_sthpan,5,20
2023-02-27,307,-0.08322067,-0.14083324,,,ci_sthpan,5,20
2023-02-28,307,-0.07933783,-0.05606057,,,ci_sthpan,5,20
2023-03-01,307,-0.01004303,-0.00776923,,,ci_sthpan,5,20
2023-03-02,307,-0.04823743,-0.01278297,,,ci_sthpan,5,20
2023-03-03,307,0.00939324,0.06027261,,,ci_sthpan,5,20
2023-03-06,307,-0.11353313,0.08299391,,,ci_sthpan,5,20
2023-03-07,308,0.01829099,0.21618075,,,ci_sthpan,5,20
2023-03-08,308,-0.10089766,-0.02860790,,,ci_sthpan,5,20
2023-03-09,308,-0.02429247,0.07263524,,,ci_sthpan,5,20
2023-03-10,308,0.02421763,0.10285911,,,ci_sthpan,5,20
2023-03-13,308,0.07983391,0.01382014,,,ci_sthpan,5,20
2023-03-14,309,0.08199128,-0.04989690,,,ci_sthpan,5,20
2023-03-15,309,0.03958760,-0.06953688,,,ci_sthpan,5,20
2023-03-16,309,0.05918751,-0.04157181,,,ci_sthpan,5,20
2023-03-17,309,0.08100486,-0.00436995,,,ci_sthpan,5,20
2023-03-20,309,0.14349187,0.14125345,,,ci_sthpan,5,20
2023-03-21,309,0.09528993,0.04036045,,,ci_sthpan,5,20
2023-03-22,309,0.02612913,0.11814319,,,ci_sthpan,5,20
2023-03-23,309,0.04593590,0.02231261,,,ci_sthpan,5,20
2023-03-24,308,0.01309333,0.00863597,,,ci_sthpan,5,20
2023-03-27,308,0.01895468,0.07201858,,,ci_sthpan,5,20
2023-03-28,308,0.03544381,0.02055884,,,ci_sthpan,5,20
2023-03-29,308,0.07480666,0.08221234,,,ci_sthpan,5,20
2023-03-30,310,0.11906747,0.11174747,,,ci_sthpan,5,20
2023-03-31,311,0.07885877,-0.01900537,,,ci_sthpan,5,20
2023-04-03,311,-0.08676605,-0.16731703,,,ci_sthpan,5,20
2023-04-04,311,-0.07277389,-0.03891275,,,ci_sthpan,5,20
2023-04-06,311,-0.10665842,-0.18210808,,,ci_sthpan,5,20
2023-04-07,311,-0.19114698,-0.25599523,,,ci_sthpan,5,20
2023-04-10,311,-0.20167158,-0.26008923,,,ci_sthpan,5,20
2023-04-11,311,-0.23460149,-0.26420456,,,ci_sthpan,5,20
2023-04-12,311,-0.06767962,-0.09652096,,,ci_sthpan,5,20
2023-04-13,311,-0.04556790,-0.11322179,,,ci_sthpan,5,20
2023-04-14,311,-0.08883377,-0.09735824,,,ci_sthpan,5,20
2023-04-17,310,-0.09537739,-0.13467785,,,ci_sthpan,5,20
2023-04-18,311,-0.10412795,-0.10778806,,,ci_sthpan,5,20
2023-04-19,311,0.02427576,0.02622573,,,ci_sthpan,5,20
2023-04-20,311,0.18997539,0.23219206,,,ci_sthpan,5,20
2023-04-21,310,-0.00471465,0.00900342,,,ci_sthpan,5,20
2023-04-24,310,-0.06872819,0.09189495,,,ci_sthpan,5,20
2023-04-25,310,-0.03719712,0.06155003,,,ci_sthpan,5,20
2023-04-26,311,-0.13938560,-0.13894665,,,ci_sthpan,5,20
2023-04-27,311,-0.12494938,-0.18961008,,,ci_sthpan,5,20
2023-04-28,310,-0.08908394,-0.11339375,,,ci_sthpan,5,20
2023-05-04,309,-0.05630252,-0.09726533,,,ci_sthpan,5,20
2023-05-05,309,0.00882964,0.01839332,,,ci_sthpan,5,20
2023-05-08,309,0.14179195,0.12109123,,,ci_sthpan,5,20
2023-05-09,309,0.08066006,0.20672136,,,ci_sthpan,5,20
2023-05-10,309,0.04372074,0.12149061,,,ci_sthpan,5,20
2023-05-11,309,-0.01305911,0.05454667,,,ci_sthpan,5,20
2023-05-12,309,0.04493424,-0.01997877,,,ci_sthpan,5,20
2023-05-15,309,0.03593607,-0.03353155,,,ci_sthpan,5,20
2023-05-16,309,0.00472816,-0.12279621,,,ci_sthpan,5,20
2023-05-17,309,0.11725752,0.11362397,,,ci_sthpan,5,20
2023-05-18,309,0.16254166,0.21873846,,,ci_sthpan,5,20
2023-05-19,309,0.09358277,0.16726443,,,ci_sthpan,5,20
2023-05-22,309,-0.08900728,-0.09333119,,,ci_sthpan,5,20
2023-05-23,309,-0.14425414,-0.23884593,,,ci_sthpan,5,20
2023-05-24,309,-0.15499729,-0.23406691,,,ci_sthpan,5,20
2023-05-25,309,-0.21549414,-0.25794534,,,ci_sthpan,5,20
2023-05-26,309,-0.12507016,-0.15667064,,,ci_sthpan,5,20
2023-05-29,310,-0.05789650,-0.11299738,,,ci_sthpan,5,20
2023-05-30,310,-0.11753648,-0.14310786,,,ci_sthpan,5,20
2023-05-31,310,-0.24531948,-0.33964309,,,ci_sthpan,5,20
2023-06-01,310,-0.28627136,-0.40551991,,,ci_sthpan,5,20
2023-06-02,310,-0.18469050,-0.27878891,,,ci_sthpan,5,20
2023-06-05,310,-0.02951446,-0.16348540,,,ci_sthpan,5,20
2023-06-06,310,0.07913842,0.09203436,,,ci_sthpan,5,20
2023-06-07,310,0.23199304,0.19635620,,,ci_sthpan,5,20
2023-06-08,310,0.15940213,0.16999991,,,ci_sthpan,5,20
2023-06-09,310,0.12080105,0.09086617,,,ci_sthpan,5,20
2023-06-12,310,0.11551314,0.19095530,,,ci_sthpan,5,20
2023-06-13,310,0.02956662,0.06690621,,,ci_sthpan,5,20
2023-06-14,310,-0.06637251,-0.09450758,,,ci_sthpan,5,20
2023-06-15,309,-0.02604324,-0.05539960,,,ci_sthpan,5,20
2023-06-16,308,0.00764815,-0.04222638,,,ci_sthpan,5,20
2023-06-19,308,0.04362265,-0.07548332,,,ci_sthpan,5,20
2023-06-20,308,-0.00069972,-0.13806992,,,ci_sthpan,5,20
2023-06-21,308,0.07922910,0.00112678,,,ci_sthpan,5,20
2023-06-26,309,-0.04272312,-0.15054401,,,ci_sthpan,5,20
2023-06-27,310,0.08336551,-0.00047512,,,ci_sthpan,5,20
2023-06-28,310,0.00783635,0.02163839,,,ci_sthpan,5,20
2023-06-29,310,-0.01354308,-0.00641456,,,ci_sthpan,5,20
2023-06-30,310,-0.14524432,-0.21892528,,,ci_sthpan,5,20
2023-07-03,310,0.06901265,0.03374930,,,ci_sthpan,5,20
2023-07-04,310,-0.02161617,-0.06865080,,,ci_sthpan,5,20
2023-07-05,310,0.09623658,0.02596326,,,ci_sthpan,5,20
2023-07-06,310,0.01402514,-0.06530726,,,ci_sthpan,5,20
2023-07-07,310,-0.10068869,-0.20017260,,,ci_sthpan,5,20
2023-07-10,310,-0.10935837,-0.21230862,,,ci_sthpan,5,20
2023-07-11,310,-0.00169014,-0.08802775,,,ci_sthpan,5,20
2023-07-12,310,-0.13610893,-0.22053086,,,ci_sthpan,5,20
2023-07-13,310,0.05018478,0.00356024,,,ci_sthpan,5,20
2023-07-14,310,0.12895641,0.12619257,,,ci_sthpan,5,20
2023-07-17,311,0.02769101,0.02527867,,,ci_sthpan,5,20
2023-07-18,311,0.04935606,-0.03512283,,,ci_sthpan,5,20
2023-07-19,311,0.10981623,0.06939992,,,ci_sthpan,5,20
2023-07-20,311,0.12566302,0.11633887,,,ci_sthpan,5,20
2023-07-21,311,-0.09301395,-0.11625670,,,ci_sthpan,5,20
2023-07-24,311,-0.11087163,-0.21014737,,,ci_sthpan,5,20
2023-07-25,311,-0.10052704,-0.14784534,,,ci_sthpan,5,20
2023-07-26,311,-0.01306178,-0.04080949,,,ci_sthpan,5,20
2023-07-27,311,0.09354706,0.04817092,,,ci_sthpan,5,20
2023-07-28,311,0.03792498,-0.02300592,,,ci_sthpan,5,20
2023-07-31,311,0.03491734,0.01415030,,,ci_sthpan,5,20
2023-08-01,311,0.15366824,0.10037101,,,ci_sthpan,5,20
2023-08-02,311,0.09403400,0.06327676,,,ci_sthpan,5,20
2023-08-03,311,-0.00231035,-0.02662308,,,ci_sthpan,5,20
2023-08-04,311,0.05447240,0.03089609,,,ci_sthpan,5,20
2023-08-07,311,-0.06599790,-0.00404802,,,ci_sthpan,5,20
