date,n,topk,gross_return,benchmark_return,active_return,net_return,net_active_return,turnover,cost,max_industry_weight,size_exposure
2023-01-03,20,10,0.018865919938480018,0.014138626214438973,0.004727293724041045,0.018365919938480017,0.004227293724041044,0.5,0.0005,0.4,0.6224811482981778
2023-01-04,20,10,0.010168084207733012,0.013041473159781635,-0.0028733889520486233,0.009768084207733013,-0.0032733889520486226,0.4,0.0004,0.30000000000000004,0.5342480619599463
2023-01-05,20,10,0.01645526008257899,0.0581661870289867,-0.04171092694640771,0.016255260082578993,-0.04191092694640771,0.2,0.0002,0.4,0.3768529437313113
2023-01-06,20,10,0.024323428364982625,0.06299537414887094,-0.038671945783888315,0.024123428364982626,-0.038871945783888306,0.2,0.0002,0.30000000000000004,0.8539835682000536
2023-01-07,20,10,0.0311372601552287,0.07136108512253123,-0.04022382496730252,0.030937260155228703,-0.04042382496730253,0.2,0.0002,0.5,0.7100801575762858
2023-01-08,20,10,0.030547565475782905,0.07479731372555862,-0.04424974824977571,0.030247565475782903,-0.044549748249775714,0.30000000000000004,0.00030000000000000003,0.5,0.6193114399272304
2023-01-09,20,10,0.0359429499425109,0.04626940828299869,-0.010326458340487794,0.035642949942510896,-0.010626458340487796,0.30000000000000004,0.00030000000000000003,0.6,1.9342191682291272
2023-01-10,20,10,0.0365167970879834,0.025757489487067832,0.01075930760091557,0.0362167970879834,0.010459307600915568,0.30000000000000004,0.00030000000000000003,0.5,1.3862065529823404
2023-01-11,20,10,0.027544918492065064,0.017080857070555348,0.010464061421509716,0.027244918492065062,0.010164061421509715,0.30000000000000004,0.00030000000000000003,0.4,0.8431588485024619
2023-01-12,20,10,0.022485797869085587,0.01226701773945878,0.010218780129626806,0.022085797869085586,0.009818780129626805,0.4,0.0004,0.5,2.084786744540729
2023-01-13,20,10,-0.00012472612796128545,-0.005855856532066444,0.005731130404105159,-0.0004247261279612855,0.005431130404105158,0.30000000000000004,0.00030000000000000003,0.6,1.6430537460314625
2023-01-14,20,10,-0.006269299751375417,-0.007132158827976733,0.0008628590766013161,-0.006769299751375416,0.00036285907660131653,0.5,0.0005,0.4,0.008711794077193247
2023-01-15,20,10,0.007141903157306935,0.008954976259352987,-0.0018130731020460523,0.006841903157306935,-0.002113073102046052,0.30000000000000004,0.00030000000000000003,0.30000000000000004,-1.8265057556286415
2023-01-16,20,10,0.008236463258970154,0.007038548029470475,0.0011979152294996787,0.007936463258970154,0.0008979152294996788,0.30000000000000004,0.00030000000000000003,0.30000000000000004,-1.6739188332608137
2023-01-17,20,10,0.007816877752831849,0.00922869988576247,-0.0014118221329306214,0.007416877752831849,-0.0018118221329306216,0.4,0.0004,0.4,-3.1402501790224164
2023-01-18,20,10,0.027035395283757528,0.023530187317162662,0.0035052079665948664,0.026535395283757528,0.003005207966594866,0.5,0.0005,0.5,-2.3373991912301406
2023-01-19,20,10,0.00954553427999627,0.008288280088172189,0.001257254191824082,0.00934553427999627,0.0010572541918240815,0.2,0.0002,0.4,-3.2508240066837324
2023-01-20,20,10,0.004054167432740787,0.001965873554424097,0.00208829387831669,0.0038541674327407867,0.0018882938783166899,0.2,0.0002,0.30000000000000004,-2.324240974076119
2023-01-21,20,10,0.00711132789580942,0.0069486468150698946,0.00016268108073952577,0.00671132789580942,-0.00023731891926047442,0.4,0.0004,0.30000000000000004,0.1111397797471767
2023-01-22,20,10,0.010773131996995986,0.008130968615936244,0.0026421633810597422,0.010673131996995986,0.002542163381059743,0.1,0.0001,0.4,0.7530179237121644
2023-01-23,20,10,0.0017620340053689087,0.002213147586336935,-0.00045111358096802646,0.0015620340053689086,-0.0006511135809680265,0.2,0.0002,0.4,0.3927637790735581
2023-01-24,20,10,0.020454158914238244,0.019621502925299423,0.0008326559889388213,0.020154158914238243,0.0005326559889388197,0.30000000000000004,0.00030000000000000003,0.5,0.449955969579122
2023-01-25,20,10,-0.0012239722487706595,-0.0003150289775840154,-0.000908943271186644,-0.0014239722487706596,-0.0011089432711866441,0.2,0.0002,0.4,0.4358151332562379
2023-01-26,20,10,0.0014596528998585833,0.0012988231999712617,0.00016082969988732163,0.0012596528998585833,-3.917030011267846e-05,0.2,0.0002,0.5,-0.02731034537072574
