date,symbol,score,label
2023-02-07,sh601600,-157072.5937500000,0.0111523597
2023-02-07,sh601601,-941867.8125000000,0.0929133594
2023-02-07,sh601607,37575.5234375000,0.0112660630
2023-02-07,sh601615,-433236.4062500000,0.0011115287
2023-02-07,sh601618,-320390.8750000000,-0.0029325890
2023-02-07,sh601628,-4078272.5000000000,0.0454005934
2023-02-07,sh601633,-765029.8750000000,0.0419580378
2023-02-07,sh601658,3773239.7500000000,-0.0107067740
2023-02-07,sh601668,-1679414.3750000000,-0.0018181234
2023-02-07,sh601669,-142178.6718750000,0.0042858156
2023-02-07,sh601688,-528132.1250000000,-0.0023621935
2023-02-07,sh601689,-773473.9375000000,0.0014078462
2023-02-07,sh601698,-413497.6875000000,0.0087579377
2023-02-07,sh601699,-476507.6250000000,-0.0426356718
2023-02-07,sh601728,3275334.0000000000,0.0079521975
2023-02-07,sh601766,-878435.8750000000,0.0220993813
2023-02-07,sh601788,-362498.6250000000,-0.0012746804
2023-02-07,sh601799,-332991.9687500000,-0.0175704937
2023-02-07,sh601800,-314831.6562500000,0.0043907436
2023-02-07,sh601808,-154097.6562500000,0.0302839018
2023-02-07,sh601816,-1836277.5000000000,0.0146443043
2023-02-07,sh601818,-614216.1875000000,-0.0099338023
2023-02-07,sh601838,-418441.9687500000,-0.0056817662
2023-02-07,sh601857,-6616188.0000000000,0.0000000000
2023-02-07,sh601865,-396633.9375000000,-0.0038609991
2023-02-07,sh601868,617000.1875000000,0.0000000000
2023-02-07,sh601872,-384913.7187500000,0.0551524535
2023-02-07,sh601877,-728394.8125000000,0.0188558623
2023-02-07,sh601878,-323043.8125000000,-0.0066350121
2023-02-07,sh601881,-194519.6562500000,-0.0031023170
2023-02-07,sh601888,-3638623.7500000000,-0.0005351227
2023-02-07,sh601898,-307693.0625000000,-0.0163170211
2023-02-07,sh601899,-1080696.7500000000,0.0008650606
2023-02-07,sh601901,-458896.0625000000,-0.0029069623
2023-02-07,sh601916,-238549.0625000000,0.0034013828
2023-02-07,sh601919,-719375.1250000000,0.0084113050
2023-02-07,sh601939,14159870.0000000000,0.0017889292
2023-02-07,sh601985,-915430.0625000000,0.0033278002
2023-02-07,sh601988,-3340266.0000000000,0.0031346011
2023-02-07,sh601989,-614545.6250000000,0.0194442794
2023-02-07,sh601995,1335778.2500000000,-0.0007455224
2023-02-07,sh601998,-749149.6875000000,-0.0020200610
2023-02-07,sh603019,-253217.6875000000,0.1149865985
2023-02-07,sh603195,743858.8750000000,0.0902612731
2023-02-07,sh603259,-1992026.5000000000,-0.0285714306
2023-02-07,sh603260,-861107.0000000000,0.0519620515
2023-02-07,sh603288,-3696494.0000000000,0.0094713951
2023-02-07,sh603290,51201.9140625000,0.0084711434
2023-02-07,sh603369,-704614.0625000000,0.0797028020
2023-02-07,sh603392,623022.0000000000,0.0004610462
2023-02-07,sh603486,-452992.4687500000,0.0147278570
2023-02-07,sh603501,-1058257.8750000000,0.0132772075
2023-02-07,sh603659,-672159.5000000000,-0.0299908035
2023-02-07,sh603799,-905789.5000000000,-0.0184438974
2023-02-07,sh603806,-979297.1250000000,-0.0306339655
2023-02-07,sh603833,-783862.5625000000,0.0942128748
2023-02-07,sh603899,-471638.3750000000,0.0611378103
2023-02-07,sh603986,-806618.8750000000,0.0208828952
2023-02-07,sh603993,-164572.5781250000,0.0067911823
2023-02-07,sh605117,296812.8750000000,-0.0284897666
2023-02-07,sh605499,483814.5000000000,0.1753294915
2023-02-07,sh688008,-558904.1250000000,0.1040787548
2023-02-07,sh688009,129216.7968750000,0.0183673892
2023-02-07,sh688012,-629530.3125000000,0.0445293821
2023-02-07,sh688036,-627006.6250000000,-0.0417391285
2023-02-07,sh688041,1041248.2500000000,0.0706806257
2023-02-07,sh688065,64311.9375000000,0.0360060446
2023-02-07,sh688082,278701.4375000000,0.0206754003
2023-02-07,sh688111,-1167161.5000000000,-0.0208250824
2023-02-07,sh688126,-28867.5371093750,0.0145067694
2023-02-07,sh688169,-125736.6953125000,0.0265309680
2023-02-07,sh688187,631721.2500000000,-0.0089595905
2023-02-07,sh688223,1289504.6250000000,-0.0095694093
2023-02-07,sh688271,1418694.7500000000,0.0261635948
2023-02-07,sh688303,847872.6875000000,-0.0241407584
2023-02-07,sh688363,194077.7968750000,0.0150496261
2023-02-07,sh688396,309184.5312500000,0.0288975965
2023-02-07,sh688599,-260945.1093750000,-0.0121821258
2023-02-07,sh688981,2058152.5000000000,-0.0034738304
2023-02-07,sz000001,-2558745.0000000000,-0.0175931957
2023-02-07,sz000002,-1026550.9375000000,0.0085421372
2023-02-07,sz000063,-731329.7500000000,0.0408538990
2023-02-07,sz000069,-191042.1875000000,0.0476188920
2023-02-07,sz000100,-88029.4062500000,0.0120482640
2023-02-07,sz000157,-258162.5625000000,0.1304348558
2023-02-07,sz000166,-639805.5625000000,0.0047845589
2023-02-07,sz000301,-496196.1562500000,0.0356448665
2023-02-07,sz000333,-3691483.5000000000,0.0137864025
2023-02-07,sz000338,-14550.7187500000,0.0490279160
2023-02-07,sz000408,-377376.6875000000,0.0067232712
2023-02-07,sz000425,246132.8437500000,0.0916953608
2023-02-07,sz000538,-846821.1250000000,0.0069531025
2023-02-07,sz000568,-3559826.5000000000,0.0821382552
2023-02-07,sz000596,-815719.7500000000,0.0273316558
2023-02-07,sz000617,-468554.3750000000,0.0032733092
2023-02-07,sz000625,-295867.2187500000,-0.0107219042
2023-02-07,sz000630,81537.2187500000,-0.0058309436
2023-02-07,sz000651,-1784486.0000000000,0.0130738169
2023-02-07,sz000661,-842525.4375000000,0.0255755726
2023-02-07,sz000708,-838373.0000000000,0.0574214272
2023-02-07,sz000725,-764961.6250000000,0.0099504245
2023-02-07,sz000733,-511317.5000000000,-0.0282593034
2023-02-07,sz000768,-627104.1250000000,-0.0068027317
2023-02-07,sz000776,-572631.7500000000,0.0000000000
2023-02-07,sz000786,-408570.1875000000,0.0599425584
2023-02-07,sz000792,-1145807.3750000000,0.0398406386
2023-02-07,sz000800,200543.8125000000,0.0191387963
2023-02-07,sz000807,-352481.7187500000,0.0000000000
2023-02-07,sz000858,-8022777.0000000000,0.0298764575
2023-02-07,sz000877,573097.7500000000,0.0450549535
2023-02-07,sz000895,-809719.3750000000,0.0384767875
2023-02-07,sz000938,-682114.8750000000,0.0453961305
2023-02-07,sz000963,-783851.8125000000,0.0671226904
2023-02-07,sz000975,-87716.2968750000,-0.0314960219
2023-02-07,sz000977,-219999.7500000000,0.2661441267
2023-02-07,sz000983,-271532.8125000000,-0.0203390401
2023-02-07,sz000999,-429191.3125000000,0.0384204835
2023-02-07,sz001289,1721094.5000000000,0.0475681350
2023-02-07,sz001965,-437209.8437500000,0.0113779483
2023-02-07,sz001979,-1017644.5000000000,0.0666189343
2023-02-07,sz002001,-520630.1562500000,0.0280665234
2023-02-07,sz002007,-241108.3125000000,0.0063607600
2023-02-07,sz002027,-882147.8750000000,0.0379938409
2023-02-07,sz002028,-168008.3125000000,0.0622387156
2023-02-07,sz002049,-907658.6875000000,-0.0230670329
2023-02-07,sz002050,-816409.9375000000,-0.0124178017
2023-02-07,sz002074,-147313.7500000000,-0.0142990332
2023-02-07,sz002129,-1192884.1250000000,-0.0014180854
2023-02-07,sz002142,-2045642.6250000000,-0.0126984091
2023-02-07,sz002179,-791313.0000000000,0.0162929241
2023-02-07,sz002180,-398345.2187500000,0.0532465018
2023-02-07,sz002202,-219332.9687500000,0.0077719684
2023-02-07,sz002230,-479432.9375000000,0.0147783104
2023-02-07,sz002236,-23327.7734375000,0.0052316864
2023-02-07,sz002241,-358424.4375000000,0.0243902579
2023-02-07,sz002252,-97943.2734375000,0.0244698506
2023-02-07,sz002271,-465569.1875000000,0.0416902825
2023-02-07,sz002304,-2797039.0000000000,0.0484251492
2023-02-07,sz002311,-995137.0625000000,-0.0139275715
2023-02-07,sz002352,-2717876.5000000000,-0.0026109673
2023-02-07,sz002371,-1134726.5000000000,-0.0055279587
2023-02-07,sz002410,-468173.3750000000,-0.0160251446
2023-02-07,sz002415,-2898417.5000000000,-0.0289854892
2023-02-07,sz002422,-122699.9531250000,0.0411622524
2023-02-07,sz002459,-1505578.2500000000,-0.0105553782
2023-02-07,sz002460,-63929.2656250000,0.0071234228
2023-02-07,sz002463,-111645.1796875000,0.1227436811
2023-02-07,sz002466,-936840.7500000000,-0.0279049464
2023-02-07,sz002475,-1910883.0000000000,0.0390674323
2023-02-07,sz002493,-944840.2500000000,0.0569867343
2023-02-07,sz002555,-105704.2265625000,-0.0422222465
2023-02-07,sz002594,2231231.2500000000,-0.0243252590
2023-02-07,sz002601,-93476.6328125000,-0.0018248158
2023-02-07,sz002603,-210019.0312500000,0.0168096088
2023-02-07,sz002648,-484494.0625000000,0.0233219583
2023-02-07,sz002709,-250454.8593750000,-0.0229715481
2023-02-07,sz002714,-730319.1250000000,-0.0006042320
2023-02-07,sz002736,-685927.8750000000,0.0000000000
2023-02-07,sz002812,-865989.0625000000,-0.0269946381
2023-02-07,sz002821,-430885.1250000000,-0.0297418982
2023-02-07,sz002841,-82655.8593750000,0.0494350120
2023-02-07,sz002916,-344756.3125000000,0.0555347130
2023-02-07,sz002920,-660159.6250000000,-0.0284139421
2023-02-07,sz002938,-571485.2500000000,0.0285517462
2023-02-07,sz003816,-554721.6250000000,0.0037039150
2023-02-07,sz300014,-1148372.8750000000,-0.0103541547
2023-02-07,sz300015,-1386600.7500000000,0.0342039652
2023-02-07,sz300033,15565.9003906250,0.0126006873
2023-02-07,sz300059,-1624245.0000000000,-0.0027149490
2023-02-07,sz300122,-131040.9375000000,-0.0044163968
2023-02-07,sz300124,-1180280.8750000000,0.0499018878
2023-02-07,sz300142,-543582.0000000000,-0.0123893749
2023-02-07,sz300223,-226669.3437500000,0.0200793035
2023-02-07,sz300274,-887474.1250000000,-0.0042503485
2023-02-07,sz300308,-172084.7343750000,0.0390186384
2023-02-07,sz300316,-694589.3750000000,-0.0141564412
2023-02-07,sz300347,-278170.4062500000,0.0615317225
2023-02-07,sz300394,-74696.5234375000,0.1582334042
2023-02-07,sz300408,-547407.6250000000,0.0178957209
2023-02-07,sz300413,95295.7656250000,-0.0185873527
2023-02-07,sz300418,988.8982543945,0.1773117185
2023-02-07,sz300433,-443391.6562500000,0.0360089876
2023-02-07,sz300450,-524962.7500000000,-0.0124463467
2023-02-07,sz300454,-175220.0781250000,-0.0159381926
2023-02-07,sz300496,-210516.6562500000,-0.0144559518
2023-02-07,sz300502,-67448.9062500000,0.1177892610
2023-02-07,sz300628,-44847.4140625000,0.0395077839
2023-02-07,sz300661,-549723.1250000000,-0.0201239251
2023-02-07,sz300750,-7706227.5000000000,0.0065833526
2023-02-07,sz300751,-260888.2812500000,-0.0899108872
2023-02-07,sz300759,-560156.3750000000,-0.0493305065
2023-02-07,sz300760,-3991155.0000000000,0.0302342456
2023-02-07,sz300763,-347784.8125000000,-0.0082887523
2023-02-07,sz300782,-389381.5000000000,-0.0101908855
2023-02-07,sz300832,209555.9062500000,-0.0020991443
2023-02-07,sz300896,289561.1250000000,0.0802270547
2023-02-07,sz300919,215636.7500000000,-0.0325630158
2023-02-07,sz300957,58112.9609375000,0.0700343549
2023-02-07,sz300979,538537.0625000000,0.0143159265
2023-02-07,sz300999,2104277.5000000000,0.0181899667
2023-02-07,sz301269,431750.2187500000,0.0357428901
2023-02-08,sh600000,-1974114.5000000000,-0.0041492758
2023-02-08,sh600010,-359.1177062988,-0.0049020182
2023-02-08,sh600015,-406285.4687500000,0.0019492258
2023-02-08,sh600016,-783756.7500000000,0.0000000000
2023-02-08,sh600018,-1110357.3750000000,0.0018976618
2023-02-08,sh600019,-1260700.0000000000,0.0247524697
2023-02-08,sh600025,-1087503.0000000000,0.0284005329
2023-02-08,sh600028,-2770673.0000000000,0.0000000000
2023-02-08,sh600030,-1429508.5000000000,-0.0057498729
2023-02-08,sh600031,-1294855.5000000000,0.1082066596
2023-02-08,sh600036,-6262220.5000000000,-0.0342946015
2023-02-08,sh600039,-288123.8437500000,0.0087300939
2023-02-08,sh600048,-1591054.0000000000,-0.0270270556
2023-02-08,sh600050,-897620.7500000000,0.0412371382
2023-02-08,sh600061,-375435.7812500000,0.0208642893
2023-02-08,sh600066,-163933.4062500000,0.0240383968
2023-02-08,sh600085,-597202.0000000000,0.0357773826
2023-02-08,sh600089,-723955.6875000000,-0.0042312811
2023-02-08,sh600104,-1634437.0000000000,0.0067340187
2023-02-08,sh600111,-926960.7500000000,0.0020942646
2023-02-08,sh600132,-512041.1562500000,0.1377155781
2023-02-08,sh600150,-16710.1542968750,0.0192390010
2023-02-08,sh600160,-358477.8750000000,0.1395201981
2023-02-08,sh600161,-332757.9062500000,-0.0008763840
2023-02-08,sh600176,-511928.3750000000,0.0462584905
2023-02-08,sh600183,-334981.8125000000,0.0983009338
2023-02-08,sh600188,-180751.3281250000,-0.0619132109
2023-02-08,sh600196,-303315.8750000000,0.0118799973
2023-02-08,sh600219,-333384.5625000000,0.0111419996
2023-02-08,sh600233,-681452.1250000000,-0.0575575903
2023-02-08,sh600276,-2418574.2500000000,0.0430633165
2023-02-08,sh600309,-2859760.7500000000,0.0221057031
2023-02-08,sh600332,-303996.6875000000,0.0212981664
2023-02-08,sh600346,-1142592.0000000000,0.0569248758
2023-02-08,sh600362,-76227.4140625000,0.0552922860
2023-02-08,sh600377,-192116.7500000000,-0.0109755872
2023-02-08,sh600406,-1681548.2500000000,0.0122652436
2023-02-08,sh600415,-157625.7187500000,0.0121458601
2023-02-08,sh600426,-651454.1250000000,0.0261183530
2023-02-08,sh600436,-1780221.7500000000,0.0464334898
2023-02-08,sh600438,-1694465.0000000000,-0.0034330455
2023-02-08,sh600460,-426028.7812500000,0.0357649811
2023-02-08,sh600482,-271370.5625000000,0.0276555661
2023-02-08,sh600489,-262984.5000000000,0.0000000000
2023-02-08,sh600515,-200174.6718750000,-0.0044742730
2023-02-08,sh600519,-22187402.0000000000,0.0319506712
2023-02-08,sh600570,-768894.6250000000,-0.0311715528
2023-02-08,sh600584,-384031.7187500000,0.0868274719
2023-02-08,sh600585,-683047.0000000000,0.0489681661
2023-02-08,sh600588,-653774.3750000000,0.0095808050
2023-02-08,sh600600,79407.5468750000,0.0501340181
2023-02-08,sh600606,-312122.7187500000,0.0361842811
2023-02-08,sh600660,-423160.3437500000,-0.0246369299
2023-02-08,sh600674,-516138.5625000000,0.0023866212
2023-02-08,sh600690,-613789.0000000000,0.0038226233
2023-02-08,sh600741,-518251.1562500000,0.0082417401
2023-02-08,sh600745,-634619.0625000000,0.0329537615
2023-02-08,sh600754,-338783.1875000000,0.1186202094
2023-02-08,sh600760,-1110699.2500000000,-0.0008548580
2023-02-08,sh600803,55280.0546875000,-0.0139260888
2023-02-08,sh600809,-3448332.0000000000,0.0590458550
2023-02-08,sh600837,-358429.4687500000,0.0021856893
2023-02-08,sh600845,-369569.4375000000,0.0159021616
2023-02-08,sh600875,-136343.9218750000,-0.0029673467
2023-02-08,sh600886,-614863.1875000000,-0.0084906220
2023-02-08,sh600887,-1848793.0000000000,-0.0025591978
2023-02-08,sh600893,-923803.8125000000,0.0194761567
2023-02-08,sh600900,-4163545.0000000000,-0.0149742393
2023-02-08,sh600905,909042.2500000000,0.0000000000
2023-02-08,sh600918,166923.1718750000,0.0043228264
2023-02-08,sh600919,-893689.4375000000,-0.0149862729
2023-02-08,sh600926,-470735.4375000000,-0.0309033506
2023-02-08,sh600938,7630928.0000000000,-0.0012530955
2023-02-08,sh600941,16410115.0000000000,-0.0036706794
2023-02-08,sh600958,-563598.3750000000,0.0049020126
2023-02-08,sh600989,-993210.8125000000,0.0800288096
2023-02-08,sh600999,-836190.7500000000,0.0043103350
2023-02-08,sh601006,-893966.4375000000,0.0014970356
2023-02-08,sh601009,-678266.8750000000,-0.0137795946
2023-02-08,sh601012,-3325592.0000000000,-0.0139494184
2023-02-08,sh601021,-423384.2187500000,0.0443906374
2023-02-08,sh601066,31356.3105468750,0.0007587098
2023-02-08,sh601088,-3419502.0000000000,-0.0250806157
2023-02-08,sh601100,-808205.7500000000,0.0915911198
2023-02-08,sh601117,-399249.7187500000,0.0150288418
2023-02-08,sh601136,587337.8750000000,-0.0573457144
2023-02-08,sh601138,-1741309.8750000000,0.0853131860
2023-02-08,sh601155,-369936.1250000000,-0.0363908261
2023-02-08,sh601166,-3344699.5000000000,-0.0087668300
2023-02-08,sh601169,-757515.2500000000,0.0047170050
2023-02-08,sh601186,-596411.4375000000,0.0088832481
2023-02-08,sh601211,-771591.0625000000,0.0085106464
2023-02-08,sh601225,-1780113.6250000000,-0.0236966871
2023-02-08,sh601229,-725764.0000000000,0.0033783999
2023-02-08,sh601236,-265781.3125000000,-0.0295455214
2023-02-08,sh601238,-361681.6250000000,0.0017197073
2023-02-08,sh601288,-6159187.5000000000,-0.0034247471
2023-02-08,sh601318,-1273909.5000000000,0.0078350296
2023-02-08,sh601319,-1155161.7500000000,0.0119284075
2023-02-08,sh601328,166299.7343750000,-0.0020533451
2023-02-08,sh601336,-213276.7968750000,0.0259653553
2023-02-08,sh601360,-316238.3437500000,0.2698412836
2023-02-08,sh601377,-437422.2812500000,-0.0015432932
2023-02-08,sh601390,-720166.5625000000,-0.0151769836
2023-02-08,sh601398,-6587261.5000000000,-0.0023256792
2023-02-08,sh601600,-312377.5000000000,0.0338983275
2023-02-08,sh601601,-915021.5625000000,0.0730097070
2023-02-08,sh601607,32022.2265625000,0.0112600792
2023-02-08,sh601615,-438700.8125000000,0.0000000000
2023-02-08,sh601618,-385864.1875000000,0.0000000000
2023-02-08,sh601628,-3655171.0000000000,0.0404070541
2023-02-08,sh601633,-905485.2500000000,0.0495049581
2023-02-08,sh601658,3775840.0000000000,-0.0172784552
2023-02-08,sh601668,-1806745.0000000000,-0.0036967392
2023-02-08,sh601669,-241146.8281250000,0.0043164976
2023-02-08,sh601688,-595263.6250000000,-0.0007936187
2023-02-08,sh601689,-655914.8750000000,-0.0125698289
2023-02-08,sh601698,-442811.7500000000,0.0410958678
2023-02-08,sh601699,-503318.3125000000,-0.0460717827
2023-02-08,sh601728,3008929.2500000000,0.0799179748
2023-02-08,sh601766,-912856.1250000000,0.0202577338
2023-02-08,sh601788,-382576.8750000000,0.0025991232
2023-02-08,sh601799,-335856.1562500000,-0.0219899826
2023-02-08,sh601800,-462771.7812500000,0.0271799657
2023-02-08,sh601808,-142266.7500000000,-0.0037082888
2023-02-08,sh601816,-2105440.5000000000,0.0105262818
2023-02-08,sh601818,-654399.8125000000,-0.0066665593
2023-02-08,sh601838,-449286.3750000000,-0.0164286122
2023-02-08,sh601857,-6643051.0000000000,0.0000000000
2023-02-08,sh601865,-440978.0000000000,-0.0224687885
2023-02-08,sh601868,553342.9375000000,0.0042921291
2023-02-08,sh601872,-368263.2500000000,-0.0042017088
2023-02-08,sh601877,-734974.8750000000,0.0197156053
2023-02-08,sh601878,-338164.3750000000,-0.0057416460
2023-02-08,sh601881,-216295.1718750000,-0.0073069264
2023-02-08,sh601888,-3513299.7500000000,-0.0186481327
2023-02-08,sh601898,-321319.1250000000,-0.0141343735
2023-02-08,sh601899,-1433293.1250000000,0.0175901428
2023-02-08,sh601901,-520131.1250000000,0.0000000000
2023-02-08,sh601916,-260358.4687500000,0.0000000000
2023-02-08,sh601919,-775973.3750000000,-0.0074211517
2023-02-08,sh601939,14135922.0000000000,-0.0035778584
2023-02-08,sh601985,-965578.3125000000,0.0016722475
2023-02-08,sh601988,-3385742.2500000000,0.0000000000
2023-02-08,sh601989,-647356.1250000000,0.0167599563
2023-02-08,sh601995,1282594.6250000000,-0.0007531966
2023-02-08,sh601998,-790594.0625000000,-0.0020326099
2023-02-08,sh603019,-271265.5000000000,0.2457660586
2023-02-08,sh603195,386222.1250000000,0.1073150933
2023-02-08,sh603259,-1830698.7500000000,-0.0416620709
2023-02-08,sh603260,-911021.2500000000,0.0364538394
2023-02-08,sh603288,-3612257.7500000000,0.0097024515
2023-02-08,sh603290,-45726.3906250000,0.0040790727
2023-02-08,sh603369,-644155.3125000000,0.0726666749
2023-02-08,sh603392,650535.1875000000,-0.0125946514
2023-02-08,sh603486,-417432.7812500000,-0.0531010218
2023-02-08,sh603501,-979442.9375000000,0.0302072018
2023-02-08,sh603659,-651527.6875000000,-0.0354609936
2023-02-08,sh603799,-979585.1250000000,-0.0364623666
2023-02-08,sh603806,-1008616.5000000000,-0.0450197011
2023-02-08,sh603833,-819183.1875000000,0.0727524012
2023-02-08,sh603899,-460735.6875000000,0.0682279095
2023-02-08,sh603986,-662770.5625000000,0.0326317586
2023-02-08,sh603993,-415037.1250000000,0.0137221478
2023-02-08,sh605117,268601.3750000000,-0.0262409151
2023-02-08,sh605499,481497.6562500000,0.1799692363
2023-02-08,sh688008,-467046.7500000000,0.1473831534
2023-02-08,sh688009,-10314.8867187500,0.0184805356
2023-02-08,sh688012,-600567.3125000000,0.0716531575
2023-02-08,sh688036,-658854.1250000000,0.0006607859
2023-02-08,sh688041,989503.1875000000,0.1901333630
2023-02-08,sh688065,40935.2226562500,0.0223404225
2023-02-08,sh688082,276239.4375000000,0.0471676216
2023-02-08,sh688111,-1122668.3750000000,-0.0268319231
2023-02-08,sh688126,-53288.3476562500,0.0480391830
2023-02-08,sh688169,-98656.5156250000,-0.0600773022
2023-02-08,sh688187,588148.8125000000,-0.0050092693
2023-02-08,sh688223,1206602.8750000000,-0.0082304701
2023-02-08,sh688271,1428005.0000000000,0.0156457312
2023-02-08,sh688303,746650.6875000000,0.0002083008
2023-02-08,sh688363,182459.9687500000,0.0298131574
2023-02-08,sh688396,287267.4375000000,0.0405576639
2023-02-08,sh688599,-296105.7812500000,-0.0088017303
2023-02-08,sh688981,1929866.0000000000,0.0056311591
