date,symbol,score,label
2025-04-24,sh600025,1.0443725831,0.0215286144
2025-04-24,sh600026,-0.5092388346,0.0529931118
2025-04-24,sh600027,0.8627212255,0.0000000000
2025-04-24,sh600028,0.2503564818,-0.0105261920
2025-04-24,sh600030,-0.7903150316,0.0204000079
2025-04-24,sh600031,0.1588811592,0.0330708472
2025-04-24,sh600036,-0.4591094547,-0.0199005119
2025-04-24,sh600039,1.3188496432,0.0067796458
2025-04-24,sh600048,0.7066526445,-0.0575620400
2025-04-24,sh600050,-0.2974247040,0.0281425920
2025-04-24,sh600061,0.0844290251,0.0234603135
2025-04-24,sh600066,0.7358512842,-0.0371171257
2025-04-24,sh600085,0.4175121080,0.0057740090
2025-04-24,sh600089,-0.1488425196,0.0077787214
2025-04-24,sh600104,0.2567122837,0.0547327307
2025-04-24,sh600111,0.2387004694,0.0682608752
2025-04-24,sh600150,-0.4391639972,0.0274305590
2025-04-24,sh600160,0.4052844870,0.1079224125
2025-04-24,sh600161,0.3947571786,-0.0461767668
2025-04-24,sh600176,-0.0026505214,0.0186283083
2025-04-24,sh600183,-1.3911531037,0.0881095059
2025-04-24,sh600188,-0.2391753830,0.0056451406
2025-04-24,sh600196,0.2208654990,-0.0210743847
2025-04-24,sh600219,-0.3592982164,0.0635837269
2025-04-24,sh600233,0.3522716279,0.0107444266
2025-04-24,sh600276,0.7993358869,-0.0025425249
2025-04-24,sh600309,-2.0096631279,0.0112029265
2025-04-24,sh600332,0.3161413066,0.0118819547
2025-04-24,sh600346,0.3548090521,0.0064391410
2025-04-24,sh600362,-0.0717967342,0.0069316078
2025-04-24,sh600372,-0.2423060008,0.0055096611
2025-04-24,sh600377,1.2813596873,-0.0475586605
2025-04-24,sh600406,0.6612938091,-0.0350194666
2025-04-24,sh600415,1.4688779790,-0.0343074933
2025-04-24,sh600426,-0.0354885568,-0.0229885305
2025-04-24,sh600436,0.5801819506,0.0014631988
2025-04-24,sh600460,0.7753869760,0.0372950556
2025-04-24,sh600482,-0.3168966489,0.0530672160
2025-04-24,sh600489,1.2275899683,-0.0091548929
2025-04-24,sh600515,-0.0308616060,0.0169491525
2025-04-24,sh600519,-0.6620107296,-0.0013206634
2025-04-24,sh600522,-0.1412043450,0.0115108094
2025-04-24,sh600547,2.4778756308,-0.0108800143
2025-04-24,sh600570,-0.7648059144,0.0365190314
2025-04-24,sh600584,-0.5778586958,0.0460225432
2025-04-24,sh600585,0.5856719585,-0.0349538065
2025-04-24,sh600600,0.8929148028,-0.0358016757
2025-04-24,sh600660,0.0833200585,0.0179010166
2025-04-24,sh600674,1.1697235317,0.0125223984
2025-04-24,sh600690,-0.8414754103,0.0137207347
2025-04-24,sh600741,-0.0536572830,0.0776698931
2025-04-24,sh600760,0.3597673214,0.0126522899
2025-04-24,sh600795,0.9697332133,-0.0088106172
2025-04-24,sh600803,0.5298780520,0.0050890780
2025-04-24,sh600809,0.6274385504,-0.0437997192
2025-04-24,sh600845,-0.9601041183,0.0298225549
2025-04-24,sh600875,0.4403376980,0.0548302709
2025-04-24,sh600886,0.9103879680,0.0067522153
2025-04-24,sh600887,0.6110895903,0.0192175604
2025-04-24,sh600893,-0.6714443900,0.0021084382
2025-04-24,sh600900,0.7190721502,-0.0095044266
2025-04-24,sh600905,0.5393794277,0.0093896064
2025-04-24,sh600918,-0.0017085792,0.0148270658
2025-04-24,sh600919,1.0160264542,0.0050201050
2025-04-24,sh600926,0.4382488590,0.0068728760
2025-04-24,sh600938,-0.4615448089,-0.0075727693
2025-04-24,sh600941,1.2758063347,0.0235379280
2025-04-24,sh600958,-0.0592123423,0.0164113713
2025-04-24,sh600989,-0.3354576436,0.0147910180
2025-04-24,sh600999,-0.0366752693,-0.0142687094
2025-04-24,sh601006,0.7483369957,-0.0323529949
2025-04-24,sh601009,0.7896522940,-0.0047801411
2025-04-24,sh601018,0.2618287989,-0.0055555096
2025-04-24,sh601021,0.7303087232,0.0368421014
2025-04-24,sh601058,-1.4125531544,0.0605551716
2025-04-24,sh601059,-0.5666243696,-0.0053086056
2025-04-24,sh601066,0.2016133996,-0.0034028126
2025-04-24,sh601077,1.7799015436,-0.0118343812
2025-04-24,sh601088,0.8472024806,-0.0151515050
2025-04-24,sh601100,-1.2140094054,0.0748758907
2025-04-24,sh601117,0.4608744702,0.0053835752
2025-04-24,sh601127,2.1655878218,0.0090796183
2025-04-24,sh601136,-0.4226088563,-0.0267136753
2025-04-24,sh601138,-1.6067749389,0.0496651624
2025-04-24,sh601166,0.0943315406,-0.0198581674
2025-04-24,sh601169,0.7882872016,-0.0449437089
2025-04-24,sh601186,0.2429626428,-0.0236025037
2025-04-24,sh601211,0.1084700279,0.0099415267
2025-04-24,sh601225,0.6143928456,-0.0629268237
2025-04-24,sh601229,1.5822377790,-0.0217597089
2025-04-24,sh601236,-0.0903047344,0.0189445200
2025-04-24,sh601238,-0.1043367801,0.0012515120
2025-04-24,sh601288,1.9988874105,-0.0375672018
2025-04-24,sh601298,0.3299472761,0.0116686007
2025-04-24,sh601318,-0.4505867244,-0.0081999346
2025-04-24,sh601319,0.9402283355,-0.0041152575
2025-04-24,sh601328,0.9428015155,-0.0275589759
2025-04-24,sh601336,0.0015231340,-0.0274164570
2025-04-24,sh601377,0.3084533823,-0.0017124786
2025-04-24,sh601390,0.1795898540,-0.0141844973
2025-04-24,sh601398,1.6124899500,-0.0359115098
2025-04-24,sh601456,-0.5624174233,0.0546217831
2025-04-24,sh601600,-1.2805139388,0.0015432504
2025-04-24,sh601601,-0.1065499676,-0.0196584096
2025-04-24,sh601607,0.2222042478,-0.0213114982
2025-04-24,sh601618,-0.1104882534,0.0000000000
2025-04-24,sh601628,-0.1966179026,-0.0013568296
2025-04-24,sh601633,-0.8033850290,-0.0013009202
2025-04-24,sh601658,0.5380147561,-0.0210566720
2025-04-24,sh601668,0.5082849246,0.0018116818
2025-04-24,sh601669,0.2274161109,-0.0021052017
2025-04-24,sh601688,-0.6860907968,0.0176322886
2025-04-24,sh601689,-1.2900599008,0.0480769348
2025-04-24,sh601698,0.2558661972,0.0005096765
2025-04-24,sh601699,-0.2502931683,-0.0300619237
2025-04-24,sh601728,0.6441819863,0.0012870434
2025-04-24,sh601766,-0.2621230626,0.0028450294
2025-04-24,sh601788,-0.1251051325,0.0136138377
2025-04-24,sh601799,0.0642040099,0.0708215300
2025-04-24,sh601800,0.2592164067,-0.0377970342
2025-04-24,sh601808,-0.2426709898,-0.0196649329
2025-04-24,sh601816,1.0056701694,-0.0302519627
2025-04-24,sh601818,0.4521110624,-0.0207790982
2025-04-24,sh601825,1.1915718172,-0.0059241890
2025-04-24,sh601838,0.8065989594,-0.0440926803
2025-04-24,sh601857,-0.0390631000,-0.0049999637
2025-04-24,sh601865,-1.7796064548,0.0375839026
2025-04-24,sh601868,0.3392127975,-0.0089287046
2025-04-24,sh601872,-0.2243514165,0.0252951167
2025-04-24,sh601877,-0.1832090051,-0.0040196347
2025-04-24,sh601878,-0.3601274876,0.0151947439
2025-04-24,sh601881,-0.0890544958,-0.0069095841
2025-04-24,sh601888,0.3536586108,0.0143632394
2025-04-24,sh601898,0.7033398562,-0.0537228943
2025-04-24,sh601899,0.0564773069,0.0050933932
2025-04-24,sh601901,-0.1439940964,0.0312499396
2025-04-24,sh601916,0.7505622457,-0.0132452509
2025-04-24,sh601919,0.0456118673,0.0231903959
2025-04-24,sh601939,0.8818463297,-0.0237325157
2025-04-24,sh601985,0.4145341883,0.0000000000
2025-04-24,sh601988,1.3562681769,-0.0385173756
2025-04-24,sh601995,-0.0365573115,0.0078549847
2025-04-24,sh601998,0.8235538273,-0.0165288294
2025-04-24,sh603019,-0.3327458218,0.0491539155
2025-04-24,sh603195,0.2613063522,0.0067548610
2025-04-24,sh603259,-1.5860219826,0.0694789224
2025-04-24,sh603260,0.2555178988,-0.0221130159
2025-04-24,sh603288,0.7827362246,-0.0180963722
2025-04-24,sh603296,-1.5516076459,0.1100031082
2025-04-24,sh603369,-0.1258823134,-0.0405987371
2025-04-24,sh603392,0.4872891864,0.0035455526
2025-04-24,sh603501,-0.8351025430,0.1109285140
2025-04-24,sh603799,-0.1943720799,0.0301943267
2025-04-24,sh603806,-1.1279614458,0.0469011476
2025-04-24,sh603833,0.9361224828,-0.0139590069
2025-04-24,sh603893,-0.1264104584,0.1160679499
2025-04-24,sh603986,-0.3841307484,0.1861281011
2025-04-24,sh603993,-0.5256898561,0.0056657102
2025-04-24,sh605117,-0.2764230085,0.0169511272
2025-04-24,sh605499,2.0559851145,-0.0061351878
2025-04-24,sh688008,-0.1379140730,0.0873518819
2025-04-24,sh688009,-0.0877204287,-0.0449438593
2025-04-24,sh688012,0.2276012478,0.0081665344
2025-04-24,sh688036,-0.7623983806,-0.0535823349
2025-04-24,sh688041,0.4134631547,0.0115306814
2025-04-24,sh688082,0.4352412939,0.0596348513
2025-04-24,sh688111,-0.2221335223,0.0939048560
2025-04-24,sh688169,-2.0079363742,0.0452591937
2025-04-24,sh688187,0.0080075301,0.0107197441
2025-04-24,sh688223,-0.9300850084,-0.0398613518
2025-04-24,sh688271,0.7886410659,0.0646312410
2025-04-24,sh688396,0.6856756366,0.0023514395
2025-04-24,sh688472,-0.4674751844,-0.0485436713
2025-04-24,sh688981,-0.4089777680,0.0089786756
2025-04-24,sz000001,0.1669090266,-0.0063463277
2025-04-24,sz000063,-0.5859136971,0.0376940133
2025-04-24,sz000100,-0.7768132252,0.0671642633
2025-04-24,sz000157,-0.0815664540,0.0282637950
2025-04-24,sz000166,-0.1472975810,0.0084745580
2025-04-24,sz000301,0.4113079969,0.5614035088
2025-04-24,sz000333,-0.8156224421,0.0150788257
2025-04-24,sz000338,-0.1297581680,0.0124020853
2025-04-24,sz000408,0.3427849527,0.0176551637
2025-04-24,sz000425,0.4377530952,0.0066592594
2025-04-24,sz000538,0.8189781767,-0.0069368402
2025-04-24,sz000568,0.1629483002,-0.0085341833
2025-04-24,sz000596,0.3169580695,-0.0152694648
2025-04-24,sz000617,1.4716839402,-0.0404312952
2025-04-24,sz000625,-0.0935239292,0.0073171139
2025-04-24,sz000630,-0.4638738849,0.0158226649
2025-04-24,sz000651,0.4073123530,0.0015418318
2025-04-24,sz000661,-0.2654618144,0.0992491838
2025-04-24,sz000708,-0.0168411203,-0.0058873021
2025-04-24,sz000725,-0.7721387858,0.0210523966
2025-04-24,sz000768,-0.0779339731,0.0081615084
2025-04-24,sz000776,0.1214060085,0.0214983087
2025-04-24,sz000786,0.4572909086,-0.0536666613
2025-04-24,sz000792,0.1979379101,-0.0159118727
2025-04-24,sz000800,-0.1358988389,0.0083447924
2025-04-24,sz000807,-1.0695609606,0.0013192533
2025-04-24,sz000858,-0.1180922748,0.0033317826
2025-04-24,sz000876,0.6449272024,-0.0101420134
2025-04-24,sz000895,0.8190253603,-0.0597051631
2025-04-24,sz000938,-0.6220077186,0.0316379874
2025-04-24,sz000963,1.3779677530,-0.0140234657
2025-04-24,sz000975,2.0355082742,0.0102941374
2025-04-24,sz000977,-1.1910316278,0.0948691112
2025-04-24,sz000983,0.0812592313,-0.0286144295
2025-04-24,sz000999,0.8659426402,-0.0576967053
2025-04-24,sz001289,1.2204137220,-0.0427350492
2025-04-24,sz001391,0.4530945678,-0.0042253163
2025-04-24,sz001965,0.3848649723,-0.0046985669
2025-04-24,sz001979,0.6200675533,-0.0605128267
2025-04-24,sz002001,0.4298295158,-0.0156739577
2025-04-24,sz002027,0.3655994162,0.0703013286
2025-04-24,sz002028,0.2195381283,-0.0153251325
2025-04-24,sz002049,0.2854713959,0.0053476015
2025-04-24,sz002050,-1.3638438373,0.0836969405
2025-04-24,sz002074,-0.3903875782,0.0494258509
2025-04-24,sz002142,-0.0517382744,-0.0322190925
2025-04-24,sz002179,0.4497568229,-0.0017211737
2025-04-24,sz002180,-0.1122355845,0.0045065345
2025-04-24,sz002230,-0.3335022300,0.0573135608
2025-04-24,sz002236,-0.4372971106,0.0365551865
2025-04-24,sz002241,-2.3991936069,0.0564863393
2025-04-24,sz002252,0.3761390525,0.0029761311
2025-04-24,sz002304,-0.1446609804,-0.0494680092
2025-04-24,sz002311,1.0880458715,-0.0005513562
2025-04-24,sz002352,0.4744651911,0.0092165792
2025-04-24,sz002371,0.8159783212,0.0030470416
2025-04-24,sz002384,-2.3736549217,0.1174785037
2025-04-24,sz002415,-0.7273360455,0.0176491079
2025-04-24,sz002422,1.4995630404,0.0076098928
2025-04-24,sz002463,-1.5104624745,0.0872556202
2025-04-24,sz002475,-3.5556918839,0.0341352269
2025-04-24,sz002493,-0.2193900172,0.0627305403
2025-04-24,sz002594,-1.1678441835,-0.0165027241
2025-04-24,sz002600,-1.6134085241,0.0663199485
2025-04-24,sz002601,-0.4686823916,0.0286759985
2025-04-24,sz002625,0.7027303915,0.0266570605
2025-04-24,sz002648,-1.5746675996,0.0568638369
2025-04-24,sz002709,-0.7324936935,0.0404691862
2025-04-24,sz002714,0.4444532521,-0.0197433445
2025-04-24,sz002736,0.5888591144,0.0112570494
2025-04-24,sz002916,-1.1370723229,0.0882657324
2025-04-24,sz002920,-0.6340676492,0.0384839160
2025-04-24,sz002938,-1.8188837429,-0.0044474644
2025-04-24,sz003816,0.3805864305,0.0113636860
2025-04-24,sz300014,-1.2526204289,0.0391006782
2025-04-24,sz300015,-0.1173511721,0.0385220847
2025-04-24,sz300033,-0.6771826963,0.0199424734
2025-04-24,sz300059,-1.8139202921,0.0249023401
2025-04-24,sz300122,-0.9037239239,-0.0101522843
2025-04-24,sz300124,-0.5874728002,0.1178760545
2025-04-24,sz300251,-0.2553717724,0.0178383567
2025-04-24,sz300274,-1.6544921320,0.0948943605
2025-04-24,sz300308,-1.9068270412,0.0654125220
2025-04-24,sz300316,-0.8197788237,0.0215130941
2025-04-24,sz300347,-1.3554530454,0.0101121223
2025-04-24,sz300394,-1.7580999106,0.0322534263
2025-04-24,sz300408,-0.3061342150,-0.0376193155
2025-04-24,sz300413,0.3970277750,-0.1033281634
2025-04-24,sz300433,-2.2210532911,0.0565110834
2025-04-24,sz300442,-0.9390758630,0.0830293933
2025-04-24,sz300476,-0.1527605950,0.0632922825
2025-04-24,sz300498,0.7809466901,0.0124480956
2025-04-24,sz300502,-0.7164452150,0.0363032631
2025-04-24,sz300628,-1.1892646069,0.0211800440
2025-04-24,sz300661,2.6679454405,-0.0892166529
2025-04-24,sz300750,-2.5193440289,-0.0221218396
2025-04-24,sz300759,-1.0363677103,0.0294627523
2025-04-24,sz300760,-0.9053576893,0.0257556704
