date,symbol,score,label
2025-03-10,sh600089,0.0011670983,0.0343980432
2025-03-11,sh600089,0.0010471732,0.0424143182
2025-03-12,sh600089,0.0020093697,0.0323101625
2025-03-13,sh600089,0.0049517830,-0.0015873251
2025-03-14,sh600089,0.0046787248,-0.0103010605
2025-03-17,sh600089,0.0059294513,-0.0102929847
2025-03-18,sh600089,0.0059892700,-0.0187793022
2025-03-19,sh600089,0.0068746262,-0.0117370639
2025-03-20,sh600089,0.0073727455,-0.0103338950
2025-03-21,sh600089,0.0054617584,-0.0168134958
2025-03-24,sh600089,0.0060723359,-0.0383999991
2025-03-25,sh600089,0.0064509803,-0.0406698485
2025-03-26,sh600089,0.0047224527,-0.0451306237
2025-03-27,sh600089,0.0029265050,-0.0313252344
2025-03-28,sh600089,0.0019990509,-0.0936481472
2025-03-31,sh600089,0.0009273817,-0.0391014417
2025-04-01,sh600089,0.0004508677,-0.0324189659
2025-04-02,sh600089,-0.0011764292,-0.0306800072
2025-04-03,sh600089,-0.0027083412,-0.0414593914
2025-04-07,sh600089,-0.0054789738,0.0341419141
2025-04-08,sh600089,-0.0035600514,-0.0086580484
2025-04-09,sh600089,-0.0060729372,0.0077319418
2025-04-10,sh600089,-0.0068221024,-0.0017108022
2025-04-11,sh600089,-0.0132863342,0.0017301295
2025-04-14,sh600089,-0.0121837112,0.0060817141
2025-04-15,sh600089,-0.0173772938,0.0209606532
2025-04-16,sh600089,-0.0165597977,-0.0102301568
2025-04-17,sh600089,-0.0187135004,-0.0085690199
2025-04-18,sh600089,-0.0177110958,0.0000000000
2025-04-21,sh600089,-0.0203128459,-0.0034542826
2025-04-22,sh600089,-0.0188721484,-0.0153977432
2025-04-23,sh600089,-0.0172606200,-0.0068906257
2025-04-24,sh600089,-0.0170196343,0.0077787214
2025-04-25,sh600089,-0.0199667349,0.0103626715
2025-04-28,sh600089,-0.0170605158,0.0147313669
2025-04-29,sh600089,-0.0130296922,0.0095569160
2025-04-30,sh600089,-0.0122200134,0.0182133167
2025-05-06,sh600089,-0.0123663144,0.0257290207
2025-05-07,sh600089,-0.0066141672,0.0239316299
2025-05-08,sh600089,-0.0047095184,0.0136635642
2025-05-09,sh600089,-0.0027621341,0.0249569460
2025-05-12,sh600089,-0.0009005249,0.0161840096
2025-05-13,sh600089,0.0017027124,-0.0050167116
2025-05-14,sh600089,0.0035397275,-0.0066778101
2025-05-15,sh600089,0.0036951168,-0.0033698899
2025-05-16,sh600089,0.0032989225,-0.0167926038
2025-05-19,sh600089,0.0035328824,-0.0192791150
2025-05-20,sh600089,0.0052752401,-0.0201681092
2025-05-21,sh600089,0.0024553416,-0.0243697235
2025-05-22,sh600089,0.0019275865,-0.0118343231
2025-05-23,sh600089,0.0024335126,-0.0085396622
2025-05-26,sh600089,0.0027115738,-0.0017094271
2025-05-27,sh600089,0.0017099965,0.0034305828
2025-05-28,sh600089,0.0027752443,0.0086132162
2025-05-29,sh600089,0.0027165660,0.0008554884
2025-05-30,sh600089,0.0019122655,0.0086132162
2025-06-03,sh600089,0.0011306434,-0.0051369752
2025-06-04,sh600089,0.0013816470,-0.0008547571
2025-06-05,sh600089,0.0015156744,0.0000000000
2025-06-06,sh600089,0.0010644026,-0.0051281939
2025-06-09,sh600089,0.0009950821,-0.0051238148
2025-06-10,sh600089,0.0008001678,0.0068846959
2025-06-11,sh600089,-0.0000985875,-0.0017108022
2025-06-12,sh600089,-0.0009114862,-0.0170794116
2025-06-13,sh600089,-0.0018723583,-0.0154639713
2025-06-16,sh600089,-0.0026924667,-0.0111588326
2025-06-17,sh600089,-0.0030485132,-0.0025640970
2025-06-18,sh600089,-0.0040261092,0.0077120654
2025-06-19,sh600089,-0.0041685449,0.0182450536
2025-06-20,sh600089,-0.0031466500,0.0366492254
2025-06-23,sh600089,-0.0024482160,0.0355903202
2025-06-24,sh600089,-0.0011273898,0.0214224622
2025-06-25,sh600089,-0.0004465128,0.0450680451
2025-06-26,sh600089,0.0005231445,0.0349828870
2025-06-27,sh600089,0.0009747529,0.0244107506
2025-06-30,sh600089,0.0018731639,0.0259849127
2025-07-01,sh600089,0.0043900443,0.0570469687
2025-07-02,sh600089,0.0064113547,0.0138323815
2025-07-03,sh600089,0.0074965240,0.0263643558
2025-07-04,sh600089,0.0114122605,0.0229909673
2025-07-07,sh600089,0.0113058055,0.0229765366
2025-07-08,sh600089,0.0113879819,-0.0135404931
2025-07-09,sh600089,0.0133794595,-0.0049136789
2025-07-10,sh600089,0.0125076876,0.0049180328
2025-07-11,sh600089,0.0107625533,0.0081967213
2025-07-14,sh600089,0.0125701637,0.0700896496
2025-07-15,sh600089,0.0148043312,0.1855500821
2025-07-16,sh600089,0.0151071911,0.1728395062
2025-07-17,sh600089,0.0179300798,0.1737357259
2025-07-18,sh600089,0.0230903207,0.1406504065
2025-07-21,sh600089,0.0294520772,0.0540746382
2025-07-22,sh600089,0.0360755215,-0.0290858726
2025-07-23,sh600089,0.0461816904,-0.0287719298
2025-07-24,sh600089,0.0513577486,-0.0611535789
2025-07-25,sh600089,0.0460260674,-0.0449037776
2025-07-28,sh600089,0.0480023688,-0.0368497110
2025-07-29,sh600089,0.0428795970,-0.0477888730
2025-07-30,sh600089,0.0386877722,-0.0317919075
2025-07-31,sh600089,0.0302421027,-0.0066617321
